"TCGA-2F-A9KP-01";"TCGA-2F-A9KQ-01";"TCGA-2F-A9KR-01";"TCGA-4Z-AA7O-01";"TCGA-4Z-AA7S-01";"TCGA-4Z-AA7Y-01";"TCGA-4Z-AA80-01";"TCGA-4Z-AA83-01";"TCGA-4Z-AA89-01";"TCGA-BT-A20N-01";"TCGA-BT-A20P-01";"TCGA-BT-A42C-01";"TCGA-CF-A1HR-01";"TCGA-CF-A3MF-01";"TCGA-CF-A3MG-01";"TCGA-CF-A3MH-01";"TCGA-CF-A3MI-01";"TCGA-CF-A47S-01";"TCGA-CF-A47T-01";"TCGA-CF-A47V-01";"TCGA-CF-A47W-01";"TCGA-CF-A47X-01";"TCGA-CF-A47Y-01";"TCGA-CF-A5U8-01";"TCGA-CF-A5UA-01";"TCGA-CF-A8HX-01";"TCGA-CF-A8HY-01";"TCGA-CF-A9FF-01";"TCGA-CF-A9FH-01";"TCGA-CF-A9FM-01";"TCGA-CU-A3QU-01";"TCGA-CU-A3YL-01";"TCGA-CU-A5W6-01";"TCGA-DK-A1AA-01";"TCGA-DK-A1AG-01";"TCGA-DK-A3IS-01";"TCGA-DK-A3IV-01";"TCGA-DK-A3X1-01";"TCGA-DK-A3X2-01";"TCGA-DK-A6AV-01";"TCGA-DK-A6AW-01";"TCGA-DK-A6B0-01";"TCGA-DK-A6B1-01";"TCGA-DK-A6B6-01";"TCGA-DK-AA6P-01";"TCGA-DK-AA6U-01";"TCGA-DK-AA71-01";"TCGA-DK-AA75-01";"TCGA-DK-AA76-01";"TCGA-DK-AA77-01";"TCGA-E5-A4TZ-01";"TCGA-E5-A4U1-01";"TCGA-E7-A3Y1-01";"TCGA-E7-A4IJ-01";"TCGA-E7-A4XJ-01";"TCGA-E7-A519-01";"TCGA-E7-A541-01";"TCGA-E7-A5KE-01";"TCGA-E7-A5KF-01";"TCGA-E7-A677-01";"TCGA-E7-A678-01";"TCGA-E7-A6ME-01";"TCGA-E7-A6MF-01";"TCGA-E7-A7DU-01";"TCGA-E7-A7PW-01";"TCGA-E7-A8O7-01";"TCGA-FD-A3NA-01";"TCGA-FD-A43X-01";"TCGA-FD-A5BV-01";"TCGA-FD-A6TE-01";"TCGA-FJ-A3Z9-01";"TCGA-FJ-A3ZE-01";"TCGA-FJ-A3ZF-01";"TCGA-FT-A3EE-01";"TCGA-G2-A2EK-01";"TCGA-G2-A3IE-01";"TCGA-G2-A3VY-01";"TCGA-G2-AA3B-01";"TCGA-G2-AA3D-01";"TCGA-G2-AA3F-01";"TCGA-GC-A3BM-01";"TCGA-GC-A3RB-01";"TCGA-GC-A3RD-01";"TCGA-GC-A4ZW-01";"TCGA-GD-A3OQ-01";"TCGA-GD-A6C6-01";"TCGA-GD-A76B-01";"TCGA-GU-A42P-01";"TCGA-GU-A42R-01";"TCGA-GU-A763-01";"TCGA-GV-A3JW-01";"TCGA-GV-A3JX-01";"TCGA-GV-A3QF-01";"TCGA-GV-A3QH-01";"TCGA-GV-A3QI-01";"TCGA-GV-A3QK-01";"TCGA-GV-A40G-01";"TCGA-GV-A6ZA-01";"TCGA-H4-A2HO-01";"TCGA-H4-A2HQ-01";"TCGA-HQ-A2OE-01";"TCGA-HQ-A2OF-01";"TCGA-KQ-A41N-01";"TCGA-KQ-A41O-01";"TCGA-KQ-A41Q-01";"TCGA-KQ-A41R-01";"TCGA-LT-A5Z6-01";"TCGA-LT-A8JT-01";"TCGA-MV-A51V-01";"TCGA-S5-AA26-01";"TCGA-UY-A9PA-01";"TCGA-XF-A8HB-01";"TCGA-XF-A8HC-01";"TCGA-XF-A8HG-01";"TCGA-XF-A8HI-01";"TCGA-XF-A9SH-01";"TCGA-XF-AAML-01";"TCGA-XF-AAMQ-01";"TCGA-XF-AAN1-01";"TCGA-YC-A89H-01";"TCGA-YF-AA3L-01";"TCGA-YF-AA3M-01";"TCGA-ZF-A9R2-01";"TCGA-ZF-A9R3-01";"TCGA-ZF-A9R4-01";"TCGA-ZF-A9R5-01";"TCGA-ZF-A9R7-01";"TCGA-ZF-A9RE-01";"TCGA-ZF-A9RL-01";"TCGA-ZF-A9RM-01";"TCGA-ZF-AA4T-01";"TCGA-ZF-AA4U-01";"TCGA-ZF-AA4X-01";"TCGA-ZF-AA5N-01"
"XRCC3";0;0;0;0.00183114880667314;0;0;0.00808849720797973;0.00112155814150737;0;0.00263258766936174;0.0012023910891876;0;0;0;0;0;0;0;0.00375310272524695;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000210731858769211;0.00316611885849281;0;0.000136374120870409;0;0;0.00400030009356185;0.00490513741506192;0;0;0.000350165468155651;0.047918568889131;0.00665806003664775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000543203895927216;0.00622514460002876;0;0;0;0.000469895084837739;0;0;0;0;0;0;0;0;0.000865630620064769;0;0;0.000382324010967466;0;0.00359476139917988;0.00271192599059817;0;0;0.00320173683645995;0;0;0;0;0;0.0106805926380179;0.000328644965079832;0;0;0;0;0;0.000310527366997932;0;0;0.00422089954902181;0;0;0;0;0;0;0;0.00100270051963853;0;0;0;0;0;0;0;0;0;0;0.0021691569640441;0.000789777685673077;0;0;0;0;0;0.00164332898534495;0;0.00130793277215223;0;0.00413193816284563;0;0.000882781350598927;0
"MCM6";0;0;0;0;0.00325011421045365;0;0;0;0;0;0.000811657408030417;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00131921104856787;0;0.00493302688510208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000462718353228686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0102756498528666;0;0.0122748732397053;0;0;0;0;0;0.00327010641362632;0;0;0;0;0;0;0;0;0;0;0;0;0.0111191226886327;0;0;0;0;0;0;0;0;0.00673803120182774;0.00142039306490306;0;0;0;0;0;0;0;2.94356674604799e-05;0;0;0;0;0.00797642068749326;0;0;0;0;0;0;0;0.0118228131765421;0;0;0;0;0;0;0;0.00333967670293081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ZNF397";0;0;0;0.0168035406047444;0;0;0.0201385080827922;0.184546118537934;0.00374811862168111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0109109248169089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0292089737521179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0238321547192366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.106307276811822;0;0;0;0;0;0;0;0.00476981036028255;0;0;0;0;0;0.0169072196651811;0;0;0;0;0.75235313646632;0;0;0;0;0;0.00634600157967278;0;0.00978007347820756;0.00333674840205317;0;0.0168192330815768;0;0;0;0;0.00011095411772972;0;0;0;0;0;0;0;0;0.0167428594141521;0;0;0;0;0;0
"E2F1";0.00195356585694681;0;0;0.00320339973855711;0.00525311958082019;0.00275600129595055;0;0;0;0.000842489250743454;0.000496130054609351;0;0.00869558799138004;0;0.00129906206573878;0;0.0206037395560526;0;0;0;0.00387780097969623;0;0;0;0;0;0.00386241987859205;0;0;0;0;0;0;0;0;0;0;0;0.00494718137929032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00976289107634174;0.028453597668974;0;0;0;0;0;0;0;0.00506051050533467;0;0;0.000854275262169425;0;0;0;0.00538797587685496;0;0;0;0;0;0.0135934351061732;0;0;0.00279672591397633;0;0;0;0.00103717898864277;0;0;0.0033655824157263;0;0;0.00434863759438572;0.000973676675111801;0;0;0;0;0.00198240555779742;0;0.0015963283987086;0;0;0;0;0;0.00442335809677387;0.00194454818181207;0;0;0;0.00589013396432621;0;0;0;0;0;0;0;0;0;0.00315140103049571;0.00201885672320895;0.00396095743098716;0;0;0.00155873691642835;0;0;0;0;0;0;0;0;0;0.000166690436397502
"KNTC1";0;0.00126926238554325;0.00623173664803348;0.00126642319604829;0;0;0;0.0316314158577548;0;0.00135049971950927;0.00437442978062088;0.00508663844629476;0.00313129686610095;0;0.00592874463666321;0;0.0033769139667712;0;0;0.0161462232050664;0.000677349865154017;0;0;0;0;0.00262244476559187;0;0.0172312355934053;0;0.328553335892482;0.0210867135217133;0.00227571498163335;0;0.0208359183679556;0;0.00733931196229515;0;0;0.00612521264473441;0;0;0;0;0;0;0;0.000395184602756001;0;0;0;0;0;0;0;0;0;0;0.00104670240217173;0;0.000874648054925697;0;0;0.0107681446064188;0.00958571559312807;0;0.00969188230498158;0;0;0;0;0.00603874049886148;0;0.0298936728399108;0.000806908185077414;0.0187722808703787;0;0;0;0.00547134370728233;0;0.00740263510435664;0.0114186065485629;0.00594057533876917;0.0180495661988637;0.00985498674193619;0.00463516897312777;0.00442193757898973;0;0;0;0.00373066999771112;0.00568486276891727;0;0;0;0.00230250885415249;0;0;0.0157293729966579;0.00333599814440251;0;0.0205504292075232;0.0107401443916648;0;0.022653370038323;0.00249426800209173;0;0.00229104239717155;0.00651249052606819;0;0;0;0.00923253703073172;0.0219482570769269;0.00286482556178893;0;0;0;0.00206069156212443;0.00616496008583725;0;0;0.0115000067222765;0.0452498827620411;0;0;0.00559929801371534;0.00720739648447935;0;0;0.0233035218198409;0;0;0.0212651826521565
"TOB1";0.00158061287195708;0.00875748022037803;0.0133890026260878;0;0;0;0.0115731394534922;0.0656029652250158;0.00321132372160397;0.0179921520203154;0.0170170846629584;0.0127345416261239;0;0;0;0.0149246721238675;0.00632962483898422;0.0305917728239207;0.00134561555607291;0;0.0146703094374192;0;0;0.007845916410194;0;0;0;0.0335380788007567;0.00528876695147719;0;0.00785647110754989;0.0122131366993983;0;0.0321620324979097;0;0.0166833158386488;0;0;0;0;0;0;0;0;0;0.00569725804739668;0;0;0.521817705607396;0;0;0;0.0114760358704145;0;0.0127668692414207;0.0633654505206403;0.0530343458782697;0.0175806072193302;0.0306494065694376;0.0133804619575415;0.048192573551395;0.019318580486468;0;0.0175007244352175;0.00967767376931161;0.00128947433824032;0.0197976848948527;0.0404134801517751;0.0331127856203819;0.0489349914233607;0;0.0981983133991392;0;0;0.00391239217604453;0;0;0.0246880560026085;0;0;0.00235013174311748;0;0;0.0269279398768367;0.00298573310300682;0;0.0170997538248755;0;0.0415403019753152;0.0120307528789776;0;0;0.00273911023311783;0.018189105949318;0;0;0.0237477616387965;0;0;0;0.0295665402566462;0.00931380145072397;0;0;0;0;0;0;0.00554223604734013;0;0.00625478510205881;0;0;0;0;0;0;0.0183276424493003;0.0130800173293094;0.0138166172879601;0;0;0.059101309286494;0.0124280487738724;0.0202901162961736;0;0;0;0.0125020893043747;0.0146517669580596;0;0;0.00981854343049172;0
"MAML3";0.00161931723368219;0.00107563318135284;0.00130307524861997;0.00342998845862293;0;0;0.00136286475884249;0.00626272624687175;0;0.000166511950607216;0.00662473250500431;0.00274967067393123;0.00219702574207012;0.000358331924752776;0.00114615187127072;0;0;0.0020033875914312;0;0.0019934505798631;0.00263508430195851;0;0;0;0.000207224390068659;0;0.0050462476936087;0;0.000389312438847231;0;0.00669638079393169;0.00602110550309758;0;0.00123329386567233;0.00283945344706192;0.00219312861267294;0.00379978130533956;0;0.001444356088118;0;0;0;0.000295460021191287;0;0;0.000844634116815903;0.00283727721636734;0.0082889702704361;0;0;0.00246110056675191;0.0019275292774263;0.00129794816377783;0;0.00370752383702508;0.000319478027811108;0;0.00117222599686961;0;0.000755076144702201;0.00145872366718605;0.00433627055905389;0.00362365767353133;0.000198291774889945;0;0.000597026015421181;0;0.000626123328269542;0.000164453837666904;0.00906593054223562;0.00112822028947027;0;0.00322125748516626;0.00799412268324643;0;0.000219833974207895;0.00837469407212982;0;0.00050259164424212;0;0;0;0;0.0295704461120665;0.00247384673283138;0;0.002778247649013;0;0.00134534681871003;0.00897518624793078;0.000182325182810765;0.0082937307217988;0.000816322928006452;0.000866811747893953;0.00470239026371582;0.000549045828098111;0;0.00846398153138203;0.00240663599398859;0.00163132403690494;0.0162515090803145;0;0.0072990721932854;0.0015226482928173;0.00443825353804842;0;0.0250568127533169;0;0;0.000794341003876896;0;0;0.00208605287800492;0.00184075769392248;0;0.00169463733505407;0.000123025322065279;0.00245193226810551;0.00162527357489616;0;0.00421193497070374;0;0.000303620966317801;0.00175918618695017;0.00121783384066395;0;0.000104611783990732;0.00169979303434476;0;0.00254495215655591;0.00529244509660399;0.00466985079515932;0.00582854125003306;0.014015120225087
"ZNF253";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000959679734793028;0.00370322611173004;0;0;0;0;0;0;0;0;0;0.0187071410128701;0;0.00142100788278102;0;0;0;0.0354981360467464;0;0;0.0318270857118369;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0135909107534635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00313657111946309;0;0;0;0;0.00481022239043324;0.00445653495756575;0;0;0;0;0;0;0;0.00656255805584927;0;0;0;0.0726100987114897;0;0;0.00475707102372015;0;0;0;0;0;0.21089743913792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"MYEF2";0.00263477633434011;0;0.00133661393587854;0;0;0;0;0.0405102290979696;0;0.00154537734646544;0.00879036164108988;0.00293654849025513;0;0;0;5.90311441153926e-05;0.00472575559397391;0.00512751409831301;0;0.00537938718716548;0.000319910723748174;0;0.00867342771307888;0.00822323023668936;0;0;0.00543214488571488;0;0;0.020094899821052;0;0.00105316653380298;0.0078917813438174;0;0.0194814604303655;0;0.0377491260390052;0.001101196658215;0;0;0.0917101339545536;0;0;0;0;0;0.00268137837239838;0;0;0;0.00707633696919604;0;0.0125249688756903;0;0.015289225493197;0.00712009118904894;0.0118332283883905;0;0.00778238324126106;0.0188807810472522;0.00344500711688162;0;0.0107938536444646;0;0;0;0.00667792415170872;0.00045493268416602;0.00223295525636386;0.0092917714923868;0;0.0241055582068577;0;0.0357511104075545;0.0185363092572875;0.0101129116186237;0;0.00887121937672198;0;0;0.00963873514132933;0.0112259431653224;0.00361631280923189;0;0;0.007791319220886;0.000977202817066754;0;0.00470870645235535;0;0.00629538271791976;0;0;0;0;0.0823227223933408;0;0;0.00191133328628153;0.00492745914508232;0;0.271505975095961;0;0.00644494228332804;0.00119332309686198;3.13784957535838e-06;0;0.0128038771798565;0;0;0;0.0372620786624458;0;0;0;0;0;0;0;0;0.0456165806160509;0.00219463863847906;0.00993033532245672;0;0;0;7.38466511338658e-05;0;0.00309418002671233;0;0;0;0.0144582660154808;0
"PHF6";0;0;0.000522007543826403;0.000273396302708306;0;0.00723479675603154;0.00236035799562997;0;0.00413898787862918;0;0;0.0206726138426834;0.00188889748276344;0.00241135217102132;0;0;0;0;0;0.00926157076227731;0;0;0.0025783131626573;0;0;0.0193515430923103;0;0;0;0.00249095211663398;0.0110343226504667;0.0126456790211869;0;0.00316238435182456;0;0.000944931341591068;0.00165246627570431;0;0;0.00222614055263305;0;0;0.0150798976423946;0.0162329670975627;0;0;0;0.00240010222413405;0;0;0;0;0.00257835833406301;0.00105333911618138;0;0;0.00612874518078406;0;0;0;0;0.00169255817142574;0;0;0.00345818363049605;0;0;0;0;0;0;0;0;0;0.00176399484876324;0;0.00696212362523623;0;0;0;0;0.00881110980673211;0.00223015773241;0;0.0212274593224437;0;0;0;0;0;0;0;0.00516351120859031;0;0;0.00445160155856469;0;0.00144305579905081;0.0165930539797484;0;0;0;0;0.00508450446990882;0;0;0;0;0.00422256956161455;0.00987394328208004;0;0;0.0173814224758435;0.0016584710155739;0;0.000705108641282143;0.00806411375108043;0;0.000503975995789895;0;0;0;0;0.0188499285903188;0;0.00957967397637115;0.0014237170425493;0;0;0.0045862050556592;0.0111125768492984;0;0;0
"NR2F1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00257066598901515;0;0;0;0;0;0;0;0;0;0.000392926676479594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00432416082022601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PEG3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ZNF81";0;0;0;0;0;0.00169732279051178;0;0;0;0;0;0;0;0.000869297286514302;0;0;0;0;0;0;0;0;0;0;0;0.00472805152188625;0;0;0;0;0;0.00296980383873035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00132350278683168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00902734563011475;0;0.0318458604159548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00534736532207;0;0;0;0;0;0;0;0;0;0
"ZNF518A";0;0;0;0;0;0.00103705531922882;0.0224255258959671;0;0.00401459881285977;0.00841925493219842;0;0;0;0;0.0129700321843758;0;0.00139468264342421;0;0;0.00412609980920308;0;0;0;0;0;0.000636576659957215;0;0.00674331305859356;0;0;0.305846716266845;0;0.0221583278272759;0;0;0;0;0;0.298192109084502;0;0.0153611733088136;0;0.108077187995531;0.0128707465035093;0;0;0.0318446386061728;0;0;0;0.00438360702259202;0;0;0;0;0;0;0;0;0;0;0;0.0505886307224424;0;0.00317281608623089;0;0;0;0;0.00857623178879253;0;0;0;0;0;0;0;0;0;0;0;0.00185517687181507;0.00223369631626807;0;0;0;0;0;0;0;0;0.0235990710451183;0;0;0;0;0;0;0;0;0;0;0;0;0.293462337486046;0;0.00730480699808203;0;0;0.00265243072602287;0;0;0;0.0285977136283466;0;0;0;0;0;0;0;0;0;0;0;0;0.0273798220828652;0.00121384690394654;0;0;0.0186018475091256;0;0.334368281819946;0
"ZDHHC21";0;0;0;0;0;0;0.0160247610460948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000781673730962539;0;0;0;0.00588835186895115;0;0;0;0;0.00450936442883018;0;0.00896205958514355;0;0;0;0;0;0;0;0.0108240082162024;0;0;0.0124411470491512;0.058240408677362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00312780509334642;0;0;0;0;0;0;0;0;0;0.00504933072899791;0;0;0.0117712557138885;0;0.00490327284465278;0;0;0;0;0;0.012164319647324;0;0.0799167914074624;0;0;0;0;0;0;0;0.00196307628684134;0;0.0209016834686831;0;0.0273202583987416;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0615171641995244;0.0010006299722466;0;0;0;0;0
"ZFP62";0;0;0;0;0;0;0.011956235739168;0;0;0.0128606163254324;0;0;0;0;0;0;0;0;0;0;0;0;0.00406876262537842;0;0;0.0399788933194603;0.0383520895097883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000152153784047836;0.0589172343510304;0.00612008046336347;0;0;0;0;0;0.00928106385734813;0;0;0;0;0;0;0;0;0;0;0;0;0.384664992515133;0;0;0.00151581155923687;0;6.74121878191125e-05;0;0;0;0;0.000550755784790751;0;0;0;0;0;0.0271032175570452;0;0;0;0.00544601712323031;0;0;0;0;0;0;0;0.0044870884038925;0.0060202412796599;0.235027783217178;0;0;0;0;0;0;0;0.0020713024482081;0;0.0179182496729805;0;0;0;0;0;0.00841477431071175;0;0;0;0;0;0;0.0147100722410235;0;0;0.160730832625649;0.000774973765771009;0.0438091576162134;0;0;0;0
"POGK";0.00214030429224609;0.00193511813858671;0;0.00239849981456622;0.00354669369109056;0.00399638433951904;0;0;0;0.00232017932365793;0;0;0;0.00830547675290513;0.000888141740342834;0;0.00174094770985258;0.000736708743053561;0;0;0.000704001279983228;0;0;0;0;0;0;0;0;0;0.00247519871812871;0.00259829939318891;0;0.00608572975219755;0;4.04526501494408e-05;0;0;0.0324646866444301;0;0.00283569793149494;0.00159085143387446;0.0012118804355173;0;0;0;0;0.00795186478355559;0;0.0016904053477562;0;0;0.00166160217247129;0.00115792737276122;0;0;0;0.00120687630064183;0;0;0;0;0;0;0;0.00304011276626935;0.00320439710620651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0013170539881298;0;0;0;0;0;0.00160233683091804;0.000690994035401054;0;0;0;0.00132811393255457;0;0;0.00582559937985463;0.000253148051183107;0;0;0.014590266347267;0.000270391389023478;0.00580693692790733;0;0;0;0;0;0.000591259622598389;0;0;0;0;0;0.00171151624131123;0.00029304987863084;0;0.000438373532090358;0;0;0.00160589401850661;0.0014267980755804;0;0;0;0;0;0;0.00119544957435083;0;0.00842208612514527;0
"CEBPA";0;0.00328146173217894;0;0;0;0;0.00347124143039247;0.0618896022948793;0.00765073114404104;0;0.00182572919758864;0;0;0;0;0.00526020817642825;0;0.0101906259369648;0;0;0.0432364333643196;0;0;0.00208959107065659;0.114670626909638;0;0;0.0058990085200539;0;0;0.0309729105318681;0;0.0231545629224653;0;0;0;0.147093405584893;0;0.0105205139665438;0;0;0;0;0;0;0;0;0.0103066296498031;0;0.00564325933149959;0.0689747653595561;0;0.009993646859114;0;0;0.0969754679293416;0.0306963904594222;0;0;0.00730307024888896;0.00253239075152213;0;0;0.016689918711619;0.0127664259817856;0;0;0;0;0;0;0;0;0;0.00349974939593908;0;0;0;0;0;0.00821749169088784;0;0;0.00267754080922296;0;0.0880428888095645;0.0463952272829622;0.010275386578127;0.010083493862614;0.00469362726484187;0;0;0;0;0;0.00663048452645507;0;0;0;0;0;0;0;0;0.0157287922792505;0;0;0;0.0581652968437222;0;0;0;0;0.100188429005805;0;0;0.00687009806049391;0;0.00328685421057689;0;0;0.00120800263793359;0;0.000392894096461182;0;0;0;0;0;0;0;0;0.00213536137700252;0
"MEF2A";0;0;0;0;0.169039751211286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0023677862371253;0;0.0047621244799866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0180035701261269;0;0.0760580864705421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0226770534625033;0;0;0;0;0;0;0;0;0.000921594086662293;0;0.017088947962191;0;0;0;0;0;0;0;0;0;0;0.00689987301070862;0;0;0;0;0;0;0.00229385363933273;0;0;0;0;0;0;0;0;0;0.00479517667568311;0
"ELK3";0;0;0;0;0;0;0;0;0.00713236311753942;0.0209566817078376;0;0;0;0.0067655755741758;0;0.00742554584582419;0;0.00409151113055425;0;0;0;0;0.0237525874846056;0.000856524598464189;0;0.00498274679424848;0;0.0276477514626805;0.00334328737878622;0;0.23722146748644;0.00495273043261943;0;0;0.00993770120792078;0;0;0;0.0174234014941525;0;0;0.00631189474349179;0.0167550123790053;0.0039778436538139;0;0.00658624739710842;0;0.0381812279552159;0.0134905098078211;0;0;0;0;0;0;0;0.01047924880476;0.0342225414853193;0;0;0;0.00418325455777378;0.000467224553840485;0.00206997515024137;0;0;0.00206499546130009;0.00427773722367594;0.000979022389723879;0;0.0285515742594189;0.0680775460510765;0.00600097677272844;0;0;0;0.00335124871160888;0;0;0;0;0.0065940596317854;0.00177144889584406;0.0352858108415361;0;0;0;0;0.001189716379058;0;0;0;0;0;0.0664193113444765;0.0259114422182225;0;0;0.0226123314798779;0;0.0210877774843243;0;0;0;0.0046480482729078;0;0.0808114273863994;0;0.0302662518242687;0;0;0;0.00283903968134509;0.0125279108935589;0;0.0135803455900919;0.0010911584122821;0;0;0.00145530636861066;0;0.0228904888893928;0;0.00279859338203615;0.0112209698211232;0.0104451386345486;0.0016425096539025;0;0.0268446684116308;0.018469472879518;0.0311344855621571;0;0.0251183630287205;0
"JMJD1C";0;0;0;0;0;0;0;0.399778744592757;0;0.0390613999104033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.115474326137676;0;0;0;0;0;0;0;0;0;0;0.0757080083338165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.13454538043235;0;0;0;0;0;0;0;0;0
"STAT3";0.0025194172405906;0.00651285579799938;0;0.000649317612360546;0.0227093786372586;0;0;0.00294833289148997;0;0.000458091873388578;0.00206979295219371;0;0;0;0.000503936015271265;0;0;0;0;0.00401929857783798;0.00202969310731596;0;0;0;0;0;0.00228096299191591;0;0.0041579538182026;0;0;0.00465411949661053;0;0;0;0.00749895217792274;0;0.0031440340403671;0.017994337412305;0;0;0.00122528347728262;0.0124391126749182;0;0.00338918123213922;0.00715079637853632;0;0;0;0;0;0;0;0;0;0;0;0;0.00613026067912904;0;0;0;0;0;0;0;0;0;0.00190233229996144;0.00934777842207335;0;0.00361645808317082;0;0.00442740056249439;0;0;0.0286552658205585;0;0.000443090346278073;0;0;0.00489684847815943;0;0;0;0;0.00173725163865137;0.0113195149679889;0;0.00284183706407964;0;0.000592375721742882;0;0;0.0144840148188128;0.00498917861665881;0.0052585966129185;0;0;0.0011799508565835;0;0.00435826896692069;0.0105161430831016;0;0.00727782707568735;0;0;8.30852255063828e-05;0.0015916650430381;0;0;0.00449878108907402;0.0171318127310401;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00424996601622945;0;0;0.00869522055908392;0;0;0.00596832684222065;0
"GATA6";0;0;0;0;0.00265464360319497;0;0.00101443706586958;0.000497666916409724;0;0;0;0;0;0;0.0127064871469133;0;0.000608549958512579;0;0.00145446917610121;0.00130448513705763;0.00218502209591041;0.00118306283381062;0;0.000841843826068882;0.000869360222591442;0;0.00148525685781015;0;0;0;0.0130282575532508;0;0.000269380634984266;0.0029311596188328;0;0;0.000839370242182365;0.000821572651392225;0;0;0;0.000101254471454252;0;0;0;0;0;0;0.00581629811378968;0;0;0;0.000284806689146125;0;0.00290136474110137;0;0;0;0;0;0;0;0;0.00582674547206872;0;0.000501435189411749;0.00144463825032264;0.000444039623853927;0;0;0;0;0;0.000207670352219326;0;0.00012450034027427;0;0;0;0;0;0.00267214434776617;0;0.0115688449867258;0.0020333235259292;0.000196066644214848;0.00100141476238966;0;0.000881188054801193;0;0;0;0;0;0;0.00087156047114425;0;0;0.000837017848623511;0;0.00819013832661546;0.000108927219991535;0;0;0;0.00042339412986719;0;0.000163627477562776;0.000362790344893334;0;0;0;0;0;0;0;0;0;0;0;0.00192348462421161;0;0;0;0;0;0;0;0;0;0;0;0;0
