gene ; activator ; inhibitor
KIAA1462 ; EBF1 LDB2 RUNX1T1 ; 
ZNF438 ; BIN1 ; 
ZEB1 ; HIC1 LEF1 CSDC2 TGFB1I1 KLF9 BCL6B ETV1 MITF MEF2C MEOX2 KLF2 PRDM6 NR2F1 TCF21 FOXF1 AFF3 TSHZ3 EBF1 NR4A3 LDB2 GLI2 ZFPM2 FHL5 NAP1L3 HAND2 SOX5 TCF4 MYOCD ZNF366 EBF3 RUNX1T1 ; 
FZD8 ; GLI2 ; 
CXCL12 ; VENTX MSC TWIST2 MEF2C MEOX2 KLF2 PRRX1 TCF21 EBF1 LDB2 EBF3 ; 
RASSF4 ; MNDA NR1H3 SLA2 VENTX SPI1 CIITA IRF8 TFEC HCLS1 ; 
MARCH8 ; GTF2H3 ZNF281 POLR1A MEF2A ZNF623 ELK3 CLOCK ATF2 JMJD1C SHPRH GTF2A1 ETV3 NCOA2 REST ZNF641 APC ; 
AGAP4 ; ZNF195 ; 
MAPK8 ; BRIP1 RBL1 GTF3C4 BARD1 BRCA2 BDP1 ZNF623 CLOCK ATF2 JMJD1C ZNF292 ZNF236 GTF2A1 ETV3 ADNP NCOA2 REST ZNF641 EPC1 SP4 APC ; 
WDFY4 ; MNDA FAIM3 SLA2 ZBTB32 TBX21 SNAI3 RUNX3 STAT4 VENTX SPI1 POU2F2 CIITA SP140 IRF8 TOX TFEC FLI1 IRF4 MEF2C HCLS1 KLF2 ; 
C10orf128 ; IRF8 FLI1 IRF4 KLF2 EBF1 ZNF366 ; 
PRKG1 ; ZFPM2 TCF4 RUNX1T1 ; 
ZWINT ; FOXM1 PTTG1 TRIP13 MYBL2 ESPL1 CHAF1A ZNF367 MCM7 EZH2 MCM6 TIMELESS HMGB2 WDHD1 MCM2 MCM4 BRCA1 KNTC1 DNMT1 E2F7 ZNF695 MCM8 WHSC1 TFDP1 ; 
IPMK ; RBL1 GTF3C4 ASCC3 BARD1 BDP1 RREB1 CLOCK GTF2A1 ETV3 NCOA2 REST ASH1L APC ; ZNF688
BICC1 ; RUNX1T1 ; 
FAM13C ; NOTCH4 LDB2 EBF3 ; 
CDK1 ; RAD51 FOXM1 PTTG1 TRIP13 MYBL2 ESPL1 CHAF1A ZNF367 MCM7 EZH2 TIMELESS HMGB2 WDHD1 MCM2 MCM4 BRCA1 KNTC1 DNMT1 E2F7 WHSC1 ; 
DNAJC12 ; MSX1 ANKRD53 ; 
DNA2 ; ESPL1 TIMELESS BRCA1 KNTC1 ZNF695 MCM8 WHSC1 BRCA2 ; 
DDX21 ; GTF2H3 BRIP1 RBL1 GTF3C4 ASCC3 MTF1 BRCA2 POLR1A POLR1B RREB1 CLOCK GTF2A1 ZNF641 ; ZNF688 ZNF444
SRGN ; MNDA SLA2 TBX21 RUNX3 STAT4 VENTX SPI1 BIN1 CIITA SP140 IRF8 TFEC FLI1 IRF4 HCLS1 ; 
TACR2 ; CBX7 TBX4 LMO3 ; 
PRF1 ; MNDA SLA2 IRF1 TBX21 STAT4 STAT1 SPI1 EOMES CIITA SP140 TFEC ; 
ADAMTS14 ; AEBP1 GLIS1 ZNF469 PRRX1 ; 
SGPL1 ; POGK ANKS1A ZNF440 ; 
SLC29A3 ; TBX2 ; 
CDH23 ; EMX2 ; 
SPOCK2 ; TBX21 SNAI3 CIITA IRF8 IRF4 ; 
AGAP5 ; ZNF333 ; 
BMS1P4 ; ZKSCAN1 ; 
SAMD8 ; EIF2AK2 ATF7IP CLOCK ; 
KCNMA1 ; PRDM6 HLF TBX4 LMO3 MYOCD ; 
RPS24 ; NME2 ; 
ZCCHC24 ; HIC1 TWIST2 CSDC2 TGFB1I1 NFATC4 MITF MEF2C MEOX2 KLF2 PRDM6 PRRX1 GLI1 TCF21 FOXF1 AFF3 TSHZ3 EBF1 LDB2 GLI2 TBX4 TBX5 SMARCD3 PKNOX2 LMO3 HAND2 RUNX1T1 ; 
PLAC9 ; SOX17 MEOX2 KLF2 TCF21 EBF1 LDB2 NAP1L3 EBF3 ; 
LDB3 ; CBX7 EBF3 ; 
BMPR1A ; ASH1L MKL2 APC ; 
MMRN2 ; TBX2 ; 
AGAP11 ; TBX3 ; 
ACTA2 ; AEBP1 HIC1 MEIS3 CSDC2 TGFB1I1 MEOX2 PRDM6 TCF21 FOXF1 EBF1 GLI2 ZFPM2 TBX4 TBX5 NAP1L3 SMARCD3 PKNOX2 LMO3 HAND2 MYOCD RUNX1T1 ; 
FAS ; IFI16 TRIM22 ; 
IFIT2 ; TRIM21 PML SP100 SP110 ZNFX1 STAT1 TRIM22 ; 
IFIT3 ; TRIM21 PML SP100 SP110 ETV7 IRF9 IRF1 ZNFX1 STAT1 IFI16 TRIM22 ; 
IFIT1 ; SP110 IRF9 ; 
IFIT5 ; TRIM21 SP100 SP110 IRF9 ZNFX1 STAT1 TRIM22 ; 
KIF20B ; ESPL1 ANKRD32 WDHD1 MCM4 BRCA1 KNTC1 DNMT1 E2F7 BRIP1 RBL1 WHSC1 BRCA2 POLR1B ; 
PPP1R3C ; TBX2 ; 
IDE ; REL SHPRH GTF2A1 REST ASH1L ZKSCAN1 APC ; 
KIF11 ; FOXM1 PTTG1 TRIP13 MYBL2 ESPL1 ZNF367 MCM7 EZH2 MCM6 TIMELESS HMGB2 WDHD1 MCM2 MCM4 BRCA1 KNTC1 DNMT1 E2F7 BRIP1 TTF2 WHSC1 BRCA2 ; 
MYOF ; ETS2 ; HMGB2 MXD3
CEP55 ; FOXM1 BRCA1 WHSC1 TFDP1 ; PBXIP1
HELLS ; MCM6 TIMELESS KNTC1 DNMT1 BRIP1 ; 
SORBS1 ; CSDC2 HIF3A MEOX2 PRDM6 HLF CBX7 TBX4 PKNOX2 LMO3 HAND2 MYOCD NR3C2 RUNX1T1 ; 
CC2D2B ; MEF2C KLF2 ; 
CCNJ ; ZNF124 ZNF354B ADNP ZNF518A ; PTRF
PIK3AP1 ; MNDA SLA2 ZBTB32 TBX21 RUNX3 STAT4 STAT1 SPI1 EOMES CIITA SP140 IRF8 TFEC FLI1 IRF4 ; 
LCOR ; ELK4 ZDHHC21 ZNF121 TAF1L REL SHPRH GTF2A1 ETV3 NCOA2 REST ZKSCAN1 APC ; 
PGAM1 ; ENO1 ; EMX2
UBTD1 ; PTRF ; 
MARVELD1 ; PTRF ; 
SCD ; SREBF1 ; 
NPM3 ; RUVBL1 ; 
PSD ; CSDC2 NFATC4 MEOX2 PRDM6 HLF TCF21 FOXF1 ZFPM2 TBX4 TBX5 PKNOX2 LMO3 HAND2 MYOCD NR3C2 RUNX1T1 ; 
FBXL15 ; SCAND1 ZNF688 ; GTF2A1 ZNF641
NT5C2 ; ZNF440 ; 
INA ; TBX3 ; 
COL17A1 ; SOX15 ; 
GSTO1 ; DRAP1 ; ZNF443
ITPRIP ; HIF1A NFIL3 CREB5 PRDM1 SOX7 ; 
SMC3 ; MCM4 RBL1 BARD1 BRCA2 TFDP1 GTF2A1 ; 
ADRA2A ; SOX17 MEOX2 KLF2 TCF21 EBF1 LDB2 FHL5 TBX5 NAP1L3 PKNOX2 NDN EBF3 ; 
NHLRC2 ; RBL1 GTF3C4 BARD1 ELK4 BDP1 RREB1 CLOCK GTF2A1 REST APC ; 
C10orf118 ; BARD1 RREB1 CLOCK TAF1L SHPRH GTF2A1 ETV3 NCOA2 REST ZNF641 ZKSCAN1 APC ; 
TRUB1 ; BDP1 ZBTB43 SHPRH GTF2A1 ADNP REST ZKSCAN1 APC ; 
HSPA12A ; GLI2 ; 
PDZD8 ; GTF3C4 BARD1 RREB1 CLOCK ATF2 GTF2A1 REST ASH1L APC ; 
EMX2OS ; EMX2 ; 
GRK5 ; FLI1 MEOX1 ; 
PPAPDC1A ; AEBP1 ZNF469 PRRX1 ; 
ATE1 ; BARD1 ELK4 BDP1 CLOCK ATF2 SHPRH GTF2A1 ETV3 ADNP NCOA2 REST ZNF641 ASH1L ZKSCAN1 APC ; 
HTRA1 ; AEBP1 PTRF TWIST1 TGFB1I1 GLIS1 ZNF469 PRRX2 PRRX1 ; 
ACADSB ;  ; TEAD4
CPXM2 ; TWIST2 CSDC2 HIF3A MEF2C MEOX2 KLF2 PRDM6 TCF21 FOXF1 EBF1 ZFPM2 FHL5 TBX4 TBX5 NAP1L3 PKNOX2 LMO3 HAND2 NDN MYOCD ZDHHC15 NR3C2 RUNX1T1 ; 
OAT ; SOX7 ; 
CTBP2 ;  ; TBX2
ADAM12 ; AEBP1 ZNF469 PRRX1 ; 
DOCK1 ; TCF12 MEF2A ASH1L BAZ2B ZKSCAN1 MKL2 APC ; 
MKI67 ; FOXM1 PTTG1 ESPL1 CHAF1A MCM7 EZH2 TIMELESS HMGB2 WDHD1 MCM2 BRCA1 DNMT1 E2F7 WHSC1 ; 
JAKMIP3 ; RARB ; 
PWWP2B ; NR2F6 ; 
IFITM1 ; SP110 STAT1 ; 
IFITM2 ; VENTX KLF2 ; 
IFITM3 ; PTRF ; 
PKP3 ; IRF6 TFAP2A KLF5 SOX15 HES2 RREB1 ; MYEF2
SIGIRR ; TLE2 ; 
RASSF7 ; NR2F6 ; 
EPS8L2 ; GRHL1 ELF3 NR2F6 ZDHHC13 ; ASB1
RPLP2 ; NME2 ; 
TSPAN4 ; PTRF ; 
LSP1 ; STAT4 SPI1 SP140 IRF8 TFEC IRF4 HCLS1 ; 
C11orf21 ; SLA2 TBX21 RUNX3 EOMES CIITA SP140 IRF8 TFEC IRF4 ; 
TSPAN32 ; SLA2 ZBTB32 TBX21 SNAI3 STAT4 SPI1 EOMES CIITA SP140 IRF8 TFEC IRF4 ; 
RHOG ; DRAP1 TFEB SPI1 ; SMARCC1 RBBP4 SHPRH ADNP ZNF397 ZNF518A ZKSCAN1
RRM1 ; EZH2 DEK WDHD1 MCM2 MCM4 BRCA1 KNTC1 DNMT1 E2F7 BRIP1 WHSC1 TFDP1 ; 
OR51E1 ; FHL5 ; 
PRKCDBP ; PTRF TGFB1I1 ; 
DCHS1 ; HIC1 MEIS3 CSDC2 TGFB1I1 HEYL NOTCH4 BCL6B NFATC4 MEF2C MEOX2 KLF2 APBB1 PRDM6 GLI1 NR2F1 TCF21 FOXF1 AFF3 TSHZ3 EBF1 LDB2 GLI2 ZFPM2 TBX5 NAP1L3 PKNOX2 PEG3 LZTS1 HAND2 SOX5 ZNF454 NDN TCF4 MYOCD EBF3 ZNF423 RUNX1T1 ; 
OLFML1 ; AEBP1 HIC1 MEIS3 CREB3L1 PRRX2 BCL6B ETV1 MEOX2 KLF2 PRDM6 PRRX1 TCF21 FOXF1 EBF1 LDB2 GLI2 ZFPM2 FHL5 TBX5 NAP1L3 LZTS1 NDN TCF4 EBF3 ZNF423 RUNX1T1 ; 
PPFIBP2 ; ZNF440 ; 
TUB ; APBB1 SMARCD3 ANKRD53 ZDHHC15 ; 
RIC3 ; MYOCD ; 
TRIM66 ; ZNF169 ; 
RPL27A ; NME2 ZNF581 ; 
SCUBE2 ; EMX2 TBX2 TBX3 ; 
IPO7 ; GTF3C4 BDP1 POLR1B CLOCK GTF2A1 APC ; 
SBF2 ; BDP1 NR2C2 ATF2 TAF1 BTAF1 ZNF292 ZNF236 TAF1L SHPRH GTF2A1 ZNF397 NCOA2 REST ASH1L BAZ2B ZKSCAN1 MKL2 APC ; 
LYVE1 ; SOX17 NR5A2 KLF9 NOTCH4 BCL6B MEF2C KLF2 MEOX1 ERG TCF21 FOXF1 AFF3 EBF1 NR4A3 LDB2 FHL5 EBF3 ; 
MRVI1 ; CSDC2 TGFB1I1 MEF2C KLF2 PRDM6 NR2F1 TCF21 FOXF1 TSHZ3 EBF1 LDB2 GLI2 ZFPM2 TBX4 TBX5 NAP1L3 PKNOX2 PEG3 LMO3 HAND2 MYOCD NR3C2 ZNF423 RUNX1T1 ; 
PARVA ; PTRF TGFB1I1 MITF ; 
SPON1 ; AEBP1 HIC1 MEIS3 CSDC2 MEOX2 KLF2 PRDM6 PRRX1 TCF21 FOXF1 EBF1 LDB2 GLI2 ZFPM2 TBX5 NAP1L3 PKNOX2 PEG3 LMO3 HAND2 MYOCD ZNF423 RUNX1T1 ; 
PIK3C2A ; BDP1 NR2C2 ATF2 NCOR1 ZNF292 TAF1L SHPRH GTF2A1 SIRT1 ETV3 ADNP NCOA2 REST ZNF641 ASH1L ZKSCAN1 MKL2 APC ; NME2
LDHA ; ENO1 ; TBX2
UEVLD ; CLOCK GTF2A1 REST ; 
PRMT3 ; POLR1B ; 
ANO5 ; MYOCD ; 
FANCF ; ZNF443 ; 
SVIP ;  ; SNAI2
FIBIN ; AEBP1 MEIS3 CSDC2 GLIS1 ZNF469 CREB3L1 ETV1 PRRX1 ZFPM2 RUNX1T1 ; 
KIF18A ; FOXM1 PTTG1 TRIP13 ESPL1 CHAF1A MCM7 ANKRD32 TIMELESS HMGB2 RUVBL1 WDHD1 MCM2 MCM4 BRCA1 DNMT1 E2F7 FUBP1 MCM8 BRIP1 TTF2 WHSC1 TFAP4 BRCA2 ; 
QSER1 ; RBL1 GTF3C4 BDP1 POLR1B RREB1 CLOCK GTF2A1 APC ; ZNF688
HIPK3 ; ZNF281 BARD1 BDP1 HIVEP1 NR2C2 RREB1 ZNF81 MEF2A ZNF623 ELK3 CLOCK ATF2 NCOR1 ZBTB43 JMJD1C TAF1L SHPRH GTF2A1 ETV3 NCOA2 REST ZNF641 EPC1 ASH1L ZKSCAN1 MKL2 APC ; POLR2I SCAND1
CD44 ; ELL2 IFI16 ; PBX4
SLC1A2 ; MEF2C ; 
PAMR1 ; NR2F1 TCF21 FOXF1 LDB2 TBX2 ; 
TRIM44 ; GTF3C4 POLR1A ZNF623 CLOCK ATF2 GTF2A1 NCOA2 REST ZNF641 APC ; 
TSPAN18 ; SOX17 HEYL NOTCH4 BCL6B MEF2C KLF2 TCF21 FOXF1 TSHZ3 EBF1 LDB2 TBX5 NAP1L3 PKNOX2 PEG3 LZTS1 HAND2 TCF4 MYOCD EBF3 ZNF423 RUNX1T1 ; 
CHST1 ; HIC1 HEYL NOTCH4 BCL6B PRRX1 TSHZ3 EBF1 LDB2 LZTS1 TCF4 ; 
CRY2 ; TCF21 NR3C2 RUNX1T1 ; RUVBL1
CKAP5 ; WDHD1 DNMT1 MCM8 BRIP1 RBL1 GTF3C4 WHSC1 BRCA2 ; 
ACP2 ; SPI1 ; 
KBTBD4 ; ZNF689 ; 
PTPRJ ; SPI1 TFEC ; 
APLNR ; SOX17 HEYL NOTCH4 BCL6B MEF2C KLF2 MEOX1 EBF1 LDB2 FHL5 LZTS1 EBF3 ; 
SLC43A1 ; MSX1 MEF2C APBB1 SMARCD3 EBF3 ; 
UBE2L6 ; TRIM21 SP110 ETV7 IRF9 SLA2 IRF1 STAT4 STAT1 IFI16 TRIM22 CIITA SP140 ; 
SERPING1 ; VENTX PTRF ; 
LPXN ; MNDA SLA2 ZBTB32 TBX21 RUNX3 STAT4 SPI1 EOMES CIITA SP140 IRF8 TFEC FLI1 CREBL2 IRF4 HCLS1 ; 
FAM111B ; ZNF367 TCF19 DEK WDHD1 MCM2 MCM4 KNTC1 DNMT1 E2F7 BRIP1 WHSC1 TFDP1 ; 
MPEG1 ; MNDA LYL1 SLA2 TBX21 SNAI3 RUNX3 STAT4 VENTX SPI1 EOMES POU2F2 CIITA SP140 IRF8 TFEC FLI1 IRF4 MEF2C HCLS1 KLF2 ; 
MS4A6A ; MNDA LYL1 SLA2 TBX21 STAT4 VENTX SPI1 CIITA IRF8 TFEC FLI1 IRF4 HCLS1 ; 
MS4A4A ; MNDA NR1H3 SLA2 STAT4 VENTX SPI1 CIITA IRF8 TFEC FLI1 IRF4 HCLS1 ; 
MS4A14 ; SPI1 ; 
MS4A7 ; SPI1 IRF8 TFEC FLI1 HCLS1 ; 
MS4A1 ; FAIM3 MEOX1 ; 
SLC15A3 ; MNDA SP110 ETV7 SLA2 IRF1 ZBTB32 TBX21 RUNX3 STAT4 STAT1 SPI1 TRIM22 CIITA SP140 IRF8 TFEC IRF4 ; 
CD6 ; SLA2 TBX21 GFI1 RUNX3 STAT4 SPI1 EOMES CIITA SP140 IRF8 TFEC IRF4 ; 
CD5 ; FAIM3 SLA2 ZBTB32 TBX21 SNAI3 RUNX3 STAT4 SPI1 EOMES CIITA SP140 IRF8 TFEC FLI1 IRF4 ; 
LRRC10B ; NOTCH4 BCL6B LDB2 LZTS1 ; 
RPLP0P2 ; GLIS1 ZNF469 PRRX1 ; 
FEN1 ; PTTG1 MYBL2 MCM5 E2F1 CHAF1A MCM7 EZH2 MCM6 RUVBL1 MCM2 DNMT1 WHSC1 ; 
RAB3IL1 ; BIN1 PRRX1 ; 
BEST1 ; VENTX SPI1 IRF8 TFEC FLI1 KLF2 ; 
INCENP ; FOXM1 TRIP13 ESPL1 ANKRD32 TIMELESS WDHD1 MCM4 BRCA1 DNMT1 E2F7 BRIP1 RBL1 TTF2 WHSC1 BRCA2 ; 
C11orf83 ; POLR2I ZNF593 ; MKL2
LRRN4CL ; CSDC2 KLF2 TCF21 CBX7 FOXF1 LDB2 TBX5 HAND2 NDN ; 
WDR74 ; NME2 PPAN RUVBL1 ; 
SNHG1 ; TFAP4 ; 
RARRES3 ; ETV7 IRF1 CIITA ; 
FERMT3 ; MNDA LYL1 NR1H3 SLA2 ZBTB32 TBX21 SNAI3 RUNX3 STAT4 SPI1 CIITA SP140 IRF8 TFEC FLI1 IRF4 HCLS1 ; 
DNAJC4 ; ZNF688 ; 
FKBP2 ; EDF1 ZNF593 TCEB2 SCAND1 ZNF580 ZNF444 ; BRIP1 GTF3C4 ZNF281 BARD1 ZNF623 GTF2A1
PPP1R14B ; NME2 ; 
NRXN2 ; MEF2C KLF2 PRDM6 GLI1 EBF1 TBX5 EBF3 RUNX1T1 ; 
RASGRP2 ; NFATC1 SOX17 IRF8 FLI1 MEF2C KLF2 MEOX1 POU6F1 CBFA2T3 EBF1 LDB2 EBF3 ; 
PYGM ; HIF3A MEOX2 PRDM6 HLF CBX7 AFF3 EBF1 TBX4 TBX5 LMO3 HAND2 MYOCD NR3C2 RUNX1T1 ; 
CDC42BPG ; IRF6 OVOL2 OVOL1 GRHL1 ELF3 NR2F6 TBX6 FANK1 HES2 ANKS1A GRHL3 ZNF77 ZDHHC13 ZNF440 ZNF443 ; ETV5 SPI1 BIN1 FLI1 MEF2C ZNF671
ARL2 ;  ; REST ZKSCAN1
BATF2 ; PML ETV7 SLA2 IRF1 TBX21 STAT1 TRIM22 CIITA STAT2 ; 
CDCA5 ; RAD51 FOXM1 PTTG1 TRIP13 MYBL2 MCM5 E2F1 ESPL1 CHAF1A MCM7 EZH2 SUV39H2 TIMELESS HMGB2 RUVBL1 MCM2 BRCA1 DNMT1 WHSC1 ; PBXIP1
EFEMP2 ; AEBP1 HIC1 MEIS3 TGFB1I1 ZNF469 HEYL CREB3L1 PRRX2 NFATC4 ETV1 MEOX2 KLF2 TCF21 GLI2 ZFPM2 NAP1L3 LZTS1 NDN ZNF423 TBX2 ; 
NAALADL1 ; KLF2 ; 
POLA2 ; PTTG1 MYBL2 MCM5 E2F1 MCM7 MCM6 RUVBL1 MCM2 ; 
RNASEH2C ;  ; RREB1
SAC3D1 ;  ; MKL2
SSSCA1 ;  ; ZNF292
CD248 ; AEBP1 HIC1 TWIST2 MEIS3 LEF1 TWIST1 TGFB1I1 ZNF469 CREB3L1 PRRX2 BCL6B KLF2 PRRX1 GLI1 EBF1 LDB2 TBX5 LZTS1 ; 
RIN1 ;  ; ZNF84
MRPL11 ; RUVBL1 ; 
CTSF ; ANKRD53 ; 
CCS ; ZNF688 ; 
SSH3 ; ZNF440 ; 
POLD4 ;  ; SMARCC1 ZNF519 RBBP4 ADNP
CLCF1 ; FOSL1 ; 
TBC1D10C ; MNDA STAT5A SLA2 IRF1 ZBTB32 TBX21 SNAI3 RUNX3 STAT4 STAT1 SPI1 EOMES CIITA SP140 IRF8 TFEC IRF4 HCLS1 ; 
PTPRCAP ; STAT5A SLA2 ZBTB32 TBX21 SNAI3 RUNX3 STAT4 SPI1 EOMES CIITA SP140 IRF8 TFEC IRF4 ; 
ALDH3B2 ; GRHL1 ; 
ALDH3B1 ; RORC ; 
NDUFS8 ; POLR2I NME2 DRAP1 ; ETV3 REST ZNF641
MRPL21 ; NME2 ; 
MRGPRF ; AEBP1 HIC1 TWIST2 CSDC2 TGFB1I1 NFATC4 MEOX2 KLF2 PRDM6 TCF21 FOXF1 AFF3 TSHZ3 EBF1 LDB2 ZFPM2 TBX4 TBX5 NAP1L3 PKNOX2 PEG3 LMO3 HAND2 MYOCD NR3C2 RUNX1T1 ; 
IL18BP ; SLA2 IRF1 TBX21 STAT1 SPI1 CIITA SP140 TFEC ; 
FOLR2 ; NR1H3 VENTX SPI1 IRF8 TFEC FLI1 MEF2C KLF2 ; 
PDE2A ; TAL1 SOX8 NOTCH4 BCL6B MEF2C MEOX2 KLF2 MEOX1 ERG TCF21 FOXF1 AFF3 EBF1 LDB2 FHL5 HAND2 TCF4 EBF3 ; 
ARHGEF17 ; TGFB1I1 HEYL ; 
FAM168A ; GTF2H3 GTF3C4 ZNF281 POLR1A ZNF623 ELK3 CLOCK ATF2 GTF2A1 REST ZNF641 APC ; 
UCP2 ; TBX2 ; SOX7
P4HA3 ; AEBP1 HIC1 PTRF TWIST2 MEIS3 CSDC2 TWIST1 GLIS1 ZNF469 PRRX1 TSHZ3 GLI2 ; 
CHRDL2 ; CSDC2 PRDM6 CBX7 FOXF1 TBX4 LMO3 HAND2 MYOCD ; 
RNF169 ; GTF2H3 GTF3C4 ASCC3 ZNF281 BARD1 POLR1A BDP1 POLR1B BBX HIVEP1 RREB1 MEF2A ZNF623 ZNF426 CLOCK ATF2 BTAF1 ZBTB43 TAF1L SHPRH GTF2A1 NCOA2 REST ZNF641 ASH1L APC ; POLR2I TCEB2 ZNF688
NEU3 ; POLR1A POLR1B ATF2 TAF1L SHPRH GTF2A1 NCOA2 REST ZNF641 ; 
SLCO2B1 ; MNDA LYL1 NR1H3 STAT5A SLA2 SNAI3 STAT4 VENTX SPI1 CIITA IRF8 TFEC FLI1 IRF4 HCLS1 ; 
RPS3 ; ZNF581 ; 
MAP6 ; NAP1L3 SMARCD3 ZNF423 ; 
C11orf30 ; ZBTB26 PHF6 BDP1 NR2C2 RBBP4 ZNF507 ATF2 NCOR1 TAF1 BTAF1 ZBTB43 ZNF292 ZNF236 TAF1L SHPRH GTF2A1 ETV3 ADNP ZNF397 NCOA2 REST ASH1L ZKSCAN1 MKL2 APC ; NME2
LRRC32 ; AEBP1 HIC1 SOX17 MEIS3 CSDC2 TGFB1I1 HEYL CREB3L1 NOTCH4 BCL6B MEF2C MEOX2 KLF2 GLI1 TCF21 FOXF1 TSHZ3 EBF1 LDB2 GLI2 ZFPM2 NAP1L3 PKNOX2 LZTS1 NDN TCF4 EBF3 ZNF423 RUNX1T1 ; 
CAPN5 ; TBX2 TBX3 ; 
MYO7A ; SLA2 TBX21 EOMES CIITA ; 
RSF1 ; GTF2H3 GTF3C4 BDP1 BBX EYA3 NR2C2 RREB1 ATF2 ZNF121 TAF1 BTAF1 ZBTB43 JMJD1C ZNF292 ZNF430 RBL2 ELF1 TAF1L SHPRH GTF2A1 ETV3 ADNP NCOA2 REST ZNF641 EPC1 ASH1L ZKSCAN1 MKL2 APC ; 
GAB2 ; RUNX1T1 ; 
C11orf82 ; BRCA1 ; 
DLG2 ; HLF LMO3 NR3C2 ; 
PRSS23 ; PTRF ; 
FZD4 ; SOX17 NOTCH4 BCL6B MEF2C EBF1 LDB2 FHL5 LZTS1 ZNF366 EBF3 ; 
NOX4 ; AEBP1 PRRX1 ; 
SLC36A4 ;  ; TBX2
MAML2 ; NCOA2 ; 
JRKL ; ZNF236 ; 
BIRC3 ; SLA2 IRF1 STAT4 CIITA ; 
PDGFD ; EBF1 LDB2 EBF3 ; 
CASP4 ; TRIM21 PML IRF1 STAT1 TRIM22 ; 
CASP1 ; PML IRF1 STAT4 STAT1 IFI16 TRIM22 ; 
CARD16 ; MNDA SP110 SLA2 IRF1 TBX21 RUNX3 STAT4 STAT1 SPI1 TRIM22 CIITA SP140 ; 
NPAT ; EAF1 NCOR1 ZNF236 TAF1L GTF2A1 REST SP4 ; 
FDX1 ; TOB1 ; 
ARHGAP20 ; CSDC2 KLF9 MITF PRDM6 TCF21 TSHZ3 GLI2 ZFPM2 TBX5 NAP1L3 LMO3 HAND2 TCF4 RUNX1T1 ; 
LAYN ; PDLIM4 ; 
HSPB2 ; AEBP1 HIC1 TWIST2 MEIS3 CSDC2 TGFB1I1 NFATC4 MEOX2 KLF2 PRDM6 TCF21 FOXF1 EBF1 LDB2 ZFPM2 TBX5 NAP1L3 PKNOX2 LMO3 HAND2 NDN ; 
C11orf52 ; NR2F6 ; 
DIXDC1 ; GATA6 THRA PRDM6 HLF FOXF1 ZFPM2 TBX4 TBX5 PRDM8 HAND2 MYOCD RUNX1T1 ; 
IL18 ; TRIM22 ; 
NCAM1 ; HLF TBX4 LMO3 HAND2 MYOCD NR3C2 RUNX1T1 ; 
NNMT ; VENTX SPI1 PTRF ; 
PAFAH1B2 ; GTF2H3 TAF13 RBL1 GTF3C4 ASCC3 ZNF281 BARD1 POLR1A ZNF551 BDP1 RREB1 ZNF623 CLOCK ATF2 SHPRH GTF2A1 ETV3 NCOA2 REST ZNF641 APC ; EDF1 ANKS3 ZNF688 ZNF444
TAGLN ; AEBP1 CSDC2 TGFB1I1 KLF2 PRDM6 TCF21 FOXF1 ZFPM2 TBX4 TBX5 LMO3 HAND2 MYOCD ; 
FXYD6 ; CSDC2 MEOX2 APBB1 PRDM6 POU6F1 HLF CBX7 TBX4 TBX5 NAP1L3 LMO3 HAND2 MYOCD ZDHHC15 NR3C2 RUNX1T1 ; 
IL10RA ; MNDA LYL1 STAT5A SLA2 TBX21 RUNX3 STAT4 VENTX SPI1 CIITA SP140 IRF8 TFEC FLI1 IRF4 HCLS1 ; 
TMPRSS4 ; TRIM31 ; 
AMICA1 ; MNDA LYL1 SLA2 ZBTB32 TBX21 SNAI3 RUNX3 STAT4 SPI1 CIITA SP140 IRF8 TFEC FLI1 IRF4 HCLS1 ; 
MPZL3 ; CLOCK ETV3 ; 
MPZL2 ; KLF5 TOB1 ; 
CD3E ; MNDA STAT5A SLA2 IRF1 ZBTB32 TBX21 GFI1 RUNX3 STAT4 STAT1 FOXP3 SPI1 EOMES TRIM22 CIITA SP140 IRF8 TFEC IRF4 HCLS1 ; 
CD3D ; MNDA SLA2 IRF1 ZBTB32 TBX21 GFI1 RUNX3 STAT4 STAT1 SPI1 EOMES CIITA SP140 IRF8 TFEC IRF4 ; 
CD3G ; SLA2 IRF1 ZBTB32 TBX21 GFI1 RUNX3 STAT4 STAT1 SPI1 EOMES CIITA SP140 IRF8 TFEC IRF4 ; 
CXCR5 ; IRF8 IRF4 ; 
CCDC84 ; ANKS3 ; 
SLC37A4 ;  ; STAT3
HMBS ; RUVBL1 ; 
H2AFX ; PTTG1 MXD3 ; 
MCAM ; NR5A2 HEYL NOTCH4 BCL6B EBF1 LDB2 LZTS1 EBF3 ; 
MFRP ; AEBP1 HIC1 MEIS3 CSDC2 TGFB1I1 HEYL CREB3L1 PRRX2 BCL6B NFATC4 ETV1 KLF2 PRRX1 TCF21 EBF1 LDB2 ZFPM2 LZTS1 NDN ZNF423 ; 
THY1 ; AEBP1 HIC1 MEIS3 ZNF469 CREB3L1 PRRX2 BCL6B ETV1 KLF2 PRRX1 TCF21 LDB2 LZTS1 NDN ZNF423 ; 
PVRL1 ; HES2 ; HABP4
ARHGEF12 ; REST ASH1L ZKSCAN1 MKL2 ; 
