gene ; activator ; inhibitor
ACVR1B ; TRERF1 ; 
GRASP ; SNAI1 LYL1 TGFB1I1 SOX17 HEYL PTRF TWIST2 EBF1 LDB2 GLI2 BCL6B CREB5 KLF2 MEF2C HIC1 NR4A3 TCF21 MSC GATA6 LEF1 FLI1 KLF9 FOXF1 AEBP1 PRRX2 LZTS1 TCF4 ERG ZFPM2 NAP1L3 HAND2 CSDC2 PRRX1 TWIST1 ; 
KRT7 ; BATF NR2F6 ; E2F7 ZNF496 TIMELESS DNMT1 SP4 BRIP1 MCM4
IGFBP6 ; PTRF ; 
TENC1 ; TGFB1I1 SOX17 PER1 HEYL TAL1 FHL5 PTRF TWIST2 EBF1 LDB2 GLI2 BCL6B CREB5 KLF2 MEF2C MYOCD HIC1 PGR TCF21 TCF7L1 EBF3 MEOX1 MSC GATA6 LEF1 FLI1 KLF9 FOXF1 AEBP1 PRRX2 LZTS1 TCF4 ERG ZFPM2 NAP1L3 HAND2 NOTCH4 GLIS2 TSHZ3 MITF CSDC2 PRRX1 TWIST1 TRPS1 ; 
CSAD ; ANKS3 ; 
MAP3K12 ; SMARCD3 ; 
NPFF ; ANKS3 GLI4 ; GTF2H3 GTF3C4 MCM4 CLOCK
GPR84 ; SPI1 VENTX STAT4 MSC MNDA AEBP1 PRRX1 ; 
ITGA5 ; TGFB1I1 ZNF469 HEYL PTRF TSC22D3 TWIST2 EBF1 CREB3L1 GLI2 KLF2 MEF2C HIC1 MSC GATA6 LEF1 FLI1 KLF9 FOXF1 AEBP1 PRRX2 TCF4 ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 MITF CSDC2 PRRX1 TWIST1 TRPS1 ; 
NCKAP1L ; SPI1 TBX21 IRF4 BIN1 SLA2 VENTX HIC1 STAT4 CIITA MSC FLI1 MNDA RUNX3 IRF8 MEOX2 TFEC KLF9 TSHZ3 TOX FOXP3 CSDC2 PRRX1 TRPS1 ; 
ITGA7 ; TGFB1I1 PTRF TWIST2 EBF1 GLI2 BCL6B CREB5 KLF2 MEF2C MYOCD HIC1 GATA6 MEOX2 AEBP1 TCF4 ERG ZFPM2 HAND2 CSDC2 PRRX1 TWIST1 ; 
BLOC1S1 ; TCEB2 POLR2I ; GTF2H3 REST ATF2 ZNF623 APC ASH1L
CD63 ;  ; ZNF623
DGKA ; SPOCD1 ; 
CDK2 ; E2F1 FOXM1 ESPL1 EZH2 MCM6 TIMELESS WDHD1 WHSC1 ; 
ERBB3 ; TRIM31 ; 
MYL6B ; HOXC9 ; 
MYL6 ;  ; NFXL1 PHF8 PHF6 TAF1 ZBTB43 ZNF518A
PRIM1 ; HMGN2 MYBL2 MCM7 E2F1 MCM2 FOXM1 ESPL1 MCM5 HMGB2 CHAF1A ZNF367 BRCA1 DEK EZH2 SUV39H2 MCM6 MCM8 KNTC1 TIMELESS DNMT1 WDHD1 BRIP1 RBL1 MCM4 WHSC1 ; 
HSD17B6 ; TWIST2 AEBP1 ZFPM2 HAND2 CSDC2 PRRX1 TWIST1 ; 
TMEM194A ; FOXM1 MCM8 KNTC1 TIMELESS BRCA2 WDHD1 BRIP1 RBL1 WHSC1 MYBL1 ; 
LRP1 ; PTRF AEBP1 ZFPM2 GLIS2 CSDC2 PRRX1 ; 
ARHGAP9 ; SP140 SPI1 IRF1 TBX21 IRF4 POU2AF1 SLA2 VENTX STAT4 CIITA MSC FLI1 MNDA RUNX3 IRF8 TFEC EOMES FOXP3 ; 
RASSF3 ; NFIC ELK3 ZNF366 ; 
MSRB3 ; TGFB1I1 ZNF469 GLIS1 HEYL PTRF TWIST2 EBF1 CREB3L1 GLI2 BCL6B CREB5 ETV1 KLF2 MEF2C TBX5 MYOCD HIC1 MSC GATA6 LEF1 GLI1 FLI1 MEOX2 KLF9 FOXF1 AEBP1 PRRX2 LZTS1 TCF4 ERG ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 MITF RUNX1T1 CSDC2 PRRX1 TWIST1 TRPS1 ; 
MDM1 ; ANKRD32 PHF6 ZFP30 ; 
NUP107 ; ESPL1 SUV39H2 ; 
CPM ; DAB2 ; 
LYZ ; SPI1 IRF4 CIITA MNDA RUNX3 IRF8 TFEC FOXP3 ; 
FRS2 ; NCOA2 ; 
PTPRB ; LDB2 ERG NOTCH4 ; 
ZFC3H1 ; ZNF169 ; 
GLIPR1 ; SPI1 PTRF HIC1 MSC GATA6 MEOX2 KLF9 AEBP1 PRRX2 TCF4 ZFPM2 HAND2 GLIS2 TSHZ3 MITF PRRX1 TWIST1 TRPS1 ; 
BBS10 ; ATM NR2C2 ADNP SHPRH ATF2 ZNF81 ZNF397 ZNF623 APC ZNF641 ; 
OSBPL8 ; TCF12 ELK3 ATF2 APC ASH1L ; 
NAV3 ; PTRF EBF1 GLI2 CREB5 KLF2 MEF2C HIC1 TCF21 GATA6 KLF9 AEBP1 TCF4 ERG ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 MITF CSDC2 PRRX1 TWIST1 SETBP1 TRPS1 ; 
CEP290 ; BTAF1 MDM4 ; 
KITLG ; HDAC9 ; 
LUM ; ZNF469 GLIS1 PTRF TWIST2 CREB3L1 GLI2 ETV1 HIC1 TCF21 MSC LEF1 GLI1 FOXF1 AEBP1 PRRX2 ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 CSDC2 PRRX1 TWIST1 ; 
DCN ; TGFB1I1 ZNF469 GLIS1 PTRF TWIST2 CREB3L1 GLI2 ETV1 VENTX HIC1 TCF21 MSC GATA6 MEOX2 AEBP1 PRRX2 ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 RUNX1T1 CSDC2 PRRX1 TWIST1 TRPS1 ; 
EEA1 ; TMF1 ; 
PLXNC1 ; ELK3 RUNX1T1 ; 
NEDD1 ; WDHD1 BDP1 ZBTB26 BRIP1 RBL1 ATF2 GTF2A1 ZNF623 APC ; 
TMPO ; MCM2 FOXM1 ESPL1 HMGB2 E2F7 ZNF367 BRCA1 EZH2 SUV39H2 MCM6 MCM8 KNTC1 TIMELESS DNMT1 BRCA2 WDHD1 BARD1 BRIP1 ANKRD32 RBL1 MCM4 WHSC1 ; 
UHRF1BP1L ;  ; SPOCD1
SCYL2 ; REST ADNP AFF4 NCOA2 CLOCK EPC1 GTF2A1 ETV3 ATF7IP APC ZNF641 ; 
GAS2L3 ; BRCA2 BARD1 BDP1 BRIP1 RBL1 SHPRH MCM4 NCOA2 ATF2 GTF2A1 ZNF623 ATF7IP APC ZNF641 ; 
IGF1 ; TWIST2 GLI2 MYOCD HIC1 MEOX1 MSC GATA6 GLI1 IRF8 MEOX2 AEBP1 ZFPM2 NAP1L3 HAND2 GLIS2 CSDC2 PRRX1 TWIST1 ; 
GLT8D2 ; TGFB1I1 ZNF469 MEIS3 GLIS1 PTRF TWIST2 CREB3L1 GLI2 ETV1 HIC1 MSC LEF1 FOXF1 AEBP1 PRRX2 ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 RUNX1T1 CSDC2 PRRX1 TWIST1 TRPS1 ; 
EID3 ; PRRX1 APBB1 TWIST1 TRPS1 ; 
CHST11 ; MSC AEBP1 PRRX1 ; 
ALDH1L2 ; ZNF469 PTRF TWIST2 GLI2 HIC1 MSC AEBP1 PRRX2 ZFPM2 GLIS2 CSDC2 PRRX1 TWIST1 TRPS1 ; 
TCP11L2 ; REST NR2C2 SHPRH AFF4 ZDHHC21 MKL2 NCOA2 CLOCK ZNF41 ELK4 EPC1 GTF2A1 ETV3 ZNF587 ZNF623 ZKSCAN1 APC ASH1L ZNF641 ; 
MTERFD3 ; ZNF10 ; 
CMKLR1 ; SPI1 TBX21 IRF4 SLA2 MEF2C VENTX HIC1 MSC LEF1 FLI1 MNDA RUNX3 IRF8 TFEC AEBP1 EOMES FOXP3 CSDC2 PRRX1 TWIST1 ; 
FICD ; NCOA2 NFATC2 ; PPAN
TMEM119 ; TGFB1I1 ZNF469 MEIS3 GLIS1 HEYL PTRF TWIST2 EBF1 CREB3L1 LDB2 GLI2 ETV1 KLF2 MEF2C HIC1 PGR TCF21 NR2F1 MSC GATA6 LEF1 GLI1 FLI1 KLF9 FOXF1 AEBP1 PRRX2 TCF4 ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 MITF CSDC2 PRRX1 TWIST1 TRPS1 ; 
SELPLG ; SPI1 TBX21 IRF4 TWIST2 SLA2 VENTX STAT4 CIITA MSC MNDA RUNX3 IRF8 TFEC AEBP1 FOXP3 PRRX1 ; 
CORO1C ; TRPS1 ; 
ATP2A2 ; GTF2I GTF2H3 ASCC3 SHPRH CLOCK GTF2A1 ; ANKS3 GLI4
PPTC7 ; GTF2I VHL TAF1L RREB1 GTF2H3 ZNF281 ASCC3 RBBP4 ZNF430 ZHX1 ELF1 GTF3C4 BDP1 REST EP300 DENND4A ADNP ZNF551 TMF1 SHPRH AFF4 ELK3 ZDHHC21 ZNF420 NCOA2 CLOCK ATF2 GTF2A1 REL ETV3 ZNF623 APC ASH1L ZNF641 ; TCEB2 POLR2I ZNF688 MXD3 ZNF32 ANKS3 ZNF444
HVCN1 ; LYL1 BIN1 KLF2 VENTX MNDA FOXP3 PRRX1 ; 
SH2B3 ; LDB2 MEF2C FLI1 IRF8 KLF9 TCF4 ERG PRRX1 ; 
OAS2 ; IRF9 ZNFX1 ; 
PLBD2 ; ELK3 ; 
MED13L ; ZNF236 BDP1 ADNP TMF1 SHPRH JMJD1C NCOA2 CLOCK ATF2 EPC1 GTF2A1 ZNF45 ZNF81 ZNF623 ATF7IP APC ASH1L ZNF641 ; 
TMEM233 ; BCL6B ERG NOTCH4 ; 
CIT ; PTTG1 E2F1 FOXM1 ESPL1 MCM5 HMGB2 ZNF367 BRCA1 EZH2 MCM6 KNTC1 TIMELESS DNMT1 WDHD1 BRIP1 WHSC1 ; 
RPLP0 ; NME2 ; 
PXN ; SPOCD1 NFAT5 ; 
GATC ; GTF2H3 GTF3C4 ZNF689 MCM4 ; 
UNC119B ; CRAMP1L ; 
P2RX7 ; MNDA IRF8 TFEC ; 
MPHOSPH9 ; DEK GTF2H3 TIMELESS DNMT1 WDHD1 BARD1 BRIP1 RBL1 MCM4 WHSC1 ; 
SBNO1 ; GTF2I VHL TAF1L GTF2H3 ZNF281 ASCC3 NCOR1 RBBP4 ZNF430 BARD1 ELF1 GTF3C4 BDP1 TCF12 ZBTB26 REST EP300 NR2C2 ADNP ZNF551 TMF1 SHPRH TAF1 AFF4 NCOA2 CLOCK ATF2 EPC1 GTF2A1 ETV3 ZNF623 APC ASH1L ZNF641 ; SCAND1 TCEB2 POLR2I ANKS3 ZNF444 DRAP1
ZNF664 ; ZNF124 ZNF184 ZNF92 ZNF670 ; 
FAM101A ; AEBP1 PRRX2 GLIS2 PRRX1 TWIST1 ; 
STX2 ; TGFB1I1 PTRF GLI2 LZTS1 TCF4 NAP1L3 TSHZ3 CSDC2 PRRX1 APBB1 TWIST1 SETBP1 TRPS1 ; 
GPR133 ; PTRF GLI2 MYOCD HIC1 MSC GATA6 TBX4 FOXF1 AEBP1 ZFPM2 HAND2 CSDC2 PRRX1 ; 
MMP17 ; PRRX2 ; 
PGAM5 ; GTF2H3 GTF3C4 MCM4 ; 
ZMYM2 ; BTAF1 ZNF224 ZDHHC21 ZBTB43 MDM4 ZNF518A ZKSCAN1 ZNF169 ; 
LATS2 ; PTRF HIC1 FOXF1 EGR3 RUNX1T1 ; 
SKA3 ; RAD51 MYBL2 ZNF695 PTTG1 MCM7 E2F1 TRIP13 FOXM1 ESPL1 MCM5 HMGB2 CHAF1A BRCA1 EZH2 SUV39H2 MCM6 TIMELESS DNMT1 WDHD1 BRIP1 WHSC1 ; 
ZDHHC20 ; GTF2I VHL GTF2H3 ASCC3 NCOR1 ZNF430 ELF1 GTF3C4 REST EP300 ZNF551 TMF1 SHPRH AFF4 ZDHHC21 NCOA2 CLOCK GTF2A1 ETV3 APC ASH1L ; TCEB2 ZNF444 POLR2I
SACS ; TOX KLF12 RUNX1T1 APBB1 TRPS1 ; 
SPATA13 ; AFF4 NCOA2 CLOCK ETV3 ZNF641 ; 
TNFRSF19 ; GLIS2 PRRX1 TWIST1 ; 
CENPJ ; WHSC1 ; 
CDK8 ; GTF2H3 EYA3 ZNF281 ASCC3 BARD1 GTF3C4 ZBTB26 REST SHPRH MCM4 NCOA2 CLOCK ATF2 ETV3 ZNF623 ; TCEB2
USP12 ; GTF2I GTF2H3 ZNF281 ASCC3 BARD1 ZBTB26 REST DENND4A TMF1 RBL1 SHPRH JMJD1C AFF4 MKL2 NCOA2 CLOCK ATF2 EPC1 GTF2A1 ETV3 ZNF623 APC ASH1L ZNF641 ; ZNF593 POLR2I NME2
LNX2 ; ELF1 GTF2A1 ; 
FLT3 ; MEOX1 IRF8 EOMES ; 
FLT1 ; NR5A2 NOTCH4 ZNF366 ; 
KATNAL1 ; TCF4 PRRX1 APBB1 TRPS1 ; 
ALOX5AP ; SPI1 IRF4 VENTX STAT4 CIITA MNDA RUNX3 IRF8 ; 
STARD13 ; TSC22D3 EBF1 MEF2C TCF21 MSC GATA6 FLI1 KLF9 FOXF1 TCF4 ZFPM2 HAND2 TSHZ3 MITF CSDC2 PRRX1 TRPS1 ; 
RFC3 ; RAD51 TRIP13 MCM5 HMGB2 CHAF1A BRCA1 SUV39H2 MCM6 WDHD1 MCM4 WHSC1 ; 
DCLK1 ; PTRF GLI2 BACH2 TCF4 NAP1L3 RUNX1T1 CSDC2 PRRX1 APBB1 TWIST1 SETBP1 TRPS1 ; 
POSTN ; ZNF469 GLIS1 TWIST2 GLI2 ETV1 HIC1 MSC AEBP1 PRRX2 ZFPM2 HAND2 GLIS2 CSDC2 PRRX1 TWIST1 ; 
TRPC4 ; MEF2C FOXF1 CSDC2 PRRX1 ; 
LHFP ; TGFB1I1 SOX17 ZNF469 GLIS1 HEYL PTRF TWIST2 EBF1 CREB3L1 LDB2 GLI2 BCL6B CREB5 ETV1 KLF2 MEF2C TBX5 HIC1 PGR TCF21 TCF7L1 MSC GATA6 LEF1 FLI1 KLF9 FOXF1 AEBP1 PRRX2 LZTS1 TCF4 ERG ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 MITF CSDC2 PRRX1 TWIST1 TRPS1 ; 
COG6 ; ZNF430 ELF1 TMF1 SHPRH AFF4 ZNF81 ; ABTB1
KBTBD7 ; VHL GTF2H3 ZNF281 ASCC3 NCOR1 RBBP4 ZNF430 BARD1 ELF1 GTF3C4 ZNF689 BDP1 ZBTB26 REST EP300 ADNP ZNF551 ZFX TMF1 SHPRH BRPF3 TAF1 AFF4 ZDHHC21 ZNF420 MKL2 NCOA2 CLOCK ATF2 EPC1 GTF2A1 APC ASH1L ZNF641 ; TCEB2 ZNF444 POLR2I DRAP1
MTRF1 ; MDM4 ; 
NAA16 ; BTAF1 ; 
AKAP11 ; ZNF281 ELF1 REST BBX TMF1 SHPRH JMJD1C ZDHHC21 MKL2 CLOCK ATF2 EPC1 GTF2A1 ZNF81 APC ASH1L ZNF641 ; TCEB2 POLR2I
EPSTI1 ; STAT1 ; 
ZC3H13 ; ZNF430 ZNF124 REST EP300 ADNP TMF1 AFF4 ZDHHC21 NCOA2 ATF2 EPC1 GTF2A1 ZNF623 ZSCAN23 APC ASH1L ZNF641 ; 
LRCH1 ; ZBTB38 ELK3 ; 
SUCLA2 ; ATF2 ; GLI4
FNDC3A ; AFF4 ZNF136 ; 
CAB39L ; POGK ; 
FAM124A ; PRRX1 ; 
UTP14C ; GTF2H3 ZNF281 ASCC3 GTF3C4 REST TMF1 SHPRH ZNF420 NCOA2 ZNF41 ATF2 EPC1 GTF2A1 ZNF623 ATF7IP NFATC2 APC ASH1L ZNF641 ; BOLA2 ZNF593 ZNF444 POLR2I PPAN GLI4
CKAP2 ; ESPL1 BRCA2 WDHD1 BRIP1 RBL1 MCM4 ; 
PCDH17 ; BCL6B FLI1 ERG NOTCH4 ZNF366 ; 
DIAPH3 ; RAD51 MYBL2 E2F1 TRIP13 MCM2 FOXM1 ESPL1 MCM5 HMGB2 BRCA1 MCM6 TIMELESS DNMT1 WDHD1 BRIP1 MCM4 WHSC1 ; 
KCTD12 ; PTRF KLF2 MEF2C IRF8 KLF9 NR3C1 NAP1L3 HAND2 TSHZ3 MITF CSDC2 ; 
MYCBP2 ; NCOA2 EPC1 ATF7IP ; 
EDNRB ; NR5A2 LDB2 BCL6B ERG NOTCH4 ; 
RNF219 ; ZNF92 ZNF708 ; 
GPC6 ; ZNF469 GLIS1 PTRF TWIST2 EBF1 CREB3L1 GLI2 VENTX HIC1 MSC GATA6 MEOX2 AEBP1 PRRX2 ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 RUNX1T1 CSDC2 PRRX1 TWIST1 TRPS1 ; 
RAP2A ; CRY1 ZNF281 BRCA2 ATF2 GTF2A1 APC ; 
GPR18 ; SLA2 RUNX3 IRF8 ; 
GPR183 ; SPI1 IRF4 SLA2 KLF2 TNFAIP3 HIC1 NR4A3 STAT4 MEOX1 MSC ZFP36 FLI1 MNDA RUNX3 IRF8 TFEC KLF9 EGR2 TSHZ3 EGR3 FOXP3 CSDC2 PRRX1 TWIST1 ; 
TM9SF2 ; ASCC3 NCOA2 CLOCK ETV3 ; DRAP1 ANKS3 GLI4
TMTC4 ; ZNF124 ; 
NALCN ; HIC1 GATA6 AEBP1 TWIST1 ; 
ITGBL1 ; ZNF469 PTRF GLI2 HIC1 MSC AEBP1 PRRX2 ZFPM2 GLIS2 TSHZ3 CSDC2 PRRX1 TWIST1 ; 
FGF14 ; PTRF AEBP1 PRRX2 ZFPM2 CSDC2 PRRX1 ; 
KDELC1 ; GLIS2 PRRX1 TWIST1 ; 
ARGLU1 ; ZNF224 MDM4 ZNF169 ; 
FAM155A ; AEBP1 TWIST1 ; 
TNFSF13B ; SPI1 SLA2 STAT4 MNDA RUNX3 IRF8 TFEC FOXP3 ; 
COL4A1 ; ZNF469 HEYL PTRF EBF1 LDB2 GLI2 BCL6B MEF2C HIC1 LZTS1 TCF4 ERG ZFPM2 NOTCH4 PRRX1 TWIST1 ; 
COL4A2 ; TGFB1I1 ZNF469 HEYL PTRF EBF1 LDB2 GLI2 BCL6B ETV1 MEF2C HIC1 MSC GATA6 LEF1 FLI1 KLF9 FOXF1 AEBP1 PRRX2 LZTS1 TCF4 ERG ZFPM2 HAND2 CSDC2 PRRX1 TWIST1 ; 
TUBGCP3 ; BARD1 MCM4 ; 
F10 ; PTRF TWIST2 LDB2 HIC1 PGR TCF21 MSC GATA6 FOXF1 AEBP1 NAP1L3 HAND2 CSDC2 PRRX1 TWIST1 TRPS1 ; 
DCUN1D2 ; ZNF337 ZNF266 ZNF10 ; 
TMCO3 ; NFIC ; 
GAS6 ; TGFB1I1 ZNF469 MEIS3 GLIS1 PTRF TWIST2 EBF1 CREB3L1 GLI2 CREB5 KLF2 MEF2C VENTX HIC1 TCF21 MKX MSC GATA6 MEOX2 FOXF1 AEBP1 PRRX2 ZFPM2 HAND2 GLIS2 TSHZ3 CSDC2 PRRX1 TWIST1 TRPS1 ; 
RASA3 ; TGFB1I1 PTRF GLI2 CREB5 MEF2C HIC1 NFATC1 TCF21 MSC KLF9 AEBP1 PRRX2 TCF4 ERG ZFPM2 NAP1L3 HAND2 TSHZ3 MITF CSDC2 PRRX1 TWIST1 TRPS1 ; 
RNASE6 ; SPI1 PTRF TBX21 IRF4 TWIST2 BIN1 VENTX HIC1 STAT4 MSC FLI1 MNDA RUNX3 IRF8 MEOX2 TFEC AEBP1 FOXP3 CSDC2 PRRX1 HCLS1 ; 
RNASE1 ; AEBP1 PRRX1 ; 
RNASE2 ; VENTX MSC AEBP1 CSDC2 ; 
SLC7A7 ; SPI1 VENTX MNDA IRF8 TFEC AEBP1 ZFPM2 FOXP3 CSDC2 PRRX1 ; 
MRPL52 ; BOLA2 ZNF593 POLR2I PPAN NME2 DRAP1 ; ZNF281 REST ADNP BRPF3 JMJD1C NCOA2 CLOCK EPC1 REL ETV3 APC ASH1L ZNF641
MMP14 ; ZNF469 AEBP1 ZFPM2 GLIS2 PRRX1 ; 
CDH24 ; WHSC1 ; 
PPP1R3E ; ZNF169 ; 
BCL2L2 ; ASH1L ; 
AP1G2 ; HDAC10 ; 
PSME1 ; IRF1 ; 
REC8 ; IRF9 ; 
TSSK4 ; ZNF397 ZNF587 ZKSCAN1 ; 
ADCY4 ; TGFB1I1 SOX17 HEYL FHL5 PTRF EBF1 LDB2 BCL6B KLF2 MEF2C MYOCD HIC1 TCF21 EBF3 MEOX1 MSC GATA6 LEF1 FLI1 FOXF1 AEBP1 ERG HAND2 NOTCH4 CSDC2 PRRX1 ; 
GZMH ; SPI1 IRF1 TBX21 SLA2 STAT4 CIITA MNDA RUNX3 EOMES ; 
GZMB ; SPI1 IRF1 TBX21 IRF4 SLA2 STAT4 CIITA MNDA RUNX3 TFEC ; 
NOVA1 ; EYA4 ; 
G2E3 ; BRCA2 GTF3C4 POLR1B SHPRH ATF2 ; 
HEATR5A ; NCOA2 ; 
ARHGAP5 ; ASH1L ; 
AKAP6 ; PTRF TBX4 ZFPM2 HAND2 RUNX1T1 CSDC2 ; 
CFL2 ; PTRF TWIST2 EBF1 BIN1 GLI2 MKX GATA6 KLF9 ZFPM2 NAP1L3 EGR2 HAND2 HDAC9 RUNX1T1 CSDC2 PRRX1 APBB1 TRPS1 ; 
CLEC14A ; SOX17 HEYL TAL1 FHL5 EBF1 LDB2 HEY2 BCL6B KLF2 MEF2C HIC1 TCF21 EBF3 FLI1 FOXF1 ERG NOTCH4 ; 
SEC23A ; MAFB ELK3 ; 
LRFN5 ; MEF2C FOXF1 HAND2 CSDC2 TWIST1 ; 
KLHL28 ; GTF2H3 ZNF430 ELF1 ZBTB26 REST EP300 NR2C2 RBL2 DENND4A TMF1 SHPRH ATRX ERCC6 TAF1 AFF4 ZDHHC21 ZNF420 MKL2 NCOA2 ZNF41 ATF2 GTF2A1 REL ZNF81 ZNF397 ZNF623 ZKSCAN1 APC ASH1L ZNF641 ; 
FANCM ; BRCA2 WDHD1 BRIP1 ; 
POLE2 ; PTTG1 MCM7 E2F1 MCM2 FOXM1 ESPL1 MCM5 HMGB2 CHAF1A ZNF367 BRCA1 EZH2 MCM6 KNTC1 TIMELESS DNMT1 WDHD1 BRIP1 MCM4 WHSC1 ; 
KLHDC1 ; ZNF25 ; 
L2HGDH ; RBL1 MCM4 ; 
FRMD6 ; SNAI2 ; 
GNG2 ; SNAI1 ZNF469 HEYL PTRF EBF1 LDB2 GLI2 BCL6B CREB5 ETV1 AFF3 MEF2C VENTX BACH2 HIC1 MSC LEF1 FLI1 MNDA RUNX3 IRF8 TFEC KLF9 AEBP1 PRRX2 LZTS1 TCF4 ERG ZFPM2 NAP1L3 EGR2 TOX CSDC2 PRRX1 TWIST1 TRPS1 ; 
NID2 ; ZNF469 HEYL PTRF TWIST2 EBF1 GLI2 BCL6B ETV1 MEF2C HIC1 MSC AEBP1 PRRX2 LZTS1 TCF4 ZFPM2 HAND2 CSDC2 PRRX1 TWIST1 ; 
PTGDR ; VENTX AEBP1 PRRX1 ; 
PTGER2 ; PGR TCF21 MSC KLF9 FOXF1 AEBP1 PRRX2 ZFPM2 GLIS2 CSDC2 PRRX1 TWIST1 TRPS1 ; 
FERMT2 ; TGFB1I1 HEYL PTRF TWIST2 EBF1 GLI2 MEF2C HIC1 TCF7L1 MSC GATA6 AEBP1 TCF4 ZFPM2 NAP1L3 HAND2 GLIS2 MITF RUNX1T1 CSDC2 PRRX1 TWIST1 TRPS1 ; 
BMP4 ; LEF1 ; 
CDKN3 ; RAD51 HMGN2 MYBL2 TCF19 PTTG1 MCM7 E2F1 MCM2 FOXM1 ESPL1 MCM5 HMGB2 CHAF1A ZNF367 BRCA1 EZH2 MCM6 KNTC1 TIMELESS WDHD1 WHSC1 ; 
SAMD4A ; PTRF TSHZ3 MITF ; 
DLGAP5 ; RAD51 MYBL2 PTTG1 MCM7 E2F1 TRIP13 MCM2 FOXM1 ESPL1 MCM5 HMGB2 ZNF367 BRCA1 EZH2 SUV39H2 MCM6 TIMELESS DNMT1 BRCA2 WDHD1 BRIP1 MCM4 WHSC1 ; 
RPL13AP3 ; NME2 ; RBL1 CLOCK
DACT1 ; TGFB1I1 ZNF469 GLIS1 HEYL PTRF GLI2 ETV1 HIC1 MSC GATA6 AEBP1 PRRX2 TCF4 ZFPM2 NAP1L3 HAND2 GLIS2 CSDC2 PRRX1 TWIST1 ; 
DAAM1 ; GTF2I GTF2H3 ZNF430 ELF1 ZFX SHPRH JMJD1C AFF4 NCOA2 CLOCK EPC1 GTF2A1 REL ETV3 ATF7IP ASH1L ZNF641 ; ZNF593 POLR2I NME2 GLI4
GPR135 ; RUNX1T1 ; 
RTN1 ; SPI1 MEF2C VENTX CIITA FLI1 MNDA RUNX3 IRF8 TFEC TOX FOXP3 ; 
RHOJ ; SNAI1 TGFB1I1 SOX17 ZNF469 HEYL FHL5 PTRF EBF1 LDB2 GLI2 BCL6B CREB5 ETV1 AFF3 KLF2 MEF2C MYOCD HIC1 PGR TCF21 EBF3 MEOX1 NR2F1 MSC GATA6 LEF1 FLI1 MEOX2 KLF9 FOXF1 AEBP1 PRRX2 LZTS1 TCF4 ERG ZFPM2 NAP1L3 SOX5 HAND2 NOTCH4 TSHZ3 MITF RUNX1T1 CSDC2 PRRX1 TWIST1 TRPS1 ; 
SYNE2 ; MCM4 ; 
MPP5 ;  ; DRAP1
ACTN1 ; ZNF469 PTRF GLI2 HIC1 AEBP1 ZFPM2 GLIS2 CSDC2 PRRX1 TWIST1 ; 
KIAA0247 ; ELK3 SETBP1 ; 
FAM161B ; BRPF3 NCOA2 CLOCK EPC1 ; BOLA2 ZNF593 PPAN
ALDH6A1 ; GTF2H3 ; 
LIN52 ; DEK GTF2H3 DNMT1 WDHD1 BARD1 BRIP1 RBL1 MCM4 ; 
LTBP2 ; PTRF MSC AEBP1 PRRX2 ZFPM2 CSDC2 PRRX1 ; 
TGFB3 ; TGFB1I1 ZNF469 PTRF TWIST2 GLI2 VENTX HIC1 MSC MEOX2 KLF9 AEBP1 PRRX2 ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 CSDC2 PRRX1 TWIST1 ; 
VASH1 ; HEYL BCL6B HIC1 LEF1 LZTS1 TCF4 ERG APBB1 TRPS1 ; 
SPTLC2 ; NCOA2 CLOCK ETV3 ; 
DIO2 ; ZNF469 GLIS1 AEBP1 PRRX1 ; 
FLRT2 ; PTRF GLI2 MSC AEBP1 ZFPM2 NAP1L3 TSHZ3 MITF CSDC2 PRRX1 TRPS1 ; 
GPR65 ; SPI1 TBX21 IRF4 SLA2 VENTX STAT4 CIITA MNDA RUNX3 IRF8 TFEC FOXP3 ; 
TTC7B ;  ; SPOCD1
GPR68 ; TWIST2 HIC1 MSC AEBP1 PRRX2 ZFPM2 HAND2 CSDC2 PRRX1 TWIST1 ; 
FBLN5 ; TGFB1I1 SOX17 ZNF469 GLIS1 HEYL PTRF TWIST2 EBF1 CREB3L1 LDB2 GLI2 CREB5 ETV1 KLF2 MEF2C VENTX TBX5 HIC1 PGR TCF21 MEOX1 MSC GATA6 LEF1 GLI1 FLI1 KLF9 FOXF1 AEBP1 PRRX2 TCF4 ERG ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 MITF CSDC2 PRRX1 TWIST1 TRPS1 ; 
NDUFB1 ; NME2 ; ETV3
ASB2 ; SPI1 PTRF BIN1 VENTX MYOCD HIC1 MKX RUNX3 IRF8 ZFPM2 HAND2 MITF CSDC2 PRRX1 ; 
IFI27 ; IRF9 ; 
SERPINA1 ; MNDA ; 
SERPINA3 ; PTRF ZFPM2 HAND2 CSDC2 ; 
