 TCGA-2F-A9KT-01, TCGA-2F-A9KW-01, TCGA-4Z-AA7M-01, TCGA-4Z-AA87-01, TCGA-BL-A0C8-01, TCGA-BT-A20W-01, TCGA-BT-A3PH-01, TCGA-C4-A0F6-01, TCGA-CF-A7I0-01, TCGA-CF-A9FL-01, TCGA-CU-A0YR-01, TCGA-DK-A1A6-01, TCGA-DK-A1A7-01, TCGA-DK-A1AD-01, TCGA-DK-A3IK-01, TCGA-DK-A3IL-01, TCGA-E7-A85H-01, TCGA-E7-A97Q-01, TCGA-FD-A3SJ-01, TCGA-FD-A43N-01, TCGA-FD-A62O-01, TCGA-FD-A6TI-01, TCGA-FJ-A3Z7-01, TCGA-GD-A2C5-01, TCGA-GU-A767-01, TCGA-GV-A3JV-01, TCGA-K4-A6MB-01, TCGA-KQ-A41P-01, TCGA-UY-A78M-01, TCGA-UY-A78N-01, TCGA-UY-A78O-01, TCGA-UY-A9PD-01, TCGA-UY-A9PE-01, TCGA-UY-A9PF-01, TCGA-XF-A8HF-01, TCGA-XF-A8HH-01, TCGA-XF-A9SV-01, TCGA-XF-A9T0-01, TCGA-XF-AAMX-01, TCGA-XF-AAMY-01, TCGA-XF-AAMZ-01, TCGA-ZF-A9R0-01, TCGA-ZF-A9R1-01, TCGA-ZF-A9RC-01
MAP1B,0.006124282691880076,0.006148075811298387,0.005338394291238445,0.00424967322037125,0.006446913334370851,0.0063644716780482035,0.006275572770569175,0.0052595550042835,0.006348745573383873,0.006348278318812043,0.006348102650667919,0.004346873401273295,0.006097773620910553,0.006331652021983841,0.006435359672086788,0.0063481015814520906,0.005889410417207306,0.006354792525504846,0.0062417483778259685,0.006322154034137487,0.005087413372216945,0.005739246618251788,0.004829783667172243,0.006348093765194244,0.0059808221502896785,0.006348086712526498,0.006254214994913505,0.006348492025803243,0.00634810265077802,0.006452226545598301,0.005806404171349636,0.006382111880858886,0.006358888416047022,0.006348904635907908,0.006362405264176991,0.005320809459452659,0.006348110563899974,0.006348102410644305,0.005422940896618137,0.006237867379395461,0.005415453884739198,0.006342595870766284,0.00634822446470784,0.006258075095531582
ADPRH,0.006731169000400775,0.004633041814684058,0.009619966432671786,0.004482053171728974,0.007316789142017282,0.015490337780301587,0.002254403378600323,0.003278080747507571,0.005495115992249293,0.0065883664034544894,0.0029598873818333237,0.0033153741309335607,0.013263737128408996,0.005564731116761091,0.0066327123722106345,0.006321817257505732,0.004765584434351617,0.0035590108686389143,0.004987553732965272,0.005880458273995512,0.0016519473424932835,0.00643391353155118,0.0019772956551643763,0.006070167588830417,0.006042310533154448,0.006157349669713953,0.006319829943351735,0.006672012882175576,0.00789837255691272,0.006175224609753078,0.0021003478136560646,0.0036880376734724487,0.00534426170281439,0.006696420338850926,0.0072421003862586,0.004624711047406286,0.005209419891134676,0.008228317624749626,0.0021311503182407858,0.003632597018250018,0.004299799024496411,0.007012753669990272,0.004870302658133341,0.00491053542570248
MAP1A,0.006307267932594,0.006347835932028295,0.005932438437386376,0.004577900968363257,0.006333216766580417,0.0063460544077382055,0.0057198266399644156,0.00659723517269919,0.006348084175126112,0.006349966294466339,0.00634810265066221,0.005017958898406869,0.006307810797509984,0.006337421422642021,0.006194178904360277,0.00634810259980796,0.005975201755080121,0.006187564606752508,0.006347640850794097,0.006214716430961471,0.006209310942395336,0.005618308763456104,0.006504158075921161,0.00634810480755542,0.005939904019392395,0.006348102336843687,0.006296175707592974,0.006348626000843646,0.006348102654777836,0.006382629520700749,0.005439230166670669,0.006278709967356683,0.0064554477214854725,0.0062685190450734955,0.006253652459543359,0.005439430943766982,0.006348103251606608,0.006348102278135787,0.005810737694325868,0.0063391862837543,0.004947459651359646,0.006347373785290449,0.006348100800839457,0.005117476539777011
ASTN2,0.037730690095927985,0.0033216886682635592,0.0018420958599203664,0.0054045480756995815,0.007205802067722679,0.009039506062537282,0.018263782301501618,0.004505667671592274,0.011556573938493107,0.01728676681948503,0.0059560732339687264,0.006341472175554956,0.008507082177073081,0.003382795332312401,0.006489318981259606,0.0027288922902500064,0.008842477172327903,0.008319968269885236,0.009050427071127064,0.002056061841660531,0.00977187837948033,0.005450653218878087,0.004277710680187101,0.00960896113771276,0.004954925703701434,0.008576227496598365,0.00672914958998798,0.0071806600413726876,0.012156196455588872,0.008793905007879027,0.009822209159550106,0.006462410002793511,0.003514271172084046,0.003947301226989667,0.015372780371874615,0.004765312657985534,0.009601815425789858,0.0025637546476997815,0.013749646001444656,0.00987177020284364,0.006510484628695396,0.010902235502828057,0.008906633836974114,0.016527011621236678
ZNF440_TF,3.603923276666139E-4,0.005021684874734216,0.002167976257152601,0.004714057097444172,0.0012682110815210924,0.006992213792356469,7.715235031834762E-4,0.00853307177816167,0.011524369234867457,0.007704005131732213,0.006626795420428265,0.003231027911144617,0.11060362879222732,0.002513898419328747,0.0013237471371762056,0.0055204997346373595,0.022289986592311264,0.008212802581678877,0.005973089384042405,0.003991747445271513,0.03845115980201621,0.0018529079718287039,0.0050059349908344,0.00995551185282275,0.010373633771335631,0.01919207310444669,0.007002068209041098,4.1171677412605743E-4,0.0024505047211658164,0.0024433991739631995,0.005573109772211033,0.003950697317250049,1.6085919535691192E-4,0.002490621999633317,0.002811534274747442,0.03270832004891657,0.0017931263106014303,0.004189934724111749,0.002317112403198388,0.0055122731186934846,5.15967298572447E-4,0.013476987832373593,0.0049348659612356415,7.735133748982173E-4
ZNF391,0.006505846157209463,0.006060208270015206,0.0023100188098632273,0.006722615124381971,0.009629017761532431,0.003328127896432203,0.003654731026958988,0.003552637823016963,0.0043207510862939376,0.00637008725005739,0.004579802733473047,0.0059630830670283535,0.009195171928101173,0.005791186731298309,0.0054486124538181855,0.0076131922864819054,0.007658851030400376,0.005960871721805001,0.0061297916731320925,0.004415337062603074,0.0025125958101099486,0.006464421919646316,0.006876884383016588,0.006115732912698557,0.0037805372792059583,0.004015050468206454,0.0037948311043639496,0.004546694363579496,0.003024170208659213,0.004900971880817276,0.003549627827359635,0.013335021641471455,0.008326648671955258,0.006299399686736245,0.005410976315522299,0.006177685007211131,0.0062664655644780074,0.008395062426807131,0.006940764255409595,0.0031082849151647662,0.006148225464992564,0.005261493303209279,0.008832466121662578,0.004906680713441622
LDHA,0.0020533227993189754,0.01256620277825522,0.0028523963418173345,0.0030558641636100935,0.0019847966265148427,0.0026342037559746517,0.003363145922535851,0.012271318825039207,0.006076162080377901,0.002376868724851177,0.02223534364696432,0.00582201802698148,0.002939707321053035,0.0034916617693142122,0.0010996506795627745,0.006202138789792875,0.0032204349958391454,0.005426072530928526,0.005784791351497601,0.0032745498266825127,0.011795678002768014,0.003619133410914609,0.004486997198715032,0.005343868564133722,0.007495233923109776,0.005629635479162429,0.00710817050192237,0.0662206005565386,0.0030760271331546503,0.002281896803146381,0.013206455540702792,0.02639882853480259,0.013231949929334595,4.555201272902725E-4,0.008514201173926554,0.011032882258296949,0.00827184580824686,0.03393812565397544,4.13453896251108E-4,0.019755042187662507,0.007164405361464761,0.010921977270672742,0.005196429185206209,0.006595910316528541
FLRT2,0.006359491777196809,0.0061377340507553935,0.003699120809920038,0.0025875441053413665,0.0022298428727106972,0.00583124866799981,0.0023614561510561446,0.006314533743024413,0.006346956570493843,0.00551142490616218,0.00649709114311782,0.0016171551598303554,0.006300224751035586,0.006630096446132738,0.006942486970961066,0.006198222568719208,0.006214801663516321,0.0061119892775868745,0.007728728454553293,0.006300516167230464,0.004916365569686212,0.005417072948685469,0.007041563648721053,0.006392184665780569,0.00556801384520792,0.006348099368727954,0.00520041027277523,0.0060860393422067175,0.006382096310986524,0.008555386337629227,0.0031427913599157277,0.0070421240309384795,0.006066913455595316,0.006277283060222824,0.006312055866768638,0.003597710079764129,0.006311556586369537,0.006348103131477175,0.005184599528823037,0.004961709652464694,0.005884573135790357,0.006341752023827699,0.006403299480687773,0.002676882901302598
HMOX1,0.005024412612258834,0.0018551613562132305,0.009567682621430273,0.01960879285798859,0.002274804319284967,0.008965577543530933,0.004751123314399011,0.003434399315601458,0.00195741479158214,0.003288796197752204,0.0021369663344232145,0.004143567728211477,0.004588302158530895,0.005569363654699889,0.007268111487614468,0.002515159323499623,0.006611498570428023,0.007947991185306305,0.015546714406409645,0.00454096837555931,0.008076877573602967,0.010863303706655761,0.0031119198546850427,0.00796066170571224,0.005883614383277225,0.006698318807520256,0.009681984676134106,0.009792453881550216,0.003998818678114601,0.003321093540366849,0.003060099438702091,0.010393036288635029,0.004687712251847523,0.008215588714755147,0.013621673417072704,0.0072318075039377785,0.008432810864381543,0.01774048065391263,0.003879587434281384,0.005261964291193624,0.005606001351893734,0.005064629450603332,0.0018695489486389633,0.0071468871299698
NCKAP1L,0.006347949747486276,0.005394020943891704,0.004389306348106804,0.00634810493194367,0.006348100027947289,0.006348102649643611,0.004304196746491359,0.006328291841768162,0.006345221297022825,0.006348572158929102,0.004465319841078713,0.006348102650662608,0.006348095233353084,0.006348102650084687,0.0063481027434498394,0.00667691398144764,0.006348102650659992,0.0060116003122053395,0.006249336453991141,0.006303855654289848,0.004248845706786446,0.006348102625185021,0.006453852588717598,0.006348102215009171,0.006348102640208874,0.006348098712535514,0.006348102650704391,0.006348070724808607,0.0063480191872122135,0.004960136094962267,0.005390865113597198,0.006348102677462873,0.006348103641750309,0.006348099761510174,0.006048970769842303,0.005912384409474964,0.005652358341520695,0.006348102651685504,0.00612230991723776,0.006348102619563411,0.006348102687139642,0.006330233150199959,0.006348017694289729,0.006348102650662597
ZNF221_TF,0.013355472081435428,0.003266771183099289,0.0017675529263049816,0.005746609978896098,0.004357814749770154,0.00747704283700381,0.007820688978896696,0.003048844932281752,0.00730693319238332,0.010118894171740564,0.007169610841274155,0.003878700117094241,0.007380152182465687,0.009346271812415437,0.0026445129105213223,0.007717665637735359,0.006417258999841395,0.005782613431517569,0.002377337447914073,0.006990018692767184,0.0029940526464544022,0.006084219409452969,0.006984256438814359,0.004040123387549228,0.002235902803275468,0.006605990212808126,0.005339207748702413,0.001826657675277199,0.0019253836548735494,0.009665718194968188,0.007725010296711765,0.004459737822093239,0.0066850109968542275,0.010006580290524904,0.003144878108358077,0.0073120082202320965,0.0069682494860520425,0.004043413225539423,0.00689228065841841,0.007329430544610526,0.0031144100051969793,0.011793024177701972,0.006095954893782854,0.0020924821432519993
ICOS,0.006343907265713121,0.0063071585529927135,0.004263513351058687,0.006348111577860102,0.0063480985993891355,0.005903025041094929,0.005015981595873324,0.0063547509095048344,0.006348262739525869,0.006349285583778945,0.004904138176303171,0.00617446261211454,0.006348102630461106,0.0063485363294650135,0.0063480981714686075,0.006347290221092713,0.005946185988038589,0.006000696172325315,0.006338381321974145,0.0062611679682205105,0.004236378837100062,0.006348102440014158,0.0063235246978632625,0.006306388665899136,0.00632700842802771,0.005418110156872609,0.006791886725139892,0.006349670165765006,0.005452534494903397,0.005776481242692342,0.006275236923213797,0.00636233486541989,0.006347885984193957,0.006104370404951192,0.006128322744587778,0.00615696215917837,0.005453941612913717,0.006348103136026668,0.005800995672852118,0.006336796474982143,0.006348102655429267,0.006334912401256961,0.0063480436860852375,0.005515867418692911
STARD13,0.004948190773772454,0.004620834145256337,0.0038744638158640507,0.0017877354616616383,0.006348102652023013,0.006348100560258512,0.0043691407221322625,0.006300352450737174,0.006346032121145763,0.007368506105864356,0.006350235460037782,0.002521243625948093,0.006370211020374246,0.004100132648130824,0.006310058074265332,0.006398607761721544,0.002514134126597921,0.0055247929337445744,0.0057645465788542655,0.006509060843033661,0.0023809118547253377,0.006557594285479018,0.0025010927832632705,0.006382264068774032,0.006201648825222659,0.006323697259184263,0.006271848729042734,0.007002229426606742,0.006348097492880172,0.0035107529832732512,0.003750052109843446,0.00635025170794917,0.0063447076799864645,0.006348771221810951,0.006315453252836351,0.0051010169278051755,0.006348114152867195,0.0074192867260718135,0.002926040294958163,0.0065860676034358205,0.005804992390669244,0.006348331207079375,0.006352185640746063,0.006336649061554816
PHC1,0.004722401351644871,0.027163889979609633,0.004147022114145574,0.006418586941638971,0.006413902553290931,0.0098105218934268,0.006348113422730119,0.006348108347477719,0.009101530050439656,0.0063413382477981554,0.003569482463148029,0.0035586957350621003,0.0072286037731335824,0.0038021127444322175,0.005249907054151498,0.009553306687341202,0.008289318206042303,0.006365554882302084,0.008989048026568853,0.01056994915704303,0.009073611922507191,0.003594478741705358,0.006348101858700933,0.006348976854076119,0.006348650330712942,0.006074525683146878,0.006310888115807373,0.007812980179128242,0.0029867806349012684,0.005513080008909977,0.007985035281889086,0.006348102492520729,0.006348130864272377,0.018992940942433825,0.0035683772158769333,0.00622056570081789,0.0063494867360462505,0.006135583439163301,0.01015348660840608,0.006384529872478536,0.006348660731419212,0.006348096288235086,0.00622125436690206,0.0064556438907698585
POLR1B_TF,0.007341719184330877,0.005915173072174605,0.0017120511833475635,0.006640935438815042,0.004628659418808016,0.0025537325479551027,0.004437900527648427,0.007310373059705995,0.002428652164639118,0.007099151299283795,0.0036019715458887273,0.010994251597735564,0.004842838933701176,0.0032241920674378013,0.003791869498721176,0.0026021023422586873,0.005237971056151564,0.001990294513512021,0.0043116616418261726,0.011349100714837647,0.002178585330394376,0.0026845765602894556,0.0065474265320488246,0.007093706051050613,0.0032335887383136853,0.004596678679693316,0.010231102971176085,0.008394897451397274,0.014023248888643211,0.010119746845427515,0.007075547013790405,0.003623310030024682,0.012940492780878329,0.004215985402449186,0.0023223194937547122,0.008066614589647868,0.0027286123069147857,0.008667316823276025,0.006221268655969232,0.010919635409625717,0.011373779966410322,0.0056865273168904655,0.005720763815742216,0.004140178660587954
ZNF566_TF,0.005513392303938218,0.006144495332008253,0.006305123226453379,0.006348100488619998,0.0063469025221980484,0.006325341819812355,0.006348102650662597,0.006348102651320745,0.006348082750121134,0.006348041792863634,0.006304248066674517,0.006348114263477857,0.006286485790205865,0.006434227262962743,0.006259925129537222,0.006341705233376781,0.006348103114072188,0.006351006601032323,0.006348102643003906,0.006133524243670291,0.006349726007278822,0.004153165451205551,0.006348102650600493,0.00634810079292691,0.006348105761674738,0.006315410712213757,0.006348106746824561,0.006350566135237812,0.006351905871151294,0.005600179322800922,0.0062961510939037344,0.0063481026506529495,0.006348102650685578,0.0057381306598634245,0.006335964903256044,0.006391120374933146,0.006348113501672376,0.006351580193644522,0.006429693955776546,0.006348111388529212,0.006348103044377177,0.006348103046656407,0.006348102662310342,0.006347202007295598
EHD2,0.003090232882127882,0.0067793454022697,0.0017063614789905443,0.0016846988753103484,0.01101354377022407,0.00626182209408401,0.008206243583775535,0.0063713824482074565,0.006211937732147437,0.006761325408058718,0.0063640524445925375,0.004537253490569098,0.0024003009974510898,0.0023949616716478894,0.0076764050241645695,0.0048157565890625835,0.0021448855552138987,0.006221894703858108,0.0062370266025274105,0.003086615710979354,0.006145157159351335,0.0021512718588967933,0.0026228180239182127,0.006107783440853344,0.005450458756793815,0.009445666895546125,0.0064321262622732195,0.0035916793699778365,0.008335643022841295,0.0037971116540136845,0.004662368501943747,0.008027192660466784,0.008425335551136205,0.0038223504416328704,0.0056885725706563115,0.005507952272269455,0.005678971489421644,0.006298178347386517,0.005563394021137551,0.006349721099139604,0.0030980039081185675,0.006587007778553817,0.0029486948621041268,0.007002243883133732
