gene ; activator ; inhibitor
SEPT6 ; TBX21 IRF8 SLA2 BIN1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 ; 
RPL39 ;  ; CLOCK GTF2A1
GLUD2 ; GTF2H3 GTF2I SHPRH REST CLOCK NCOA2 ETV3 GTF2A1 ; 
SH2D1A ; ZBTB32 TBX21 SP140 IRF1 IRF8 GFI1 EOMES SLA2 FLI1 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 ; 
SASH3 ; PTRF TBX21 SP140 VENTX IRF1 IRF8 GFI1 EOMES SLA2 FLI1 BIN1 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 ; 
ZNF280C ; TAF1 ; 
MBNL3 ; CLOCK NCOA2 GTF2A1 ASH1L ; 
MMGT1 ; DEK ; AES NR2F6 TBX2
FHL1 ; HAND2 ZFPM2 TWIST1 CSDC2 ; 
CD40LG ; TBX21 IRF8 SLA2 SPI1 STAT4 RUNX3 TFEC MNDA IRF4 ; 
MTM1 ; HIVEP1 CLOCK ; 
MTMR1 ; TAF1 ASH1L ; 
CD99L2 ; TGFB1I1 POU6F1 BIN1 SPI1 ; 
BGN ; SNAI1 TGFB1I1 HEYL PTRF MSC HIC1 TWIST2 GLI2 EBF1 ETV1 ZNF469 GLIS2 AEBP1 MEIS3 LZTS1 ZFPM2 PRRX1 PRRX2 TWIST1 NAP1L3 CSDC2 ; 
PDZD4 ; NAP1L3 CSDC2 APBB1 ; 
ARHGAP4 ; SPI1 ; 
NAA10 ;  ; SHPRH REST NCOA2 ETV3 ASH1L
RENBP ; IRF8 BIN1 SPI1 TFEC MNDA ; 
FLNA ; TGFB1I1 PTRF PRRX1 ; 
FAM50A ;  ; REST ZNF397 ASH1L
G6PD ; ENO1 ; 
GAB3 ; TBX21 SP140 MSC VENTX IRF8 GFI1 EOMES SLA2 FLI1 BIN1 SPI1 ZNF469 AEBP1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 FOXP3 ; 
MPP1 ; PTRF TBX21 IRF8 BIN1 SPI1 ZNF469 RUNX3 TFEC MNDA CREB5 PRRX1 FOXP3 TWIST1 ; 
ENO1_TF ;  ; TBX2 ZNF443
CASZ1_TF ; KLF3 ZNF440 ; 
ZBTB40_TF ; CRAMP1L ; 
ZNF436_TF ; ARID1A ZNF627 ZNF440 ZNF443 ; 
E2F2_TF ; EZH2 DNMT1 ; 
ID3_TF ; ID4 ID2 ; 
GRHL3_TF ; ELF3 CEBPA TOB1 ZFP62 ZNF436 ARID1A ZNF440 ZNF443 ; PTRF BIN1
RUNX3_TF ; TBX21 IRF8 EOMES SLA2 BIN1 SPI1 STAT4 CIITA TFEC MNDA IRF4 STAT1 FOXP3 TRPS1 ; 
HMGN2_TF ; HMGB2 ; 
ARID1A_TF ; RBBP4 ZNF124 ADNP EP300 ZDHHC21 ZNF436 ZNF397 PHF8 MKL2 ZNF627 ZNF92 ZNF440 ZKSCAN1 ZNF518A ASH1L ; 
EYA3_TF ; GTF3C4 GTF2H3 BRCA2 REST ETV3 GTF2A1 ; 
RBBP4_TF ; VHL GTF2I ZNF670 SMARCC1 TOP2B PHF6 SHPRH REST ZNF124 ADNP ZBTB39 ZNF397 NCOA2 ETV3 GTF2A1 ARID1A ZNF627 ; 
HEYL_TF ; HIC1 EBF1 TAL1 FHL5 BCL6B MEF2C AEBP1 LDB2 SOX17 ERG HEY2 LZTS1 ZFPM2 PRRX1 TCF4 TWIST1 ; 
RLF_TF ; BTAF1 ZNF430 NR2C2 ZNF292 TAF1 BRWD1 ZKSCAN1 ASH1L ; 
SCMH1_TF ;  ; HES2
TAL1_TF ; EBF1 BCL6B MEF2C LDB2 SOX17 ERG HEY2 EBF3 ; 
GLIS1_TF ; ZNF469 AEBP1 PRRX1 PRRX2 TWIST1 CSDC2 ; 
JUN_TF ; EGR1 ZFP36 ; 
GFI1_TF ; TBX21 SLA2 STAT4 CIITA RUNX3 MNDA STAT1 FOXP3 ; 
TAF13_TF ; ATF6 ZNF281 CTNNB1 ASCC3 GTF3C4 ELK3 GTF2H3 BACH1 MTF1 EYA3 CLOCK GTF2A1 ; ZNF580 ANKS3 ZNF688 ZNF444
ALX3_TF ; CRAMP1L ; 
TTF2_TF ; BRCA2 TAF1 ; 
NOTCH2_TF ; ELK3 MLXIP ; 
ASH1L_TF ; VHL GTF2I BDP1 EPC1 DENND4A RBL2 SHPRH ZNF236 AFF4 REST ZNF430 ADNP NR2C2 ZNF292 EP300 ZDHHC21 ZNF397 NCOA2 TAF1 REL ZHX1 MKL2 BRWD1 ETV3 ZNF641 GTF2A1 ARID1A ZKSCAN1 APC ; 
ETV3_TF ; GTF2I KLF3 TCF12 SHPRH AFF4 REST ADNP ZNF587 EP300 CLOCK NCOA2 REL ZNF641 GTF2A1 ARID1A ZKSCAN1 ASH1L ; 
MNDA_TF ; PTRF TBX21 SP140 VENTX IRF1 IRF8 SLA2 FLI1 SPI1 STAT4 CIITA RUNX3 TFEC IRF4 STAT1 MAFB FOXP3 ; 
ATF6_TF ;  ; AES
PBX1_TF ; MAML3 ; 
POGK_TF ; ANKS1A ZNF439 ZNF436 ZNF440 ZNF443 ; 
BLZF1_TF ; BACH1 STAT1 ; 
PRRX1_TF ; PTRF MSC HIC1 TWIST2 GLI2 ZNF469 GLIS2 AEBP1 TSHZ3 ZFPM2 PRRX2 BACH2 TWIST1 NAP1L3 CSDC2 ; 
ZBTB37_TF ; ATF7IP ZNF623 GTF2A1 ; 
NR5A2_TF ; ERG ; 
ZNF281_TF ; TAF13 ARNTL2 CTNNB1 ASCC3 GTF3C4 ELK3 RBL1 BRIP1 EIF2AK2 GTF2H3 NFIC EAF1 BACH1 BRCA2 ATF7IP ZBTB38 ATF2 CLOCK ZNF641 GTF2A1 APC ; TCEB2 ETV2 AES NR2F6 ZNF444 ZNF524
ELF3_TF ; GRHL3 NR2F6 PCBD1 TOB1 ZFP62 ZNF436 ZNF440 ZNF33A ZNF443 ; PTRF TEAD4 VENTX PDLIM4 HMGA2
BTG2_TF ; TOB1 ; 
MDM4_TF ; LIMD1 BRWD1 ZNF248 ZNF224 ZNF441 ZNF33A ; 
ELK4_TF ; REL ZNF121 ; 
FAIM3_TF ; IRF4 ; 
IRF6_TF ; TRIM29 HR ETS2 TFAP2A MXD1 BARX2 HES2 ; NR1H3
ATF3_TF ; NR4A1 FOSB ZFP36 FOS ; 
TAF1A_TF ; GTF2H3 ; 
ZNF670_TF ; ZNF669 RBBP4 ZNF124 ZBTB39 ZNF92 ; 
ZNF669_TF ; ZNF670 ZNF124 ZBTB39 ARID1A ZNF627 ; 
ZNF124_TF ; ZNF670 RBBP4 ADNP ZBTB39 ZNF253 ARID1A ZNF627 ZNF92 ZNF273 ZNF518A ZNF443 ; 
GRHL1_TF ; KLF5 KLF3 ZNF440 ; 
DNMT3A_TF ; ZSCAN2 ; 
EIF2AK2_TF ; STAT1 ; 
REL_TF ; KLF3 DENND4A ZNF430 REST EP300 ELK4 NCOA2 TAF1 ZNF121 ETV3 GTF2A1 APC ASH1L ; 
FOXD4L1_TF ; FOXD4 ; 
GLI2_TF ; TGFB1I1 MSC HIC1 HAND2 ZNF469 AEBP1 TSHZ3 ZFPM2 CREB5 PRRX1 TCF4 PRRX2 TWIST1 CSDC2 TRPS1 ; 
BIN1_TF ; PTRF TEAD4 IRF8 SPI1 STAT4 RUNX3 TFEC ; ZNF440
MCM6_TF ; E2F1 MYBL2 FOXM1 TCF19 MCM5 MCM7 MCM2 ZNF367 HMGB2 TIMELESS MCM4 DEK WDHD1 EZH2 DNMT1 ; 
NMI_TF ; ETV7 TBX21 SP140 SP110 IRF1 SLA2 CIITA STAT1 TRIM22 ; 
NR4A2_TF ; ZFP36 ; 
BAZ2B_TF ; ZNF292 ZNF397 MKL2 BRWD1 ARID1A ZKSCAN1 AR ZNF518A ZNF33A ASH1L ; 
ATF2_TF ; ASCC3 GTF2H3 BARD1 JMJD1C EYA3 EPC1 TCF12 SHPRH REST CLOCK NCOA2 ETV3 GTF2A1 APC ASH1L ; 
HOXD10_TF ; HOXD9 HOXD11 ; 
HOXD11_TF ; HOXD10 HOXD13 ; 
HOXD9_TF ; HOXD10 HOXD8 ; 
HOXD8_TF ; HOXD9 HOXD4 HOXD3 ; 
HOXD3_TF ; HOXD8 HOXD1 HOXD4 ; 
HOXD4_TF ; HOXD1 HOXD3 ; 
HOXD1_TF ; HOXD4 HOXD3 ; 
STAT1_TF ; TBX21 SP110 IRF1 SLA2 EIF2AK2 STAT4 CIITA MNDA FOXP3 TRIM22 ; 
STAT4_TF ; TBX21 IRF8 GFI1 SLA2 SPI1 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 ; 
KLF7_TF ; ELK3 NOTCH2 HMGA2 MLXIP BACH1 ; TLE6
BARD1_TF ; MCM4 DEK WDHD1 GTF3C4 KNTC1 RBL1 BRIP1 GTF2H3 ANKRD32 E2F7 TFDP1 BRCA2 BDP1 DNMT1 ATF2 SHPRH REST WHSC1L1 CLOCK NCOA2 GTF2A1 APC ASH1L ; ZNF593 TAF10
SP110_TF ; NMI SP100 TRIM21 TBX21 IRF1 SLA2 STAT4 CIITA STAT1 TRIM22 ; 
SP140_TF ; ZBTB32 TBX21 SP110 IRF1 EOMES SLA2 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 ; 
SP100_TF ; IRF9 SP110 IRF1 STAT2 STAT1 TRIM22 ; 
HDAC4_TF ; KLF13 ; 
TWIST2_TF ; ZNF469 AEBP1 PRRX1 TWIST1 CSDC2 ; 
VHL_TF ; GTF2I NFXL1 RBL2 TOP2B SHPRH AFF4 ZNF430 REST RBBP4 ZNF124 LIMD1 ADNP ZNF587 NR2C2 EP300 ZDHHC21 ZNF397 NCOA2 ETV3 ZNF641 GTF2A1 CRAMP1L ARID1A ZNF627 ZKSCAN1 ZNF518A ASH1L ; 
PPARG_TF ; GATA3 ; 
HDAC11_TF ;  ; DNMT1
NR2C2_TF ; VHL BDP1 NFXL1 ZNF180 EPC1 BTAF1 RLF SHPRH ZNF236 ZNF430 REST LIMD1 ADNP ZBTB39 ZNF623 ZNF587 ZNF550 ZNF292 EP300 ZDHHC21 BAZ2B ZNF397 NCOA2 ZNF417 TAF1 ZNF81 ZBTB40 ZNF225 MKL2 BRWD1 ETV3 ZNF611 ZNF567 ZNF641 ZNF136 GTF2A1 CRAMP1L ZNF585B ARID1A ZNF224 ZKSCAN1 APC ZNF518A ZNF441 ASH1L ; 
EAF1_TF ; EYA3 GTF2A1 APC ; 
SATB1_TF ; BAZ2B ; 
NR1D2_TF ; PER3 ; 
TOP2B_TF ; ZNF627 ; 
EOMES_TF ; TBX21 SP140 SLA2 STAT4 RUNX3 TFEC MNDA FOXP3 ; 
LIMD1_TF ; RAI1 ZNF587 ZNF397 ZNF224 ZNF440 ZKSCAN1 ZNF33A ZNF443 ; 
SMARCC1_TF ; RBBP4 ZNF124 ADNP ZBTB39 ZNF397 ARID1A ZNF627 ; 
TMF1_TF ; NCOA2 ETV3 ASH1L ; 
NFKBIZ_TF ; TNFAIP3 ; 
KLF15_TF ;  ; HES2
MCM2_TF ; E2F1 MYBL2 PTTG1 FOXM1 TCF19 MCM5 HMGN2 MCM7 BRCA1 MCM6 ZNF367 HMGB2 CHAF1A TIMELESS MCM4 DEK MCM8 WDHD1 EZH2 KNTC1 WHSC1 DNMT1 ; 
GATA2_TF ; MSX2 ; 
WWTR1_TF ; ELK3 NOTCH2 HMGA2 SOX7 TRPS1 ; 
ZNF141_TF ; ZNF571 ZNF566 ZNF84 ZNF443 ; 
WHSC1_TF ; FOXM1 TCF19 ESPL1 MCM2 HMGB2 TIMELESS MCM4 WDHD1 EZH2 KNTC1 BRIP1 ANKRD32 DNMT1 DOT1L ; 
LDB2_TF ; HEYL FOXF1 EBF1 NOTCH4 LEF1 TAL1 FHL5 BCL6B MEF2C SOX17 ERG HEY2 LZTS1 EBF3 TCF4 TCF21 ; 
KLF3_TF ; RAI1 REL ETV3 ZNF440 ZKSCAN1 ZNF518A ASH1L ; 
APBB2_TF ; TWIST1 ; 
NFXL1_TF ; PHF8 ZNF121 ARID1A ZKSCAN1 ZNF518A ; PTRF TEAD4 BIN1
CLOCK_TF ; GTF3C4 ELK3 RBL1 GTF2H3 BARD1 ATF2 REST NCOA2 ETV3 GTF2A1 APC ; 
REST_TF ; GTF3C4 TAF1L GTF2H3 VHL GTF2I ZNF426 BARD1 NCOR1 ZNF689 EYA3 BDP1 TMF1 ZNF551 EPC1 DENND4A ATF2 RBL2 ELF1 TCF12 BRPF3 SHPRH AFF4 ZNF430 RBBP4 WHSC1L1 ADNP ZBTB39 ZNF623 ZNF587 NR2C2 EP300 CLOCK ZNF397 NCOA2 REL ZNF121 MKL2 ETV3 ZNF641 GTF2A1 ZKSCAN1 APC ASH1L ; EDF1 POLR2I
AFF1_TF ; BRWD1 ZNF440 ; 
NFKB1_TF ; TRIM22 ; 
LEF1_TF ; ZNF469 MEF2C AEBP1 LDB2 MEIS3 ERG TCF4 PRRX2 TWIST1 ; 
HMGB2_TF ; MYBL2 PTTG1 FOXM1 MCM5 HMGN2 MCM7 ESPL1 MCM6 MCM2 ZNF367 TIMELESS WDHD1 EZH2 WHSC1 TAF5 DNMT1 ; 
HAND2_TF ; AEBP1 ZFPM2 PRRX1 TWIST1 NAP1L3 CSDC2 ; 
TRIP13_TF ; FOXM1 BRCA1 MCM2 WDHD1 DNMT1 ; 
BDP1_TF ; BARD1 DENND4A ATF2 SHPRH AFF4 REST EP300 CLOCK NCOA2 REL ZNF121 ETV3 GTF2A1 APC ASH1L ; TFPT
JMY_TF ; ZKSCAN1 ; 
MEF2C_TF ; LYL1 HEYL EBF1 LEF1 FLI1 TAL1 KLF9 BCL6B LDB2 SOX17 ERG HEY2 LZTS1 ZFPM2 EBF3 TCF4 NAP1L3 ; 
ANKRD32_TF ; TIMELESS MCM8 WDHD1 KNTC1 WHSC1 RBL1 BRIP1 BRCA2 DNMT1 ; 
APC_TF ; JMJD1C BDP1 SHPRH AFF4 REST CLOCK NCOA2 ZNF81 GTF2A1 ASH1L ; 
IRF1_TF ; ETV7 TBX21 SP110 SLA2 ZNFX1 SPI1 CIITA RUNX3 MNDA STAT1 FOXP3 TRIM22 ; 
AFF4_TF ; JMJD1C BDP1 DENND4A SHPRH ZNF430 REST EP300 CLOCK NCOA2 ETV3 GTF2A1 APC ASH1L ; 
EGR1_TF ; EGR3 ZFP36 EGR2 ; 
PPARGC1B_TF ; ELK4 REL ZKSCAN1 ; 
EBF1_TF ; HEYL MSC HIC1 FLI1 TAL1 FHL5 BCL6B MEF2C AEBP1 LDB2 SOX17 ERG LZTS1 ZFPM2 EBF3 PRRX1 TCF4 TWIST1 NAP1L3 CSDC2 ; 
PTTG1_TF ; MYBL2 MCM5 HMGN2 MCM7 MCM2 HMGB2 EZH2 ; 
ZNF354B_TF ; ZNF224 ; 
ZFP62_TF ; ZNF253 ZNF33A ZNF443 ; PTRF
IRF4_TF ; TBX21 SP140 IRF1 IRF8 SLA2 FLI1 SPI1 STAT4 CIITA RUNX3 TNFAIP3 TFEC MNDA STAT1 FOXP3 HCLS1 ; 
FOXQ1_TF ; GATA3 TBX3 ZNF440 ; 
RREB1_TF ; ZNF770 BDP1 KLF3 RLF AFF4 REST CLOCK NCOA2 REL MKL2 ETV3 GTF2A1 ZKSCAN1 APC ASH1L ; 
TFAP2A_TF ; HES2 ; 
DEK_TF ; MCM6 MCM2 TIMELESS MCM4 MCM8 WDHD1 RBL1 BRIP1 TFDP1 BARD1 DNMT1 ; 
ID4_TF ; ID3 SMAD6 ID2 ; 
SOX4_TF ; ZNF627 ; 
ZSCAN16_TF ; ZSCAN2 ZNF195 ZNF253 ZNF84 ZNF33A ZNF443 ; SOX7
TCF19_TF ; E2F1 FOXM1 MCM5 BRCA1 MCM6 MCM2 ZNF367 HMGB2 MCM4 DEK WDHD1 EZH2 KNTC1 WHSC1 BRIP1 DNMT1 ; 
NOTCH4_TF ; EBF1 TAL1 BCL6B MEF2C LDB2 SOX17 ERG HEY2 EBF3 ZNF366 ZNF423 ; 
ZBTB12_TF ; ZNF627 ; 
ANKS1A_TF ; ZNF443 ; 
TEAD3_TF ; ZNF211 ; 
BRPF3_TF ; EPC1 NCOA2 ETV3 ZNF641 ; 
ETV7_TF ; SP110 IRF1 CIITA STAT1 TRIM22 ; 
NFKBIE_TF ; RELB NFKB2 ; 
MCM3_TF ; CHAF1A ; 
ZNF292_TF ; BTAF1 RLF ZNF236 ZNF430 ZNF217 NR2C2 EP300 ZDHHC21 BAZ2B PHF8 TAF1 ZNF81 AFF1 ZNF41 MKL2 BRWD1 ZNF611 ZNF627 ZNF224 ZKSCAN1 ZNF84 ZNF273 ZNF518A ZNF441 ZNF33A ASH1L ; PTRF
BACH2_TF ; PRRX1 TWIST1 ; 
FHL5_TF ; EBF1 LDB2 SOX17 ERG ; 
ASCC3_TF ; ELK3 GTF2H3 ATF2 CLOCK GTF2A1 ; SCAND1 ZNF688
PRDM1_TF ; TNFAIP3 CREB5 ; 
HEY2_TF ; ERG ; 
TCF21_TF ; FOXF1 ; 
TNFAIP3_TF ; NFKBIZ TFEC IRF4 ; 
SHPRH_TF ; GTF3C4 TAF1L GTF2H3 VHL GTF2I BARD1 ZNF426 ZBTB26 BDP1 NFXL1 TMF1 ZNF551 EPC1 DENND4A ATF2 BTAF1 RBL2 ELF1 TCF12 ZMYND11 PHF6 BRPF3 ZNF236 AFF4 ZNF430 REST RBBP4 ZNF420 ADNP ZBTB39 ZNF623 ZNF587 ZNF550 NR2C2 ZNF292 EP300 ZDHHC21 CLOCK ZNF397 NCOA2 TAF1 REL ZNF121 ZNF81 ZNF41 MKL2 BRWD1 ETV3 ZNF611 ZNF641 GTF2A1 ARID1A ZKSCAN1 APC ASH1L ; ZNF593
ETV1_TF ; TGFB1I1 HIC1 ZNF469 AEBP1 MEIS3 TSHZ3 ZFPM2 PRRX1 TCF4 PRRX2 TWIST1 NAP1L3 CSDC2 NDN ; 
MEOX2_TF ; AEBP1 PRRX1 ; 
TWIST1_TF ; PTRF TWIST2 ZNF469 AEBP1 ZFPM2 PRRX1 BACH2 CSDC2 ; 
HOXA2_TF ; HOXA3 ; 
HOXA3_TF ; HOXA4 HOXA5 HOXA2 ; 
HOXA5_TF ; HOXA3 TRERF1 HOXA6 ; 
HOXA6_TF ; HOXA5 ; 
HOXA10_TF ; HOXA11 HOXA7 HOXA13 HOXA9 PITX2 ; 
HOXA11_TF ; HOXA9 ; 
CREB5_TF ; TRPS1 ; 
AEBP1_TF ; SNAI1 TGFB1I1 PTRF MSC HIC1 TWIST2 GLIS1 GLI2 HAND2 ZNF469 GLIS2 MEIS3 TSHZ3 ZFPM2 PRRX1 PRRX2 TWIST1 NAP1L3 CSDC2 ; 
ZNF138_TF ; ZNF253 ZNF92 ZNF273 ZNF443 ; 
ZNF273_TF ; ZNF138 ZNF519 ZNF92 ZNF84 ZNF33A ZNF443 ; 
ZNF92_TF ; ZNF708 ZNF124 ZNF253 ZNF519 ZNF566 ZNF627 ZNF273 ZNF518A ZNF443 ; 
GTF2I_TF ; VHL NCOR1 EPC1 TCF12 TOP2B SHPRH ZNF430 REST RBBP4 ZNF217 ADNP ZBTB39 EP300 ZNF397 NCOA2 TAF1 REL ZNF41 ETV3 GTF2A1 ARID1A ZNF627 ZKSCAN1 ASH1L ; 
DLX6_TF ; DLX5 ; 
DLX5_TF ; DLX6 ; 
ZKSCAN1_TF ; VHL NFXL1 RAI1 KLF3 BTAF1 SHPRH ZNF236 ZNF430 REST ZNF217 LIMD1 ADNP ZBTB39 ZNF587 NR2C2 ZNF292 EP300 ZDHHC21 BAZ2B ZNF397 PHF8 ZNF91 NCOA2 TAF1 JMY ZNF121 ZNF81 AFF1 MKL2 BRWD1 ETV3 ZNF611 CRAMP1L ZNF585B ARID1A ZNF627 ZNF224 ZNF273 APC ZNF518A ZNF33A ASH1L ZNF443 ; 
MCM7_TF ; PTTG1 MCM5 MCM6 MCM2 HMGB2 CHAF1A EZH2 DNMT1 ; 
TFEC_TF ; TBX21 SP140 VENTX IRF8 SLA2 FLI1 SPI1 STAT4 CIITA RUNX3 TNFAIP3 MNDA IRF4 STAT1 FOXP3 ; 
TRIM24_TF ; ZNF443 ; 
EZH2_TF ; E2F1 FOXM1 TCF19 MCM5 MCM7 ESPL1 MCM6 MCM2 HMGB2 CHAF1A TIMELESS WDHD1 KNTC1 WHSC1 DNMT1 ; 
LZTS1_TF ; HEYL EBF1 BCL6B MEF2C PRRX1 TCF4 ; 
HR_TF ; SOX15 ; 
EGR3_TF ; EGR1 EGR2 ; 
ZNF395_TF ; ZNF440 ; 
WHSC1L1_TF ; CLOCK ETV3 GTF2A1 ASH1L ; 
IKBKB_TF ; MDM4 ZNF248 ZNF224 ZNF33A ; 
MCM4_TF ; FOXM1 BRCA1 SUV39H2 MCM6 MCM2 ZNF367 TIMELESS DEK MCM8 WDHD1 EZH2 KNTC1 WHSC1 RBL1 BRIP1 GTF2H3 ANKRD32 E2F7 TFDP1 BRCA2 BARD1 DNMT1 ; TAF10
SOX17_TF ; EBF1 NOTCH4 TAL1 BCL6B MEF2C LDB2 ERG ; 
TOX_TF ; IRF8 RUNX3 TFEC FOXP3 TRPS1 ; 
NCOA2_TF ; TAF1L VHL GTF2I BARD1 NCOR1 ZNF689 BDP1 TMF1 ZNF551 EPC1 DENND4A ATF2 BRPF3 SHPRH AFF4 REST ZNF430 RBBP4 ADNP ZBTB39 ZNF623 NR2C2 EP300 ZDHHC21 CLOCK ZNF397 TAF1 REL ZNF81 ZNF41 MKL2 ETV3 ZNF611 ZNF641 GTF2A1 CRAMP1L ARID1A ZKSCAN1 APC ASH1L ; EDF1 ZNF593
MSC_TF ; TGFB1I1 PTRF HIC1 VENTX TWIST2 GLI2 IRF8 SPI1 ZNF469 AEBP1 TFEC TSHZ3 ZFPM2 PRRX1 EGR2 TWIST1 CSDC2 ; 
KLF10_TF ;  ; PCBD1
ZFPM2_TF ; TGFB1I1 PTRF MSC HIC1 GLI2 EBF1 HAND2 ZNF469 GLIS2 AEBP1 PRRX1 TCF4 PRRX2 EGR2 TWIST1 NAP1L3 CSDC2 ; 
TRPS1_TF ; CREB5 ; 
MYC_TF ; ENO1 ; ZNF443
JRK_TF ; MLLT6 CRAMP1L ; 
GLI4_TF ; ANKS3 ZNF688 HSF4 ; 
ZNF623_TF ; GTF2H3 ZNF551 ADNP ZBTB39 CLOCK NCOA2 ZNF641 GTF2A1 ; 
ZNF250_TF ; ZNF709 ZNF566 ZNF627 ZNF84 ; 
FOXD4_TF ; FOXD4L1 ; 
ZDHHC21_TF ; ZNF292 EP300 ZNF397 BRWD1 ZNF611 ARID1A ZKSCAN1 ZNF518A ASH1L ; PTRF
TAF1L_TF ; BARD1 EYA3 BDP1 ZNF551 ATF2 TCF12 SHPRH AFF4 REST ADNP ZBTB39 EP300 CLOCK NCOA2 TAF1 REL ETV3 GTF2A1 ZKSCAN1 APC ASH1L ; 
KLF9_TF ; MEF2C PRRX1 ; 
NFIL3_TF ;  ; ZNF443
ZNF169_TF ; ZNF302 ZNF546 ZNF566 ZNF224 ZNF518A ; 
ZNF367_TF ; FOXM1 TCF19 MCM6 MCM2 HMGB2 TIMELESS MCM4 WDHD1 EZH2 KNTC1 E2F7 DNMT1 ; 
NR4A3_TF ; NR4A1 EGR3 FOSB ; 
PHF19_TF ; DNMT1 ; 
ZBTB26_TF ; BARD1 ZNF689 ZNF551 SHPRH REST ADNP ZBTB39 ZNF623 NCOA2 TAF1 ZNF81 MKL2 ZNF641 GTF2A1 ZNF585B ZKSCAN1 APC ASH1L ; TCEB2
ZBTB43_TF ; RLF ZNF292 ZNF81 ZNF224 ZKSCAN1 APC ASH1L ; 
PRRX2_TF ; AEBP1 ZFPM2 PRRX1 TWIST1 CSDC2 ; 
GTF3C4_TF ; ASCC3 POLR1A RBL1 GTF2H3 BRCA2 BARD1 ZNF689 EYA3 SHPRH REST ZNF623 CLOCK GTF2A1 ; TAF10 ZNF688
EDF1_TF ; TCEB2 POLR2I TAF10 ; GTF2I BARD1 SHPRH REST NCOA2 REL ETV3 ZNF641 GTF2A1 APC
ZMYND11_TF ; ASH1L ; 
GATA3_TF ; PPARG ZNF443 ; 
EPC1_TF ; GTF2I NCOR1 JMJD1C ZNF689 ZNF551 ATF2 BTAF1 ELF1 TCF12 BRPF3 SHPRH AFF4 ZNF430 REST RBBP4 WHSC1L1 ADNP ZNF623 NR2C2 BAZ2B CLOCK NCOA2 ZNF417 TAF1 MKL2 ETV3 ZNF611 ZNF641 ZNF136 GTF2A1 ARID1A ZKSCAN1 APC ASH1L ; 
CREM_TF ; SPI1 MNDA ; 
ZNF248_TF ; MDM4 ZNF10 ZNF84 ZNF33A ZNF443 ; 
ZNF33A_TF ; ZNF253 ZNF248 ZNF627 ZNF440 ZNF84 ZNF443 ; 
EGR2_TF ; ZNF469 EGR1 EGR3 ZFPM2 PRRX1 CSDC2 ; 
JMJD1C_TF ; HIVEP1 ATF2 AFF4 CLOCK ETV3 GTF2A1 APC ASH1L ; 
SIRT1_TF ; RBBP4 ZNF611 ; 
BTAF1_TF ; RLF SHPRH ZNF236 ZNF430 ZNF514 NR2C2 ZNF292 EP300 ZDHHC21 ZNF169 PHF8 TAF1 ZNF121 ZNF81 ZNF41 ZNF225 BRWD1 ZNF611 ZNF136 CRAMP1L ZNF585B ZNF224 ZKSCAN1 ZNF518A ZNF441 ASH1L ; 
ZNF518A_TF ; NFXL1 ZNF700 BTAF1 ZNF223 ZNF292 ZDHHC21 ZNF397 PHF8 ZNF81 ZNF225 BRWD1 ZNF611 ARID1A ZNF224 ZNF92 ZNF440 ZKSCAN1 ZNF273 ZNF441 ZNF33A ZNF443 ; TEAD4
NFKB2_TF ; RELB NFKBIE ; 
EMX2_TF ; TBX2 ; 
EBF3_TF ; EBF1 LDB2 SOX17 ; 
VENTX_TF ; IRF8 BIN1 SPI1 ZNF469 AEBP1 STAT4 RUNX3 TFEC MNDA PRRX1 FOXP3 TWIST1 ; 
IRF7_TF ; ETV7 IRF9 ; 
ZNF195_TF ; ZSCAN16 ZNF253 SS18L1 ZNF519 ZNF224 ZNF84 ZNF33A ZNF443 ; 
TRIM21_TF ; SP110 STAT1 TRIM22 ; 
TRIM22_TF ; SP110 IRF1 STAT1 ; 
ZNF214_TF ; ZNF215 ; 
ELF5_TF ; ZNF443 ; 
EHF_TF ; ZNF675 KLF3 RBL2 ZNF430 ZDHHC21 ZNF397 REL AFF1 MKL2 ARID1A ZNF440 ZKSCAN1 ZNF33A ASH1L ZNF443 ; TGFB1I1 PTRF TEAD4 BIN1
CREB3L1_TF ; AEBP1 MEIS3 ; 
SPI1_TF ; LYL1 PTRF TBX21 SP140 MSC VENTX IRF1 IRF8 SLA2 FLI1 BIN1 AEBP1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 TWIST1 HCLS1 ; 
OVOL1_TF ; ELF3 GRHL1 KLF5 HES1 GRHL3 GATA3 TEAD3 NR2F6 CEBPA TOB1 ZBTB7B MSX2 KLF3 ZNF440 ; VENTX EOMES BIN1 SHOX2 PGBD1
POU2AF1_TF ; IRF4 ; 
TRIM29_TF ; IRF6 KLF5 BTBD11 HR TFAP2A KLF3 HES2 SOX15 ; 
ETS1_TF ; FLI1 TSHZ3 ZBTB38 ; 
FLI1_TF ; PTRF IRF8 SLA2 SPI1 MEF2C STAT4 RUNX3 ERG TFEC MNDA IRF4 CREB5 FOXP3 TWIST1 HCLS1 ; 
