gene ; activator ; inhibitor
ADAMTS4 ; EBF1 SNAI1 HIC1 HEYL NR4A3 PTRF MSC KLF9 FLI1 BCL6B ZNF469 TNFAIP3 MEF2C TWIST1 AEBP1 LZTS1 ZFPM2 CREB5 TWIST2 PRRX1 ; 
FCER1G ; IRF1 TEAD4 GFI1 SPI1 SLA2 SNAI1 MNDA VENTX PTRF CIITA MSC IRF8 STAT4 TBX21 STAT1 RUNX3 TFEC AEBP1 FOXP3 IRF4 PRRX1 ; ZFP62 ZNF443
C1orf192 ; GTF2A1 ; 
FCGR2A ; SPI1 SLA2 MNDA VENTX PTRF MSC IRF8 STAT4 TBX21 ZNF469 STAT1 RUNX3 TFEC AEBP1 FOXP3 IRF4 PRRX1 ; ZFP62 ZNF443
FCGR2B ; SPI1 MNDA VENTX MSC IRF8 STAT4 TBX21 TFEC AEBP1 DAB2 IRF4 TWIST2 PRRX1 ; 
FCGR2C ; SPI1 MNDA VENTX IRF8 FLI1 STAT4 TBX21 RUNX3 TFEC FOXP3 IRF4 PRRX1 ; 
FCGR3A ; IRF1 SPI1 SLA2 MNDA VENTX CIITA IRF8 STAT4 TBX21 STAT1 RUNX3 TFEC FOXP3 IRF4 PRRX1 ; ZNF443
OLFML2B ; HIC1 VENTX PTRF MSC ZNF469 TWIST1 AEBP1 LZTS1 ZFPM2 TWIST2 PRRX1 ; 
UHMK1 ; ZNF281 GTF3C4 GTF2H3 ASCC3 BARD1 BRCA2 TAF1L RBL1 ATF2 SHPRH NCOA2 CLOCK ELK4 REST ZNF641 GTF2A1 ETV3 APC ASH1L ; ZNF444
DDR2 ; GLI2 MSC TCF4 ZNF469 TSHZ3 ETV1 RUNX1T1 MEF2C AEBP1 ZFPM2 EGR2 NAP1L3 TWIST2 PRRX1 HAND2 CSDC2 GLIS3 ; 
RGS4 ; GLIS1 PTRF MSC ZNF469 ETV1 TWIST1 AEBP1 GLIS2 TWIST2 PRRX1 CSDC2 ; 
RGS5 ; TAL1 SOX17 NOTCH4 FOXF1 LDB2 FHL5 MYOCD MEF2C ERG TCF21 EBF3 ; 
NUF2 ; MYBL2 TRIP13 ESPL1 PTTG1 MCM5 HMGB2 MCM2 BRCA1 EZH2 WHSC1 WDHD1 DNMT1 BRIP1 ; 
TADA1 ; ZNF507 ZNF566 ; 
CD247 ; IRF1 SPI1 SLA2 MNDA SP140 EOMES CIITA IRF8 STAT4 TBX21 TOX RUNX3 TFEC FOXP3 IRF4 ; 
RCSD1 ; LYL1 SPI1 EBF1 SLA2 MNDA BIN1 EOMES MSC IRF8 FLI1 STAT4 TBX21 TOX RUNX3 TFEC KLF2 MEF2C FOXP3 IRF4 PRRX1 ; 
ANKRD36BP1 ; ZNF281 GTF3C4 GTF2H3 POLR1A ASCC3 BARD1 BRCA2 EYA3 ATF7IP TAF1L BDP1 RBL1 TCF12 ATF2 SHPRH NCOA2 ZNF623 CLOCK REST ZNF641 GTF2A1 ETV3 APC ASH1L ; EDF1 TCEB2 SCAND1
XCL2 ; TBX21 ; 
DPT ; MSC ZNF469 TWIST1 AEBP1 ZFPM2 GLIS2 TWIST2 PRRX1 CSDC2 ; 
SELP ; MEOX1 ; 
FMO2 ; AEBP1 TWIST2 PRRX1 ; 
FMO1 ; TWIST1 AEBP1 TWIST2 PRRX1 ; 
FASLG ; IRF1 GFI1 SLA2 EOMES IRF8 STAT4 TBX21 STAT1 RUNX3 TFEC IRF4 ; 
TNFSF4 ; MSC ZNF469 ETV1 TFEC AEBP1 ZFPM2 GLIS2 TWIST2 PRRX1 TRPS1 CSDC2 ; 
KLHL20 ; ATF2 REST ZNF641 GTF2A1 APC ; ZNF593
CENPL ; MCM2 BRCA1 DNMT1 BRIP1 ; 
GAS5 ; ZNF581 ; 
C1orf220 ; MDM4 ZNF224 ; 
ANGPTL1 ; MEOX2 NAP1L3 HAND2 CSDC2 ; 
SOAT1 ; EIF2AK2 ; 
TOR1AIP2 ; GTF3C4 GTF2H3 ATF7IP ATF2 AFF4 SHPRH NCOA2 ZNF623 CLOCK ZNF430 REST ZNF641 GTF2A1 ETV3 APC ASH1L ; 
KIAA1614 ; TWIST2 PRRX1 CSDC2 ; 
NCF2 ; SPI1 SLA2 MNDA VENTX PTRF IRF8 FLI1 STAT4 TBX21 STAT1 RUNX3 TFEC CREB5 FOXP3 IRF4 PRRX1 ; ZNF443
RGL1 ; MEF2C ; 
EDEM3 ; GTF2A1 APC ; 
FAM129A ; WWTR1 TWIST2 CSDC2 ; 
HMCN1 ; LDB2 AEBP1 ; 
RGS18 ; SPI1 SLA2 MNDA VENTX PTRF CIITA IRF8 FLI1 STAT4 TBX21 RUNX3 TFEC CREB5 FOXP3 IRF4 ; 
RGS1 ; IRF1 SPI1 SLA2 MNDA CIITA MSC IRF8 STAT4 TBX21 TSC22D3 RUNX3 TFEC TNFAIP3 EGR2 FOXP3 IRF4 ; 
RGS2 ; HIC1 NR4A3 PTRF EGR1 MSC KLF9 KLF2 TWIST1 AEBP1 EGR3 ZFPM2 EGR2 TWIST2 PRRX1 HAND2 CSDC2 ; 
UCHL5 ; GTF2H3 ASCC3 TFDP1 ; ZNF444
ASPM ; TRIP13 PTTG1 MCM2 BRCA1 EZH2 DEK E2F7 MCM4 TIMELESS WHSC1 WDHD1 ANKRD32 BARD1 BRCA2 DNMT1 BRIP1 RBL1 ; 
ZBTB41 ; ATF2 ASH1L ; 
DENND1B ; GTF2A1 ; 
PTPRC ; IRF1 GFI1 SPI1 SLA2 MNDA SP140 VENTX POU2F2 EOMES CIITA IRF8 FLI1 STAT4 TBX21 TOX STAT1 RUNX3 TFEC TNFAIP3 EGR2 FOXP3 IRF4 PRRX1 ; 
KIF14 ; TRIP13 PTTG1 BRCA1 EZH2 KNTC1 E2F7 MCM4 TIMELESS MCM8 WHSC1 WDHD1 ANKRD32 BARD1 BRCA2 DNMT1 BRIP1 RBL1 ; 
C1orf106 ; KLF5 RARG HES1 ID1 SMAD3 KLF3 RAI1 TBX6 ZDHHC13 TRIM31 SPDEF ZNF440 ; 
PKP1 ; BARX2 HES2 SOX15 ; 
LAD1 ; TBX6 SOX15 ; MYBL1
CSRP1 ; PTRF TGFB1I1 GLI2 MYOCD AEBP1 MITF TBX4 HAND2 CSDC2 ; 
LMOD1 ; EBF1 HIC1 TGFB1I1 GLI2 FOXF1 PRRX2 MYOCD AEBP1 PEG3 ZFPM2 TCF21 NAP1L3 TBX5 TBX4 TWIST2 HAND2 CSDC2 ; 
PTPN7 ; ZBTB32 IRF1 GFI1 SPI1 SLA2 MNDA SP140 VENTX POU2F2 EOMES CIITA IRF8 STAT4 TBX21 STAT1 RUNX3 TFEC FOXP3 IRF4 ; 
UBE2T ; E2F1 PTTG1 MCM5 TCF19 HMGB2 MCM2 BRCA1 EZH2 ; 
PPP1R12B ; MYOCD CBX7 TBX4 HAND2 LMO3 CSDC2 ; 
ADORA1 ; MSC ZNF469 PRRX2 AEBP1 GLIS2 TWIST2 PRRX1 CSDC2 ; 
CHI3L1 ; SPI1 MNDA VENTX MSC IRF8 ZNF469 TFEC TWIST1 AEBP1 IRF4 TWIST2 PRRX1 CSDC2 ; 
FMOD ; GLIS1 HIC1 HEYL VENTX MEIS3 PTRF TGFB1I1 GLI2 MSC ZNF469 TSHZ3 ETV1 PRRX2 TWIST1 AEBP1 ZFPM2 NAP1L3 GLIS2 TWIST2 PRRX1 HAND2 CSDC2 ; 
PRELP ; EBF1 HIC1 HEYL TGFB1I1 GLI2 MSC MEOX2 PRRX2 KLF2 AEBP1 ERG ZFPM2 TCF21 NAP1L3 GLIS2 TBX5 TWIST2 PRRX1 HAND2 CSDC2 ; 
LAX1 ; SLA2 EOMES IRF8 POU2AF1 TBX21 RUNX3 TFEC FOXP3 IRF4 ; 
GOLT1A ; NR2F6 GATA3 TLE2 PBX4 TLE6 PCBD1 ZSCAN16 TBX3 ZNF253 ZNF443 ; SNAI2 KLF7
PLEKHA6 ; PPARG GATA3 SOX13 TLE2 AES TLE6 TOB1 TBX3 RERE ZNF443 ; ENO1 HES2
PIK3C2B ; TBX3 ZNF436 ZNF253 ZNF440 RERE ZNF443 ; ENO1 TEAD4
LRRN2 ; PRRX1 ; 
RBBP5 ; ZNF281 GTF3C4 GTF2H3 ASCC3 ZFX EAF1 BARD1 BRCA2 ZBTB26 ATF7IP RBL1 ZNF689 ATF2 SHPRH NCOA2 ELF1 ZNF623 CLOCK REST ZNF641 GTF2A1 APC ASH1L ; EDF1 TCEB2 TAF10 ZNF688
FAM72A ; TRIP13 ESPL1 BRCA1 MCM4 TIMELESS WDHD1 BRCA2 DNMT1 BRIP1 RBL1 ; 
DYRK3 ; CREB5 ; 
IL10 ; SPI1 SNAI1 MNDA VENTX MSC IRF8 STAT4 RUNX3 TFEC TWIST1 AEBP1 IRF4 TWIST2 PRRX1 ; 
C1orf116 ; TOB1 ZNF440 ; 
CR1 ; LYL1 SPI1 HIC1 MNDA BIN1 POU2F2 MSC IRF8 FLI1 MEOX1 MEOX2 RUNX3 TFEC MEF2C AEBP1 EGR2 DAB2 IRF4 PRRX1 CSDC2 ; 
CD46 ; ZNF440 ; 
CD34 ; EBF1 HEYL TAL1 NR5A2 SOX17 NOTCH4 BCL6B FOXF1 HEY2 LDB2 FHL5 KLF2 MEF2C ERG LEF1 LZTS1 TCF21 EBF3 ; 
G0S2 ; PTRF ; 
HSD11B1 ; HIC1 VENTX MSC IRF8 FLI1 TWIST1 AEBP1 IRF4 TWIST2 PRRX1 CSDC2 ; 
TRAF3IP3 ; ZBTB32 LYL1 IRF1 GFI1 SPI1 SLA2 MNDA SP140 VENTX BIN1 POU2F2 EOMES CIITA MSC IRF8 STAT4 TBX21 TOX STAT1 RUNX3 TFEC FOXP3 IRF4 PRRX1 ; 
C1orf74 ; HES2 ; 
RCOR3 ; DMTF1 MDM4 ZNF397 ZNF10 ARID4A ZNF518A ZNF333 ; 
DTL ; MYBL2 E2F1 TRIP13 PTTG1 MCM5 TCF19 HMGB2 MCM2 BRCA1 ZNF367 EZH2 DEK KNTC1 E2F7 MCM4 TIMELESS MCM8 WHSC1 WDHD1 TFDP1 ANKRD32 BRCA2 DNMT1 BRIP1 RBL1 ; 
NENF ;  ; ELF1 GTF2A1
BATF3 ; CREM RELB LYL1 SPI1 SLA2 SNAI1 HIC1 MNDA VENTX BIN1 PTRF MSC IRF8 FLI1 STAT4 TBX21 ZNF469 RUNX3 TFEC TWIST1 AEBP1 CREB5 FOXP3 TWIST2 PRRX1 HCLS1 ; 
VASH2 ; ZSCAN2 ; 
CENPF ; TRIP13 ESPL1 PTTG1 HMGB2 MCM2 BRCA1 EZH2 TIMELESS WHSC1 WDHD1 BRCA2 DNMT1 BRIP1 RBL1 ; 
TGFB2 ; PTRF CREB5 ; 
HLX ; HEYL PTRF SOX17 FLI1 BCL6B LDB2 PRRX2 KLF2 MEF2C AEBP1 ERG LZTS1 TWIST2 EBF3 PRRX1 ; 
DEGS1 ; TEAD4 MNDA PTRF PRRX1 ; ZNF440 RERE
LIN9 ; ESPL1 HMGB2 BRCA1 TTF2 WDHD1 ANKRD32 BRCA2 BRIP1 ; 
ZNF678 ; ZDHHC21 ADNP ZNF430 EP300 ARID1A ZNF587 ARID4A AFF1 ZKSCAN1 MKL2 ZNF518A APC AR ASH1L ; 
GJC2 ; KLF2 ; 
GUK1 ;  ; SMARCC1 ZBTB39 RBBP4 ZNF124 SHPRH ZNF397 ADNP ZNF430 ZNF436 TAF1 REL EP300 ZNF507 ARID1A ZNF587 REST ZNF627 ZKSCAN1 MKL2 ETV3 ASH1L
RHOU ; EMX2 ; 
URB2 ; GTF3C4 POLR1B POLR1A ; 
DISC1 ; FLI1 MEF2C ; 
NID1 ; APBB2 TCF4 GLIS2 ; 
RYR2 ; MYOCD HIF3A TBX4 HAND2 CSDC2 ; 
EXO1 ; MYBL2 E2F1 TRIP13 ESPL1 PTTG1 MCM5 TCF19 HMGB2 MCM2 BRCA1 ZNF367 EZH2 E2F7 MCM4 TIMELESS MCM8 WHSC1 WDHD1 ANKRD32 BRCA2 DNMT1 BRIP1 RBL1 ; 
CEP170 ; ZNF281 ; 
AKT3 ; GLIS3 ; 
KIF26B ; ZNF469 AEBP1 PRRX1 ; 
NLRP3 ; SPI1 SLA2 MNDA VENTX BIN1 PTRF CIITA IRF8 FLI1 STAT4 TBX21 STAT1 RUNX3 TFEC CREB5 IRF4 ; 
PGBD2 ; ZNF440 ZNF443 ; 
ZNF692 ; ZNF513 ANKS3 ZNF337 HDAC10 HSF4 ; 
SH3YL1 ; ZNF440 ; 
PXDN ; GLIS1 SNAI1 HIC1 HEYL PTRF GLI2 MSC TCF4 BCL6B ZNF469 TSHZ3 ETV1 PRRX2 TWIST1 AEBP1 LZTS1 ZFPM2 GLIS2 TWIST2 PRRX1 HAND2 CSDC2 GLIS3 ; 
CMPK2 ; SP110 STAT2 STAT1 ; 
RSAD2 ; SP110 STAT2 STAT1 ; 
KIDINS220 ; SHPRH ADNP REST APC ; 
ADAM17 ; GTF3C4 GTF2H3 ASCC3 BARD1 ATF2 CLOCK REST GTF2A1 APC ; ZNF688
CYS1 ; GLIS1 MEIS3 TGFB1I1 GLI2 MSC ZNF469 ETV1 PRRX2 TWIST1 AEBP1 ZFPM2 NAP1L3 GLIS2 TWIST2 PRRX1 HAND2 CSDC2 ; 
RRM2 ; PTTG1 MCM2 E2F7 WDHD1 TFDP1 DNMT1 BRIP1 ; 
ROCK2 ; ZNF281 GTF2H3 ASCC3 BARD1 JMJD1C NCOR1 ZBTB38 ZBTB26 TAF1L BDP1 TCF12 NR2C2 TMF1 ATF2 AFF4 SHPRH NCOA2 ZNF623 EPC1 CLOCK ZNF430 REST ZNF641 ARID4A GTF2A1 MKL2 ETV3 APC ASH1L ; TCEB2 ZNF593 ZNF524 EDF1 SCAND1
VSNL1 ; SOX7 HES2 ; 
SMC6 ; WDHD1 DNMT1 BRIP1 RBL1 ; 
SDC1 ; KLF5 SOX15 ; 
ATAD2B ; GTF2I VHL NFXL1 BTAF1 ZNF124 AFF4 PHF8 SHPRH ZNF236 ZNF397 ADNP ZNF430 ELK4 TAF1 REL EP300 ZNF121 ARID1A ZNF587 REST ARID4A GTF2A1 ZKSCAN1 ZNF518A APC ASH1L ; 
MFSD2B ; HMGA1 ; 
POMC ; PRRX1 ; 
ASXL2 ; ZNF281 GTF3C4 GTF2H3 POLR1A ASCC3 RREB1 BARD1 ZBTB26 EYA3 ATF7IP TAF1L BDP1 RBL1 ATF2 ZNF551 AFF4 SHPRH NCOA2 ZNF623 CLOCK REST ZNF641 GTF2A1 ETV3 APC ASH1L ; TCEB2 SCAND1 ZNF688
KCNK3 ; CSDC2 ; 
CENPA ; MYBL2 E2F1 PTTG1 MCM5 TCF19 MCM2 TIMELESS DNMT1 ; 
EMILIN1 ; GLIS1 EBF1 HIC1 HEYL VENTX MEIS3 PTRF TGFB1I1 GLI2 MSC FOXF1 MEOX2 ZNF469 TSHZ3 ETV1 LDB2 PRRX2 KLF2 MEF2C TWIST1 AEBP1 LEF1 ZFPM2 NAP1L3 GLIS2 TBX5 TWIST2 PRRX1 HAND2 CSDC2 ; 
FAM179A ; SLA2 SP140 EOMES TBX21 ; 
LBH ; ETV1 AEBP1 ZFPM2 GLIS2 PRRX1 CSDC2 ; 
SLC30A6 ; GTF3C4 GTF2H3 BRCA2 EYA3 TAF1L RBL1 ZNF689 ATF2 SHPRH NCOA2 ZNF623 CLOCK REST ZNF641 GTF2A1 ETV3 APC ; EDF1 TCEB2 ZNF444
NLRC4 ; SPI1 SLA2 MNDA VENTX POU2F2 IRF8 FLI1 STAT4 TBX21 RUNX3 TFEC FOXP3 IRF4 ; 
RASGRP3 ; LDB2 MEF2C ; 
STRN ; GTF3C4 GTF2H3 ASCC3 BARD1 EYA3 ATF7IP BRIP1 RBL1 NCOA2 CLOCK REST GTF2A1 ETV3 APC ; 
HEATR5B ; NR2C2 BTAF1 AFF4 ZNF292 PHF8 SHPRH NCOA2 ZMYND11 ZNF236 EPC1 ADNP ZNF430 EP300 RBL2 ARID1A REST ARID4A ZKSCAN1 MKL2 ETV3 ZNF518A APC ASH1L ; 
CYP1B1 ; TWIST2 PRRX1 ; 
PKDCC ; MEOX2 AEBP1 ZFPM2 TWIST2 PRRX1 HAND2 CSDC2 ; 
PREPL ; ASH1L ; 
MCFD2 ; ELK3 ; AES
MSH2 ; MCM2 EZH2 DEK MCM4 TIMELESS MCM8 WHSC1 WDHD1 TFDP1 SUZ12 DNMT1 BRIP1 RBL1 ; 
MSH6 ; MCM2 EZH2 DEK MCM4 TIMELESS WDHD1 DNMT1 RBL1 ; 
FOXN2 ; RBL1 ; 
STON1 ; GLI2 TCF4 TSHZ3 MITF ZFPM2 GLIS2 TWIST2 PRRX1 HAND2 CSDC2 ; 
GPR75 ; ZKSCAN1 ; 
EFEMP1 ; PTRF MSC AEBP1 TCF7L1 TWIST2 PRRX1 CSDC2 ; 
VRK2 ; EIF2AK2 STAT1 ; 
PEX13 ; REL ; 
AHSA2 ; ZNF333 ZNF443 ; 
FAM161A ; WDHD1 DNMT1 ; 
COMMD1 ;  ; NCOA2 ADNP EP300 GTF2A1 ETV3 ASH1L
SPRED2 ; MAML3 ; 
CNRIP1 ; LYL1 EBF1 HIC1 HEYL VENTX MEIS3 PTRF TGFB1I1 SOX17 GLI2 MSX1 MSC FLI1 MEOX1 TCF4 BCL6B FOXF1 MEOX2 ZNF469 TSHZ3 ETV1 LDB2 FHL5 PRRX2 KLF2 MEF2C TWIST1 AEBP1 ERG LEF1 LZTS1 ZFPM2 TCF21 APBB1 NAP1L3 GLIS2 DAB2 TBX5 TWIST2 EBF3 PRRX1 HAND2 NDN CSDC2 ; 
PLEK ; IRF1 SPI1 SLA2 MNDA SP140 VENTX BIN1 EOMES CIITA MSC IRF8 FLI1 STAT4 TBX21 TOX STAT1 RUNX3 TFEC TNFAIP3 EGR2 CREB5 FOXP3 IRF4 PRRX1 TRPS1 ; 
ARHGAP25 ; SPI1 SLA2 MNDA SP140 EOMES CIITA IRF8 FLI1 STAT4 TBX21 RUNX3 TFEC FOXP3 IRF4 ; 
ANTXR1 ; GLIS1 MEIS3 TGFB1I1 MSC ZNF469 ETV1 TWIST1 AEBP1 MITF ZFPM2 NAP1L3 GLIS2 TWIST2 PRRX1 CSDC2 ; 
GMCL1 ; GTF2I VHL NCOR1 EYA3 TAF1L TCF12 ATF2 ZBTB39 ZNF551 RBBP4 SHPRH NCOA2 ZNF623 EPC1 CLOCK ADNP ZNF430 EP300 RBL2 ARID1A REST ZNF641 GTF2A1 ZKSCAN1 ETV3 ZNF136 ASH1L ; 
TIA1 ; ZNF195 MDM4 ZNF223 ZNF10 ZNF224 SS18L1 ZNF33A ZNF84 ZNF518A ZNF211 ZNF333 ZNF443 ; 
ATP6V1B1 ; VAX2 ; 
DYSF ; EBF1 HEYL PTRF FLI1 BCL6B LDB2 MEF2C ERG LZTS1 ; 
EXOC6B ; GTF3C4 GTF2H3 RREB1 EYA3 BDP1 ZNF551 AFF4 SHPRH NCOA2 ZNF623 CLOCK ADNP EP300 NCOA3 REST GTF2A1 ETV3 APC ASH1L ; 
ACTG2 ; HIC1 TGFB1I1 GLI2 MYOCD AEBP1 ZFPM2 NAP1L3 TBX5 TBX4 PRRX1 HAND2 CSDC2 ; 
TET3 ; VHL ZBTB39 ZNF124 ADNP REL EP300 ZNF507 ARID1A ZNF587 ZNF440 ZKSCAN1 ETV3 ZNF443 ; 
C2orf81 ; ZNF444 ; 
WBP1 ; ZNF513 GLI4 ZNF444 AES ZNF32 ; ARNTL2
LOXL3 ; SPI1 MNDA VENTX PTRF TGFB1I1 MSC ZNF469 AEBP1 PRRX1 ; 
TACR1 ; SOX17 AFF3 ; 
TMSB10 ;  ; ASH1L
TMEM150A ; TBX2 ; E2F7
GNLY ; IRF1 GFI1 SLA2 MNDA CIITA STAT4 TBX21 STAT1 RUNX3 TFEC FOXP3 ; 
ATOH8 ; ID3 SMAD6 KLF15 ; 
ST3GAL5 ; ID2 ; 
REEP1 ; HAND2 CSDC2 ; 
KDM3A ; RLF ZNF292 ; 
CD8A ; IRF1 GFI1 SPI1 SLA2 MNDA SP140 EOMES CIITA IRF8 STAT4 TBX21 STAT1 RUNX3 TFEC FOXP3 IRF4 ; 
CD8B ; IRF1 SLA2 SP140 EOMES CIITA IRF8 STAT4 TBX21 STAT1 RUNX3 TFEC FOXP3 IRF4 ; 
EIF2AK3 ; TOP2B ZNF436 ZNF611 ; 
NCAPH ; MYBL2 TRIP13 ESPL1 PTTG1 E2F2 MCM5 TCF19 HMGB2 MCM2 BRCA1 ZNF367 EZH2 KNTC1 E2F7 MCM4 TIMELESS WHSC1 WDHD1 ANKRD32 BRCA2 DNMT1 BRIP1 RBL1 ; 
ARID5A ; LYL1 KLF2 ; 
ANKRD23 ; ZNF443 ; 
COX5B ; TAF10 ; 
ZAP70 ; ZBTB32 IRF1 GFI1 SPI1 SLA2 MNDA SP140 VENTX POU2F2 EOMES CIITA IRF8 FLI1 STAT4 TBX21 STAT1 RUNX3 TFEC FOXP3 IRF4 ; 
TSGA10 ; ZNF33A ; 
C2orf15 ; ELF3 GATA3 TRIM24 SOX4 ZSCAN16 ZFP62 ZNF436 ZNF253 ZNF443 ; SNAI2 PDLIM4 PTRF STAT4 RUNX3
RPL31 ; EEF1A1 ; 
TBC1D8 ; ZNF440 ; 
MAP4K4 ; HMGA2 ; 
IL1R2 ; STAT1 ; 
IL1R1 ; DAB2 CSDC2 ; 
IL18RAP ; IRF1 GFI1 SLA2 SP140 EOMES CIITA IRF8 STAT4 TBX21 STAT1 RUNX3 TFEC FOXP3 IRF4 ; 
SLC9A2 ; TOB1 EMX2 ZNF443 ; 
TGFBRAP1 ; ZNF281 GTF3C4 GTF2H3 GTF2I BARD1 VHL ZNF689 AFF4 SHPRH NCOA2 CLOCK EP300 REST ZNF641 GTF2A1 ETV3 APC ASH1L ; EDF1
RGPD3 ; NCOR1 NR2C2 BTAF1 CRAMP1L ZNF292 ADNP EP300 RBL2 ZNF41 ZNF81 ZNF587 ZNF641 ARID4A AFF1 ZKSCAN1 ETV3 ZNF518A ASH1L ; 
RGPD4 ; BTAF1 CRAMP1L ZNF292 RBL2 ZNF224 SS18L1 ARID4A ZKSCAN1 ZNF518A ZNF136 ZNF441 ; 
SULT1C4 ; LDB2 MEF2C ZNF366 ; 
GCC2 ; ZDHHC21 BTAF1 BAZ2B NCOA2 EPC1 ZNF397 RBL2 ZNF121 REST ARID4A AFF1 ZKSCAN1 ZNF33A ETV3 ZNF136 ASH1L ; 
LIMS1 ; ELK3 ATF2 CLOCK REST GTF2A1 ETV3 ; 
SH3RF3 ; GLIS1 EBF1 HIC1 HEYL PTRF TGFB1I1 GLI2 MSC FLI1 TCF4 FOXF1 ZNF469 TSHZ3 ETV1 PRRX2 KLF2 MEF2C TWIST1 AEBP1 ERG LEF1 BACH2 ZFPM2 TCF21 NAP1L3 GLIS2 TWIST2 PRRX1 HAND2 CSDC2 ; 
BUB1 ; TRIP13 ESPL1 PTTG1 MCM2 BRCA1 EZH2 MCM4 TIMELESS WHSC1 WDHD1 ANKRD32 BRCA2 DNMT1 BRIP1 RBL1 ; 
RGPD6 ; SS18L1 ZNF443 ; 
ANAPC1 ; GTF3C4 POLR1B GTF2H3 POLR1A RBL1 ZNF623 REST GTF2A1 ; 
CHCHD5 ; TCEB2 TAF10 ; 
CKAP2L ; TRIP13 ESPL1 MCM2 BRCA1 E2F7 MCM4 TIMELESS WHSC1 WDHD1 BRCA2 DNMT1 BRIP1 RBL1 ; 
EPB41L5 ; APC ; 
GYPC ; LYL1 GATA6 SPI1 EBF1 SNAI1 HIC1 HEYL NFATC1 MNDA VENTX BIN1 PTRF TGFB1I1 SOX17 GLI2 MSC KLF9 IRF8 FLI1 MEOX1 TCF4 TSC22D3 BCL6B FOXF1 MEOX2 ZNF469 TSHZ3 LDB2 PRRX2 RUNX3 TFEC KLF2 MEF2C TWIST1 AEBP1 LEF1 LZTS1 ZFPM2 TCF21 NAP1L3 GLIS2 DAB2 TWIST2 EBF3 PRRX1 HAND2 CSDC2 ; 
MAP3K2 ; GTF2H3 ASCC3 JMJD1C ATF2 AFF4 ELF1 CLOCK REST ZNF641 GTF2A1 APC ASH1L ; 
LIMS2 ; EBF1 HIC1 HEYL PTRF TGFB1I1 SOX17 GLI2 MSC GLI1 BCL6B FOXF1 MEOX2 LDB2 PRRX2 MYOCD PRDM6 KLF2 MEF2C TWIST1 AEBP1 LEF1 ZFPM2 TCF21 APBB1 NAP1L3 GLIS2 TBX5 TWIST2 PRRX1 HAND2 CSDC2 ; 
ARHGEF4 ; BARX2 HES2 ; 
MGAT5 ; ZNF281 GTF3C4 GTF2I TAF1L TCF12 ZNF689 ATF2 SHPRH NCOA2 EPC1 CLOCK ADNP REST ZNF641 GTF2A1 ETV3 ; EDF1
CCNT2 ; ZNF195 ZNF624 BTAF1 DMTF1 ZNF514 ZNF292 PHF8 MDM4 ZNF223 ZNF397 ADNP ZNF436 EP300 RBL2 ZNF224 ZNF507 ZNF41 ARID1A ZNF587 ARID4A ZNF440 ZNF627 ZKSCAN1 ZNF33A ZNF518A ZNF211 ZNF333 ZNF441 ZNF443 ; KLF16
CXCR4 ; SLA2 NR4A3 IRF8 FLI1 STAT4 TBX21 TSC22D3 TFEC KLF2 MEF2C IRF4 ; 
ARHGAP15 ; LYL1 SPI1 SLA2 IRF8 FLI1 STAT4 TBX21 RUNX3 TFEC MEF2C IRF4 ; 
ZEB2 ; GATA6 GLIS1 SPI1 EBF1 HIC1 HEYL MNDA VENTX BIN1 PTRF TGFB1I1 GLI2 MSC KLF9 IRF8 FLI1 TCF4 MEOX2 ZNF469 TSHZ3 RUNX1T1 RUNX3 TFEC KLF2 MEF2C TWIST1 AEBP1 LEF1 LZTS1 ZFPM2 EGR2 CREB5 NAP1L3 DAB2 IRF4 TWIST2 EBF3 PRRX1 HAND2 TRPS1 CSDC2 ; 
ACVR2A ; RERE ; 
MBD5 ; MKL2 ; 
LYPD6B ; GATA3 ; 
TNFAIP6 ; SNAI1 MNDA PTRF MSC ZNF469 TWIST1 AEBP1 CREB5 TWIST2 PRRX1 CSDC2 ; 
RIF1 ; MCM4 ZNF281 GTF3C4 WDHD1 GTF2H3 POLR1A ASCC3 ZFX BARD1 BRCA2 EYA3 ATF7IP DNMT1 BDP1 BRIP1 RBL1 ATF2 SHPRH NCOA2 ZNF623 CLOCK REST GTF2A1 APC ; SCAND1 TAF10 ZNF688 ZNF444
ERMN ; AEBP1 PRRX1 ; 
CYTIP ; ZBTB32 IRF1 GFI1 SPI1 SLA2 MNDA SP140 VENTX EOMES CIITA IRF8 FLI1 STAT4 TBX21 TOX STAT1 RUNX3 TFEC TNFAIP3 FOXP3 IRF4 TWIST2 PRRX1 ; 
DPP4 ; PTRF TWIST1 AEBP1 PRRX1 ; 
FAP ; GLIS1 SPI1 SNAI1 HIC1 VENTX PTRF TGFB1I1 GLI2 MSC ZNF469 ETV1 TWIST1 AEBP1 ZFPM2 GLIS2 TWIST2 PRRX1 CSDC2 ; 
IFIH1 ; NMI SP100 PML SP110 IRF1 EIF2AK2 STAT2 TRIM22 STAT1 RUNX3 ; 
KLHL23 ; RBBP4 SHPRH REST GTF2A1 ; 
CYBRD1 ; HIC1 VENTX BIN1 PTRF TGFB1I1 MSC TWIST1 AEBP1 MITF BACH2 ZFPM2 EGR2 APBB1 GLIS2 TWIST2 PRRX1 TRPS1 CSDC2 ; 
CDCA7 ; MCM2 BRCA1 EZH2 DEK MCM4 TIMELESS WHSC1 WDHD1 DNMT1 BRIP1 ; 
