gene ; activator ; inhibitor
RHOJ ; BCL6B EBF1 HEYL KLF9 NOTCH4 GLI2 SOX17 MSC FOXF1 MEF2C MEOX1 HIC1 TGFB1I1 FLI1 FHL5 KLF2 LDB2 LEF1 TCF4 ZFPM2 ERG TSHZ3 HAND2 LZTS1 AEBP1 TCF21 EBF3 CSDC2 PRRX1 NAP1L3 ; 
PLEKHG3 ; HES2 ; 
RAB15 ; ZNF443 ; 
PLEKHH1 ; ZNF440 ZNF518A ZNF443 ; 
ACTN1 ; PTRF ; 
PNMA1 ; PTRF PRRX1 ; 
FAM161B ; EPC1 NCOA2 ; 
ENTPD5 ; ADNP NCOA2 ETV3 MKL2 ZNF611 ZKSCAN1 ; 
LIN52 ; MCM4 DEK MCM8 WDHD1 BARD1 BRIP1 DNMT1 ; 
LTBP2 ; ZNF469 SPI1 PTRF TSHZ3 AEBP1 PRRX1 ; 
TGFB3 ; ZNF469 HEYL MSC HIC1 TGFB1I1 PTRF TWIST1 ZFPM2 TSHZ3 TWIST2 AEBP1 CSDC2 PRRX1 NAP1L3 ; 
VASH1 ; BCL6B HEYL HIC1 FLI1 LEF1 TCF4 LZTS1 ; 
SPTLC2 ; CLOCK ETV3 ; 
DIO2 ; GLIS1 AEBP1 CSDC2 PRRX1 ; 
FLRT2 ; GLI2 TSHZ3 BACH2 AEBP1 PRRX1 ; 
GPR65 ; LYL1 ZBTB32 IRF1 SLA2 CIITA VENTX MNDA SPI1 EOMES STAT4 POU2AF1 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
TTC8 ;  ; RUNX3
GPR68 ; PTRF RUNX3 AEBP1 PRRX1 ; 
FBLN5 ; BCL6B EBF1 HEYL GLIS1 GLI2 SOX17 MSC FOXF1 MEF2C HIC1 MEIS3 TGFB1I1 PTRF FHL5 GLI1 CREB3L1 MITF KLF2 LDB2 TWIST1 PRDM6 LEF1 ETV1 GLIS2 TCF4 ZFPM2 ERG TSHZ3 HAND2 TWIST2 AEBP1 TCF21 TBX5 CSDC2 PRRX1 NDN NAP1L3 ; 
NDUFB1 ; TCEB2 POLR2I ; 
RIN3 ; VENTX MNDA SPI1 FLI1 TFEC ; 
ASB2 ; SPI1 STAT4 TBX21 IRF8 RUNX3 CSDC2 ; 
IFI27 ; IRF9 ; 
IFI27L2 ; PDLIM4 ; ZNF253 ZNF443
SERPINA1 ; MNDA SPI1 PTRF TFEC ; 
SERPINA3 ; PTRF ; 
SNHG10 ; ANKS3 ; 
VRK1 ; MCM7 ; 
HHIPL1 ; PRRX1 ; 
CYP46A1 ; APBB1 ; 
SLC25A29 ; ZSCAN16 ; 
WARS ; NMI ARNTL2 IRF1 SLA2 CIITA GFI1 MNDA SPI1 STAT4 TBX21 IRF8 TFEC RUNX3 STAT1 ; 
MEG3 ; GLIS1 GLI2 MSC HIC1 MEIS3 TGFB1I1 PTRF TWIST1 PRRX2 ZFPM2 TSHZ3 TWIST2 AEBP1 TBX5 CSDC2 PRRX1 NAP1L3 ; 
KIF26A ; HEYL TWIST1 TCF4 ZFPM2 TWIST2 AEBP1 CSDC2 PRRX1 ; 
SIVA1 ; POLR2I ; 
PLD4 ; MNDA SPI1 IRF8 ; 
AHNAK2 ; PTRF HES2 ; 
CDCA4 ; PTTG1 ; 
GPR132 ; SLA2 CIITA MNDA SPI1 STAT4 TBX21 FLI1 IRF8 TFEC RUNX3 FOXP3 IRF4 HCLS1 ; 
ADAM6 ; POU2AF1 IRF8 IRF4 ; 
HERC2P2 ; MDM4 ZNF354B ZNF518A ZNF333 ZNF84 ; 
ATP10A ; ZNF469 VENTX GLI2 MSC SPI1 HIC1 MEIS3 TGFB1I1 PTRF IRF8 TWIST1 ETV1 GLIS2 TCF4 ZFPM2 TSHZ3 LZTS1 AEBP1 CSDC2 PRRX1 ; 
ARHGAP11B ; ESPL1 BRCA1 TIMELESS MCM4 MCM8 GTF2H3 WDHD1 E2F7 BARD1 WHSC1 BRIP1 BRCA2 RBL1 EYA3 DNMT1 BDP1 ZNF623 CLOCK GTF2A1 ; 
ARHGAP11A ; FOXM1 PTTG1 ESPL1 BRCA1 MCM6 HMGB2 MCM2 ZNF367 TIMELESS MCM4 MCM8 EZH2 WDHD1 E2F7 ANKRD32 WHSC1 BRIP1 BRCA2 RBL1 DNMT1 ; 
GREM1 ; ZNF469 GLIS1 MSC HIC1 PTRF TWIST1 GLIS2 ZFPM2 HAND2 TWIST2 AEBP1 CSDC2 PRRX1 ; 
GOLGA8A ; SS18L1 ZNF333 ZNF84 ZNF443 ; 
GOLGA8B ; ZNF558 ZNF333 ; 
ACTC1 ; HAND2 AEBP1 CSDC2 ; 
RASGRP1 ; GFI1 TBX21 STAT1 ; 
THBS1 ; ZNF469 MSC PTRF ZFPM2 AEBP1 PRRX1 ; 
GPR176 ; WWTR1 ZNF469 PTRF PRRX1 ; 
BUB1B ; RAD51 TRIP13 FOXM1 PTTG1 ESPL1 MCM5 BRCA1 MCM7 MCM6 HMGB2 CHAF1A MCM2 ZNF367 TIMELESS MCM4 MCM8 EZH2 WDHD1 KNTC1 E2F7 ANKRD32 WHSC1 BRIP1 BRCA2 RBL1 DNMT1 ; 
PLCB2 ; LYL1 MNDA SPI1 FLI1 IRF8 TFEC RUNX3 IRF4 HCLS1 ; 
CASC5 ; ESPL1 BRCA1 TIMELESS MCM4 DEK GTF2H3 WDHD1 BARD1 WHSC1 GTF3C4 BRIP1 BRCA2 RBL1 EYA3 DNMT1 BDP1 ZNF623 CLOCK GTF2A1 ; ZNF688
SPINT1 ; ELF3 ANKS1A ; 
RHOV ; BARX2 HES2 ; 
DLL4 ; BCL6B HEYL NOTCH4 SOX17 HEY2 LDB2 ERG ; 
OIP5 ; RAD51 TRIP13 FOXM1 PTTG1 ESPL1 ZNF695 MCM5 BRCA1 MCM7 HMGB2 CHAF1A MCM2 TIMELESS EZH2 WDHD1 WHSC1 DNMT1 ; 
NUSAP1 ; MYBL2 RAD51 E2F1 TRIP13 FOXM1 PTTG1 HMGN2 ESPL1 TCF19 MCM5 BRCA1 MCM7 MCM6 HMGB2 CHAF1A MCM2 ZNF367 TIMELESS MCM4 EZH2 WDHD1 KNTC1 E2F7 ANKRD32 WHSC1 BRIP1 DNMT1 ; 
PLA2G4F ; TBX6 ; 
TTBK2 ; BBX TAF1L ATF2 REST SHPRH NCOA2 GTF2A1 ZNF641 ; 
MAP1A ; EBF1 ZNF469 HEYL GLIS1 GLI2 MSC MEF2C HIC1 MEIS3 TGFB1I1 PTRF TWIST1 PRRX2 TCF4 ZFPM2 TSHZ3 HAND2 TWIST2 LZTS1 AEBP1 TBX5 CSDC2 PRRX1 NAP1L3 ; 
PPIP5K1 ; BTAF1 ZKSCAN1 ; PRRX1
SERINC4 ; ZNF443 ; 
WDR76 ; TCF19 MCM5 MCM6 MCM2 ZNF367 TIMELESS MCM4 DEK EZH2 WDHD1 WHSC1 DNMT1 ; 
CTDSPL2 ; GTF2H3 BARD1 ZBTB26 BDP1 ATF2 REST SHPRH CLOCK NCOA2 GTF2A1 ETV3 ZNF641 ; 
PATL2 ; SLA2 STAT4 TBX21 IRF8 TFEC IRF4 ; 
B2M ; NMI ETV7 IRF1 SP110 SLA2 CIITA SPI1 STAT4 TRIM22 TBX21 STAT1 ; 
DUOX1 ; SOX15 ; 
SQRDL ; STAT1 ; 
SEMA6D ; FOXF1 LDB2 EBF3 ; 
FBN1 ; EBF1 ZNF469 HEYL GLIS1 GLI2 MSC HIC1 TGFB1I1 PTRF TWIST1 PRRX2 ETV1 GLIS2 TCF4 ZFPM2 TSHZ3 HAND2 TWIST2 LZTS1 AEBP1 CSDC2 PRRX1 NAP1L3 ; 
CEP152 ; KNTC1 E2F7 BRIP1 BRCA2 ; 
SHC4 ; HMGA2 ; 
SECISBP2L ; TMF1 ZDHHC21 REST ETV3 ZKSCAN1 ; 
FGF7 ; HIC1 MEOX2 HAND2 TWIST2 AEBP1 CSDC2 PRRX1 NAP1L3 ; 
ATP8B4 ; VENTX MNDA SPI1 IRF8 TFEC ; 
HDC ; GATA6 MSC MEOX1 HIC1 TCF4 TCF21 CSDC2 ; 
TRPM7 ; NR2C2 BTAF1 ZNF430 EPC1 SHPRH RBL2 ADNP AFF1 NCOA2 ZNF91 ZNF81 MKL2 ZNF397 ZNF225 ZNF611 ZNF518A ZNF441 ZKSCAN1 ; DRAP1 CEBPB
TNFAIP8L3 ; GATA6 BIN1 VENTX PTRF IRF8 TWIST2 BACH2 AEBP1 CSDC2 PRRX1 ; 
TMOD3 ; ASCC3 RBL1 EYA3 CLOCK ; 
RAB27A ; CIITA BIN1 MNDA SPI1 STAT4 IRF8 TFEC RUNX3 STAT1 ; 
CCPG1 ; KLF9 MITF TSHZ3 GLIS3 TRPS1 PRRX1 ; 
RFX7 ; ZNF430 SHPRH BAZ2B ZNF81 GTF2A1 REL MKL2 ZKSCAN1 ; 
MNS1 ; CHAF1A EZH2 ; 
GCOM1 ; TOB1 ; 
AQP9 ; SNAI1 MNDA AEBP1 ; 
ADAM10 ; REST GTF2A1 ; 
FAM63B ; NCOA2 ETV3 ; 
CCNB2 ; MYBL2 RAD51 E2F1 TRIP13 FOXM1 PTTG1 ESPL1 MCM5 BRCA1 MCM7 MCM6 HMGB2 CHAF1A MCM2 ZNF367 TIMELESS MCM4 EZH2 WDHD1 WHSC1 DNMT1 ; 
ANXA2 ;  ; ZNF273 ZNF443
TPM1 ; HIC1 TGFB1I1 GLIS2 AEBP1 CSDC2 PRRX1 ; 
USP3 ; ZNF124 NFXL1 ZNF627 ZNF518A ZNF443 ; 
FBXL22 ; CBX7 MYOCD PRDM6 HAND2 TBX4 TCF21 TBX5 CSDC2 ; 
KIAA0101 ; E2F1 PTTG1 HMGN2 ESPL1 TCF19 MCM5 MCM7 MCM6 HMGB2 CHAF1A MCM2 ZNF367 TIMELESS EZH2 WDHD1 KNTC1 WHSC1 ; 
RBPMS2 ; TGFB1I1 MYOCD HAND2 CSDC2 ; 
PIF1 ; PTTG1 MCM7 HMGB2 EZH2 WHSC1 ; 
PLEKHO2 ; LYL1 BIN1 VENTX MSC MNDA SPI1 STAT4 HIC1 TGFB1I1 FLI1 PTRF IRF8 TFEC KLF2 FOXP3 TSHZ3 AEBP1 PRRX1 ; 
RASL12 ; BCL6B EBF1 HEYL GLI2 MSC FOXF1 MEF2C HIC1 TGFB1I1 PTRF FHL5 GLI1 MYOCD KLF2 LDB2 PRDM6 GLIS2 TCF4 ZFPM2 ERG TSHZ3 HAND2 TWIST2 LZTS1 TBX4 AEBP1 TCF21 TBX5 CSDC2 NAP1L3 ; 
CILP ; HAND2 AEBP1 ; 
IGDCC4 ; ZNF469 GLIS1 HIC1 LDB2 TWIST1 LEF1 PRRX2 TCF4 ZFPM2 AEBP1 CSDC2 PRRX1 NAP1L3 ; 
DPP8 ; GTF2H3 ASCC3 BARD1 GTF3C4 GTF2I JMJD1C ZNF426 EYA3 ZBTB26 DENND4A BDP1 TAF1L ATF2 ZBTB6 TMF1 ELF1 REST ZNF430 ELK4 EPC1 SHPRH ADNP ZNF623 CLOCK ZNF121 NCOA2 ZNF81 GTF2A1 REL ETV3 MKL2 ZNF641 ZKSCAN1 ; POLR2I
TIPIN ; BRCA1 MCM7 SUV39H2 MCM6 MCM2 WDHD1 DNMT1 ; 
RPL4 ; EEF1A1 ; 
ZWILCH ; ESPL1 BRCA1 BRCA2 ; 
ITGA11 ; ZNF469 GLIS1 GLI2 MSC HIC1 MEIS3 TGFB1I1 CREB3L1 TWIST1 PRRX2 ETV1 GLIS2 ZFPM2 HAND2 AEBP1 CSDC2 PRRX1 NAP1L3 ; 
KIF23 ; RAD51 TRIP13 FOXM1 PTTG1 ESPL1 BRCA1 HMGB2 MCM2 ZNF367 TIMELESS MCM4 MCM8 EZH2 WDHD1 E2F7 ANKRD32 WHSC1 BRIP1 BRCA2 RBL1 DNMT1 ; 
MYO9A ; BDP1 REST ZNF623 CLOCK NCOA2 GTF2A1 ETV3 ZNF641 ; 
ISLR2 ; GLIS1 AEBP1 CSDC2 PRRX1 ; 
ISLR ; ZNF469 GLIS1 GLI2 MSC HIC1 MEIS3 TGFB1I1 PTRF TWIST1 PRRX2 ETV1 GLIS2 ZFPM2 TSHZ3 HAND2 TWIST2 AEBP1 CSDC2 PRRX1 NAP1L3 ; 
CSPG4 ; TGFB1I1 PTRF ERG ; 
DNM1P35 ; ZNF443 ; 
PSTPIP1 ; LYL1 IRF1 SLA2 POU2F2 CIITA VENTX MNDA SPI1 STAT4 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 HCLS1 ; 
LINGO1 ; HEYL LZTS1 ; 
DNAJA4 ; ZNF440 ZNF443 ; PTRF PRRX1
ADAMTS7 ; ZNF423 ; 
BCL2A1 ; RELB ZBTB32 IRF1 SLA2 SNAI1 CIITA VENTX MSC MNDA SPI1 EOMES STAT4 SP140 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 STAT1 TNFAIP3 FOXP3 AEBP1 IRF4 PRRX1 ; 
IL16 ; SLA2 POU2F2 CIITA VENTX MNDA SPI1 STAT4 POU2AF1 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 FOXP3 IRF4 HCLS1 ; 
MEX3B ; TEAD2 ; 
GOLGA6L10 ; ZNF558 CRAMP1L MDM4 ZNF587 ZNF195 BTAF1 SS18L1 PHF8 ZNF224 ZNF354B ZNF248 ZNF397 ZNF627 ZNF518A ZNF333 ZNF84 ZKSCAN1 ZNF443 ; 
GOLGA6L9 ; MDM4 ZNF195 SS18L1 ZNF10 ZNF248 ZNF211 ZNF518A ZNF333 ZNF84 ZNF443 ; 
RPS17 ; ZNF581 ; 
TM6SF1 ; MNDA SPI1 TBX21 FLI1 IRF8 TFEC DAB2 PRRX1 ; 
ADAMTSL3 ; HAND2 ; 
GOLGA6L5 ; ZNF224 ZNF333 ; 
ISG20 ; IRF1 SP110 SLA2 SPI1 STAT4 SP140 TBX21 RUNX3 STAT1 ; 
ACAN ; HEYL LZTS1 ; 
HAPLN3 ; IRF1 SLA2 CIITA VENTX MNDA SPI1 STAT4 SP140 TBX21 IRF8 TFEC RUNX3 STAT1 FOXP3 AEBP1 PRRX1 ; 
MFGE8 ; MSC HIC1 TGFB1I1 PTRF CREB3L1 TWIST1 PRRX2 GLIS2 TCF4 ZFPM2 AEBP1 CSDC2 PRRX1 ; 
FANCI ; RAD51 E2F1 FOXM1 PTTG1 ESPL1 ZNF695 MCM5 BRCA1 MCM7 HMGB2 CHAF1A MCM2 ZNF367 TIMELESS EZH2 WDHD1 KNTC1 WHSC1 BRIP1 DNMT1 ; 
RHCG ; HES2 ; 
ANPEP ; SNAI1 ZNF469 MSC HIC1 PTRF TWIST1 GLIS2 TWIST2 AEBP1 PRRX1 ; 
ZNF710 ; RCOR1 TAF1L REST SHPRH CLOCK NCOA2 GTF2A1 ETV3 ZNF641 ; 
SEMA4B ; SMAD3 ; 
ZNF774 ; ZNF443 ; 
BLM ; RAD51 TRIP13 ESPL1 ZNF695 MCM5 BRCA1 MCM7 HMGB2 CHAF1A TIMELESS EZH2 WDHD1 WHSC1 BRIP1 BRCA2 ; 
PRC1 ; RAD51 E2F1 FOXM1 PTTG1 ESPL1 TCF19 MCM5 BRCA1 MCM7 MCM6 HMGB2 CHAF1A MCM2 ZNF367 TIMELESS MCM4 EZH2 WDHD1 KNTC1 E2F7 WHSC1 BRIP1 DNMT1 ; 
FAM174B ; TBX3 ; 
SYNM ; GATA6 EBF1 HLF GLI2 MEF2C HIC1 MEOX2 PTRF MYOCD TCF4 ZFPM2 TSHZ3 HAND2 TWIST2 AEBP1 CSDC2 SETBP1 PRRX1 ; 
WASH3P ; ANKS3 ; 
LUC7L ; ANKS3 HDAC10 ; 
MPG ; SCAND1 ; 
C16orf13 ;  ; ATF7IP
FAM195A ; PCBD1 ; BACH1
WDR90 ; SS18L1 ZNF443 ; 
FAM173A ; SCAND1 ; GTF2H3 GTF3C4 GTF2A1
CHTF18 ; XRCC3 ; 
CACNA1H ; FOXF1 MYOCD HAND2 TCF21 CSDC2 ; 
TPSAB1 ; MSC MEF2C MEOX1 HIC1 TGFB1I1 PTRF KLF2 HAND2 AEBP1 CSDC2 PRRX1 ; 
TPSB2 ; GLI2 MEOX1 HIC1 TGFB1I1 PTRF KLF2 TWIST1 LEF1 HAND2 AEBP1 CSDC2 PRRX1 ; 
IFT140 ;  ; STAT1
TMEM204 ; BCL6B HEYL NOTCH4 SOX17 LDB2 ERG ; 
MAPK8IP3 ; MDM4 HKR1 ZNF195 SS18L1 ZNF224 ZNF248 ZNF440 ZNF211 ZNF518A ZNF333 ZNF84 ZNF443 ; 
EME2 ; BTAF1 ZKSCAN1 ; 
RPS2 ; ZNF581 ; 
SNHG9 ;  ; ASCC3 STAT1 BACH1
PGP ; POLR2I ; ELF1
CCNF ; EZH2 WHSC1 ; 
C16orf59 ; MYBL2 RAD51 E2F1 FOXM1 PTTG1 ESPL1 MCM5 MCM7 HMGB2 CHAF1A MCM2 EZH2 WHSC1 ; 
PDPK1 ; SREBF2 BDP1 TAF1L NFXL1 CRAMP1L LIMD1 ZNF551 BRPF3 REST NR2C2 JRK BTAF1 ZNF236 ZBTB39 SHPRH RBL2 ADNP ZNF623 CLOCK ZNF507 NCOA2 GTF2A1 ETV3 MKL2 ZNF397 ZNF641 ZKSCAN1 ; 
PAQR4 ; E2F1 TCF19 MCM5 MCM2 ; 
PKMYT1 ; MYBL2 RAD51 E2F1 TRIP13 FOXM1 PTTG1 TCF19 MCM5 BRCA1 MCM7 MCM2 DNMT1 ; 
CCDC64B ; ELF3 GRHL3 ELF5 GATA3 FOXH1 CEBPA TOB1 POU5F1 ZNF565 ZNF440 ZNF443 ; MNDA SPI1
TNFRSF12A ;  ; ZNF397 ZNF273
MMP25 ; SPI1 TBX21 ; 
IL32 ; IRF1 SLA2 VENTX MNDA SPI1 STAT4 TBX21 PTRF TFEC RUNX3 STAT1 AEBP1 PRRX1 ; MAML3
MEFV ; TEAD4 MNDA SPI1 STAT4 TFEC RUNX3 CREB5 ; 
TIGD7 ; ZNF75A ; 
NLRC3 ; SLA2 GFI1 MNDA SPI1 EOMES STAT4 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
ADCY9 ; NFIC ; 
SRL ; SOX17 MEF2C MEOX1 MEOX2 KLF2 LDB2 TCF21 CSDC2 ; 
VASN ; SNAI1 HIC1 PTRF KLF2 TWIST1 GLIS2 TWIST2 AEBP1 PRRX1 ; 
NMRAL1 ; POLR2I ; 
SOCS1 ; TBX21 TFEC RUNX3 ; 
MYH11 ; FOXF1 TGFB1I1 MYOCD PRDM6 PEG3 HAND2 TBX4 AEBP1 TCF21 TBX5 CSDC2 NAP1L3 ; 
IGSF6 ; IRF1 SLA2 CIITA MNDA SPI1 STAT4 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
SCNN1G ; GRHL3 ; 
SCNN1B ; ZNF440 ; 
PLK1 ; MYBL2 RAD51 TRIP13 FOXM1 PTTG1 ESPL1 MCM5 BRCA1 MCM7 HMGB2 MCM2 TIMELESS EZH2 WDHD1 WHSC1 DNMT1 ; 
PRKCB ; SPI1 STAT4 FLI1 IRF8 RUNX3 IRF4 HCLS1 ; 
TNRC6A ; ZNF223 LIMD1 ZNF624 MDM4 ZNF195 NR2C2 BTAF1 SS18L1 PHF8 ZNF507 ZNF224 ZNF248 ZNF169 ZNF397 ZNF611 ZNF518A ZNF333 ZNF441 ZKSCAN1 ZNF443 ; 
IL4R ; TRIM22 ; 
IL21R ; ZBTB32 IRF1 SLA2 CIITA BIN1 VENTX GFI1 MNDA SPI1 EOMES STAT4 SP140 TBX21 IRF8 TFEC RUNX3 STAT1 TNFAIP3 FOXP3 IRF4 PRRX1 ; 
SBK1 ; ZSCAN16 ; 
CCDC101 ; ANKS3 ; ASCC3
LAT ; SLA2 SPI1 STAT4 TBX21 FLI1 IRF8 ; 
RABEP2 ; ETV2 ZNF580 AES ZNF446 GLI4 ZNF444 ; ARNTL2 DEK GTF2H3 GTF3C4
C16orf54 ; SPI1 STAT4 RUNX3 IRF4 ; 
CORO1A ; LYL1 ZBTB32 IRF1 SLA2 POU2F2 CIITA BIN1 MNDA SPI1 EOMES STAT4 POU2AF1 SP140 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 FOXP3 IRF4 HCLS1 ; 
KIF22 ; PTTG1 ; 
SPN ; ZBTB32 IRF1 SLA2 CIITA GFI1 MNDA SPI1 EOMES STAT4 POU2AF1 SP140 TRIM22 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 TNFAIP3 FOXP3 IRF4 ; 
YPEL3 ; AES ZNF444 ; 
SEPT1 ; LYL1 ZBTB32 SLA2 CIITA MNDA SPI1 EOMES STAT4 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 FOXP3 IRF4 ; 
ITGAL ; IRF1 SLA2 CIITA GFI1 MNDA SPI1 EOMES STAT4 POU2AF1 SP140 TRIM22 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
ZNF785 ; ZNF84 ; 
BCL7C ; TCEB2 POLR2I ; ATF7IP NCOA2 GTF2A1 ZNF641
STX1B ; RUNX3 PRRX1 ; 
ITGAM ; IRF1 SLA2 CIITA VENTX MNDA SPI1 STAT4 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 TNFAIP3 FOXP3 IRF4 EGR2 PRRX1 ; 
ITGAX ; RELB IRF1 SLA2 SNAI1 POU2F2 CIITA ZNF469 VENTX MSC MNDA SPI1 EOMES STAT4 SP140 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 STAT1 CREB5 TNFAIP3 FOXP3 AEBP1 IRF4 EGR2 PRRX1 ; 
SHCBP1 ; MYBL2 RAD51 TRIP13 FOXM1 PTTG1 MCM5 BRCA1 MCM2 DNMT1 ; 
LONP2 ; REST GTF2A1 MKL2 ; 
NKD1 ; GLIS1 LEF1 ETV1 AEBP1 CSDC2 PRRX1 ; 
SNX20 ; IRF1 SLA2 POU2F2 CIITA MNDA SPI1 EOMES STAT4 POU2AF1 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 TNFAIP3 FOXP3 IRF4 HCLS1 ; 
NOD2 ; MAFB ; 
CHD9 ; BBX ELF1 BAZ2B ZKSCAN1 ; 
MMP2 ; ZNF469 GLIS1 MSC HIC1 MEIS3 TGFB1I1 CREB3L1 TWIST1 PRRX2 ETV1 GLIS2 ZFPM2 TSHZ3 HAND2 TWIST2 AEBP1 CSDC2 PRRX1 NAP1L3 ; 
CAPNS2 ; SOX15 ; 
CES1 ; GLI2 RARB ; 
MT2A ; TEAD4 PDLIM4 MNDA SPI1 PTRF TWIST1 CREB5 AEBP1 PRRX1 ; LIMD1 MAML3 ZFP62 ZNF440 ZNF518A ZKSCAN1 ZNF443
MT1L ; TEAD4 HMGA2 PTRF CREB5 AEBP1 ; 
MT1E ; PDLIM4 ; 
MT1M ; TEAD4 PTRF TWIST1 ; 
MT1X ; TEAD4 ; 
CETP ; BCL6B NOTCH4 SOX17 ; 
NLRC5 ; NMI IRF1 SP110 SLA2 CIITA GFI1 SPI1 STAT4 SP140 TRIM22 TBX21 TFEC RUNX3 STAT1 IRF4 ; 
RSPRY1 ; TAF13 ZNF281 GTF2H3 GTF3C4 GTF2I VHL EYA3 TAF1L ATF2 ZNF689 ZNF551 ELF1 REST ZNF430 EPC1 SHPRH RBBP4 ADNP CLOCK NCOA2 GTF2A1 REL ETV3 ZNF641 ZKSCAN1 ; TCEB2 POLR2I
CCDC102A ; TCF7L1 ; 
GPR114 ; IRF1 SLA2 CIITA GFI1 MNDA SPI1 EOMES STAT4 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
GPR97 ; MNDA ; 
KIFC3 ; PTRF ; 
GINS3 ; PTTG1 MCM2 DNMT1 ; 
CDH11 ; EBF1 ZNF469 GLIS1 GLI2 MSC HIC1 MEIS3 TGFB1I1 TWIST1 LEF1 PRRX2 ETV1 GLIS2 TCF4 ZFPM2 TSHZ3 HAND2 TWIST2 AEBP1 EGR2 CSDC2 PRRX1 NAP1L3 ; 
CDH5 ; TAL1 NR5A2 BCL6B EBF1 HEYL NOTCH4 SOX17 FOXF1 MEF2C HIC1 FLI1 FHL5 KLF2 LDB2 TCF4 ERG LZTS1 TCF21 EBF3 ; 
CMTM3 ; AEBP1 PRRX1 ; 
PDP2 ; TTF2 GTF2H3 POLR1B GTF3C4 ZNF426 REST ZNF430 SHPRH ZNF623 NCOA2 GTF2A1 ZNF641 ZKSCAN1 ; 
RRAD ; PTRF AEBP1 ; 
TRADD ;  ; TAF1L
KIAA0895L ; ZNF195 SS18L1 ZNF443 ; 
ELMO3 ; SOX15 ; 
ATP6V0D1 ; SPI1 ; ZNF519 ZNF195 SS18L1 ZNF518A ZNF443
CENPT ; ANKS3 ; 
PSMB10 ; ETV7 IRF1 ; 
ESRP2 ; GRHL3 CEBPA ZNF440 ZNF443 ; PDLIM4 MNDA
CDH3 ; HES2 ; 
CDH1 ; OVOL1 GRHL1 ELF3 KLF5 GRHL3 ZFP62 ZNF440 ; VENTX MNDA SPI1 PGBD1 FLI1 TFEC
PDPR ; GTF2H3 NR2C2 SHPRH GTF2A1 ; 
ST3GAL2 ; VENTX MSC HIC1 ; 
FTSJD1 ; ZKSCAN1 ; 
MARVELD3 ; ELF3 ZDHHC13 ; 
ATXN1L ; ZNF551 REST NR2C2 ZBTB39 SHPRH ADNP ZNF623 GTF2A1 ETV3 ZNF641 ZKSCAN1 ; 
ZFHX3 ; ZNF443 ; 
RFWD3 ; WDHD1 DNMT1 ; 
MLKL ; IRF1 STAT1 ; 
ADAT1 ; EYA3 ATF2 ZNF689 REST ZNF623 CLOCK NCOA2 GTF2A1 ETV3 ZNF641 ; 
VAT1L ; ZFPM2 AEBP1 CSDC2 ; 
CENPN ; MYBL2 RAD51 FOXM1 PTTG1 MCM5 ; 
HSD17B2 ; NPAS2 ; 
COTL1 ; SPI1 PTRF ; 
CRISPLD2 ; SNAI1 ZNF469 GLI2 MSC HIC1 MEIS3 TGFB1I1 TWIST1 GLIS2 ZFPM2 TSHZ3 TWIST2 AEBP1 EGR2 CSDC2 PRRX1 ; 
WFDC1 ; FOXF1 MYOCD LDB2 TCF21 ; 
KIAA0513 ; ZDHHC7 ; 
GINS2 ; MYBL2 RAD51 E2F1 PTTG1 HMGN2 TCF19 MCM5 MCM7 MCM6 HMGB2 CHAF1A MCM2 TIMELESS EZH2 ; 
COX4I1 ; TCEB2 SCAND1 ; MCM4 GTF2H3 ELK3 BACH1 RBL1 ATF7IP EYA3 GTF2A1
APRT ; SCAND1 ; 
CDT1 ; MYBL2 RAD51 E2F1 PTTG1 HMGN2 TCF19 MCM5 BRCA1 MCM7 MCM6 HMGB2 CHAF1A MCM2 TIMELESS EZH2 WDHD1 KNTC1 WHSC1 DNMT1 ; 
TRAPPC2L ;  ; BBX ATF2 REST SHPRH CLOCK NCOA2 GTF2A1 ZNF641
FANCA ; E2F1 E2F2 PTTG1 TCF19 MCM5 MCM7 MCM6 MCM2 ZNF367 EZH2 KNTC1 WHSC1 DNMT1 ; 
RPL13 ; TCEB2 ; 
FAM101B ; BCL6B ZNF469 HEYL GLI2 HIC1 TGFB1I1 PTRF LEF1 TCF4 ERG LZTS1 AEBP1 TCF7L1 PRRX1 ; 
NXN ; TCF7L1 ; 
SCARF1 ; NR5A2 BCL6B SOX17 MEF2C FLI1 LDB2 ERG ; 
